PHATE1,PHATE2,Cell Number,X_Centroid_Velocity_MA,Cluster
0.01068737210922039,0.018552850197234013,2,1.3599999999999,0
0.010671835842587048,0.018520616657571702,2,-0.67999999999995,0
0.012755752988889653,0.016319470529915846,2,-1.3599999999999757,0
0.012052121054318963,0.017157871980493403,2,-2.2099999999999795,0
0.012174357339652353,0.0170339718115658,2,-0.8159999999999854,0
0.012777361600862626,0.016253937107874022,2,-0.9519999999999982,0
0.012941283177075635,0.015992028468205313,2,-0.1360000000000127,0
0.013388668677501322,0.015274927164224612,2,-2.5840000000000147,0
0.014902345254551034,0.013307956334950032,2,-0.6800000000000181,0
0.015105842250126312,0.012659227514926772,2,-0.2720000000000254,0
0.015319500043837673,0.012606667930079822,2,-1.0879999999999654,0
0.015236834984888753,0.012861711827439755,2,-0.5440000000000055,0
0.01334514660173762,0.01538423963541395,2,1.6320000000000163,0
0.012910515893586131,0.016053013905590666,2,2.040000000000009,0
0.013235290966915586,0.015809961780098657,2,1.088000000000011,0
0.013222670195984242,0.015885944735893918,2,0.5440000000000055,0
0.013930591466778657,0.015166047506429952,2,-0.8159999999999854,0
0.016709304054022336,0.011758855739724851,2,0.6799999999999727,0
0.014564060506744728,0.014404739950733492,2,-0.5440000000000055,0
0.016908035518426193,0.011416871757733755,2,-0.6799999999999727,0
0.01730691503221228,0.010839826382541985,2,0.6799999999999727,0
0.016124446675175413,0.012432111108710876,2,2.176000000000022,0
0.01430086623654443,0.014625418934947718,2,0.2720000000000254,0
0.014597291488388824,0.014336541698696881,2,-0.1359999999999672,0
0.013456568064428853,0.01547290307719974,2,1.2920000000000074,0
0.012166763049577282,0.016790937561487224,2,1.42800000000002,0
0.011574419346865192,0.016449330491420493,2,-2.244000000000005,0
0.011664945557639927,0.015784438176685595,2,0.0680000000000294,0
0.01111563798414293,0.016561488331729334,2,1.5639999999999876,0
0.011281344269585257,0.016324858617760257,2,3.552713678800501e-16,0
0.011284725385058033,0.01623703027204681,2,-0.4079999999999923,0
0.01085670436131881,0.01727943496243849,2,2.719999999999982,0
0.010065774840209025,0.018661728762066083,2,2.040000000000009,0
0.009968499261696184,0.018830691304751603,2,1.088000000000011,0
0.010005763104660023,0.018761261698133413,2,10.744000000000009,0
0.011296367157250506,0.016307721239998275,2,1.4960000000000506,0
0.013860838550739264,0.0120950526420194,2,0.4080000000000396,0
0.01462467317115486,0.010489238489161655,2,0.2719999999999813,0
0.01860054093108162,0.003737006256556929,2,-10.471999999999978,0
0.02012883850742988,-7.4613170013204e-05,2,-18.359999999999992,0
0.019240503484892493,0.002216716860513327,2,-1.2240000000000235,0
0.017935667195283115,0.0048463601963196,2,0.5440000000000055,0
0.01964108496901565,0.000997544045844117,2,-3.046399999999968,0
0.019253605315995626,0.0018507426437433402,2,-8.894400000000015,0
