lr,batch_size,hidden_sizes,epochs,mse,r2
0.001,16,"(512, 256, 128)",100,31.233381271362305,-0.026881933212280273
0.001,16,"(512, 256, 128)",200,33.36696243286133,-0.09702920913696289
0.001,16,"(512, 256, 128)",300,34.26829528808594,-0.1266629695892334
0.001,16,"(256, 128, 64)",100,33.966575622558594,-0.11674320697784424
0.001,16,"(256, 128, 64)",200,34.80849075317383,-0.14442336559295654
0.001,16,"(256, 128, 64)",300,40.003501892089844,-0.3152233362197876
0.001,16,"(128, 64, 32)",100,25.3326416015625,0.16712087392807007
0.001,16,"(128, 64, 32)",200,31.285205841064453,-0.02858579158782959
0.001,16,"(128, 64, 32)",300,32.68582534790039,-0.07463502883911133
0.001,16,"(64, 32, 16)",100,24.468177795410156,0.19554245471954346
0.001,16,"(64, 32, 16)",200,26.53394317626953,0.12762480974197388
0.001,16,"(64, 32, 16)",300,32.47745132446289,-0.06778407096862793
0.001,16,"(32, 16, 8)",100,27.007530212402344,0.11205434799194336
0.001,16,"(32, 16, 8)",200,25.29544448852539,0.16834378242492676
0.001,16,"(32, 16, 8)",300,28.47413444519043,0.0638357400894165
0.001,16,"(64, 32, 16, 8)",100,26.271697998046875,0.13624680042266846
0.001,16,"(64, 32, 16, 8)",200,30.361825942993164,0.001772761344909668
0.001,16,"(64, 32, 16, 8)",300,29.74700355529785,0.021986722946166992
0.001,16,"(512, 256, 128, 64, 32, 16)",100,35.296363830566406,-0.16046345233917236
0.001,16,"(512, 256, 128, 64, 32, 16)",200,30.493398666381836,-0.0025529861450195312
0.001,16,"(512, 256, 128, 64, 32, 16)",300,35.01496124267578,-0.15121161937713623
0.001,16,"(256, 128, 64, 32, 16)",100,34.6532096862793,-0.13931798934936523
0.001,16,"(256, 128, 64, 32, 16)",200,31.92140007019043,-0.04950249195098877
0.001,16,"(256, 128, 64, 32, 16)",300,35.80210876464844,-0.17709124088287354
0.001,16,"(1024, 512, 256, 128, 64, 32, 16)",100,31.038721084594727,-0.02048194408416748
0.001,16,"(1024, 512, 256, 128, 64, 32, 16)",200,32.86564636230469,-0.08054709434509277
0.001,16,"(1024, 512, 256, 128, 64, 32, 16)",300,34.0051155090332,-0.11801028251647949
0.001,16,"(1024, 512, 256, 128)",100,32.52138137817383,-0.0692284107208252
0.001,16,"(1024, 512, 256, 128)",200,31.72560691833496,-0.04306519031524658
0.001,16,"(1024, 512, 256, 128)",300,31.99951171875,-0.0520704984664917
0.001,24,"(1024, 512, 256)",100,33.35624313354492,-0.09667670726776123
0.001,24,"(1024, 512, 256)",200,35.75687789916992,-0.17560410499572754
0.001,24,"(1024, 512, 256)",300,34.10481643676758,-0.12128818035125732
0.001,24,"(512, 256, 128)",100,30.042905807495117,0.012258172035217285
0.001,24,"(512, 256, 128)",200,36.11008834838867,-0.1872168779373169
0.001,24,"(512, 256, 128)",300,38.996421813964844,-0.2821129560470581
0.001,24,"(256, 128, 64)",100,27.340879440307617,0.10109460353851318
0.001,24,"(256, 128, 64)",200,31.038476943969727,-0.020473957061767578
0.001,24,"(256, 128, 64)",300,27.61690902709961,0.09201937913894653
0.001,24,"(128, 64, 32)",100,25.108108520507812,0.17450296878814697
0.001,24,"(128, 64, 32)",200,27.163469314575195,0.10692739486694336
0.001,24,"(128, 64, 32)",300,29.818695068359375,0.019629716873168945
0.001,24,"(64, 32, 16)",100,25.82078742980957,0.1510717272758484
0.001,24,"(64, 32, 16)",200,24.475515365600586,0.19530123472213745
0.001,24,"(64, 32, 16)",300,26.177791595458984,0.13933426141738892
0.001,24,"(32, 16, 8)",100,27.420074462890625,0.09849083423614502
