PCA1,PCA2,Cell Number,Area_MA,Cluster
0.22620702517649566,0.14086436060601398,4,40439.0,2
0.5116422088684347,0.11934588803911367,4,41136.6,2
0.8220649414752661,-0.11323259965007933,4,40770.2,2
0.36509985477738244,0.25984179157341364,4,36273.4,2
0.4684821232424772,0.00236163300548347,4,35624.2,2
0.4846558717016013,-0.13565393180443147,4,33918.8,2
0.13415320721202292,-0.2598908962357477,4,32645.2,2
-0.24383814116821187,-0.7185056549432637,4,31986.2,0
-0.8584719524285103,-1.356689209404492,4,30950.4,1
-1.0949720157264136,-1.7514148276824175,4,30446.2,1
-1.2808407901132814,-2.226861724874796,4,30915.8,1
-1.2369632127870103,-2.624967425280116,4,31720.2,1
-1.306075225317729,-2.428640838401034,4,31612.2,1
-1.1274902380972398,-1.9690226032701816,4,31861.8,1
-2.027098512861116,-1.6120977138630823,4,31630.6,1
-1.813116652009173,-1.0674359676506888,4,32391.4,1
-1.8461982217367825,-0.4265568073924815,4,34061.6,1
-1.7707253560436804,-0.06352453962183041,4,35525.2,1
-2.666578273169052,-0.13266303899184512,4,35115.8,1
-2.139002905771533,-0.12847573951643307,4,36074.0,1
-2.5411461911354323,-0.6047420363000171,4,34546.8,1
-2.4140713127509947,-0.8562048297724584,4,33241.6,1
-2.250999111173347,-0.8945474363035059,4,32746.4,1
-1.0368291250143065,-0.8963796195269015,4,34450.0,1
-0.9428648824755794,-1.4986782393420637,4,33613.6,1
-0.7207486600158255,-1.4992998453186634,4,34851.0,0
-0.8989843437812123,-1.826569563502214,4,34416.4,1
-1.0075882240043663,-2.0755723891332423,4,34197.8,1
-1.0164686546253794,-1.9402149666117652,4,33702.2,1
-0.49161744346186864,-1.3768904176973085,4,34539.4,0
-0.8786246220401608,-1.1038617695276332,4,34793.4,1
-0.8287465255607162,-1.399112870287653,4,34927.0,1
-0.21434207688798193,-1.135994568234415,4,38003.0,0
-0.1552226877104362,-1.1348358517994004,4,38388.4,0
-0.3858850483773892,-1.1326826463865367,4,38160.6,0
0.06644258532508056,-1.3234209212861587,4,37889.8,0
0.3694432788349035,-0.6633157354470199,4,39119.6,0
0.037205488065060376,-1.1167356130180603,4,36973.8,0
-0.0379662668618356,-1.1158581842923028,4,37621.2,0
-0.059309454641690525,-1.0798807058119986,4,38642.4,0
0.07274120602993703,-1.0783989643038854,4,39667.0,0
-0.45985821177228864,-1.219960127254576,4,38611.4,0
-0.9760808728074617,-1.3969373564840517,4,37461.8,1
-0.29153528895703795,-1.288170950768702,4,40338.2,0
-0.2925194112881771,-1.3496241904779704,4,40456.2,0
0.2556934659684229,-1.662595341121224,4,43783.0,0
1.200474563316517,-2.036203127518112,4,48646.4,0
1.2627852824959243,-1.435672133602911,4,50611.4,0
0.6151181227967628,-1.7154207849102838,4,47603.8,0
0.7097314183824383,-1.745325358476524,4,47425.8,0
0.9555528713973855,-1.416629239267212,4,48403.6,0
0.36234103469711465,-0.6154285647874448,4,44328.6,0
0.6190153749063102,-0.7554878157771525,4,43217.8,0
0.577671060035472,-0.691495906169764,4,43041.2,0
0.5287975884074626,-0.38671221641179077,4,42568.0,0
0.49890614774679803,-0.4081710909153116,4,42410.8,0
0.48929276446004283,-0.7130027684214522,4,43076.4,0
0.5737167872823253,-0.8622280724375492,4,43222.6,0
0.4167672532602992,-0.885196880951889,4,42821.0,0
0.3274961509779107,-1.1842961337891749,4,42802.2,0
-0.4071128665706417,-1.1223225124434653,4,38249.0,0
-0.34848416744431704,-1.433537170505418,4,37268.6,0
-0.3271132735095177,-1.4353973219390905,4,36960.4,0
-0.062139548120714275,-1.4966285395095642,4,37097.8,0
0.2440697688982924,-1.622531294211181,4,37086.4,0
0.28900885087165656,-1.7234897795270738,4,37295.0,0
0.7530892421012492,-1.3714165062427721,4,44889.2,0
-1.7621566079867312,0.3046647457305867,6,31475.0,1
-2.507848018243893,-0.06757996907825928,6,29539.5,1
-2.892678568580259,-0.36380792375350296,6,27851.666666666668,1
-3.0420599950074765,-0.4239159838873807,6,26798.5,1
-3.292180384609404,-0.42055958906546875,6,26172.2,1
-3.560902993449542,-0.4117052789556194,6,24811.6,1
-3.695748963383009,-0.33373132612927253,6,23900.2,1
-3.3015939393569886,0.02301248842028297,6,24597.2,1
-2.9689370366311167,0.3835783373589337,6,25582.2,1
-2.5312972745051323,0.681025684674049,6,26504.4,1
-2.150468900561271,0.9033781593752437,6,27102.6,1
-1.6122835314865165,1.2070472482818015,6,28134.8,1
-1.6349457932323566,1.322196388127197,6,28012.0,1
-1.7209108156720296,1.1827569284567632,6,27016.0,1
-1.6366289515075634,1.2015392456670444,6,26008.8,1
-1.8964362079122512,0.9921660843696345,6,25225.0,1
-1.833180780356431,0.9346642538844969,6,24857.0,1
-1.7363382619448355,0.872631895301904,6,24960.8,1
-1.3979561188101257,1.0004570862083526,6,26085.0,1
-1.1105369731435255,0.962313967206445,6,27149.0,1
-0.8837203179916373,1.0082076920050551,6,28568.8,2
-1.1018915655047927,0.8661561978603587,6,29830.6,1
-0.9343841175750116,0.7599916214949862,6,31478.6,2
-0.8890713813665736,0.8546291515932353,6,31842.0,2
-1.3333994274835026,0.7062037667883959,6,32499.4,1
-1.5838861742954236,0.7060188654462192,6,31429.8,1
-1.4713762359127693,0.8758009344616493,6,30281.6,1
-1.735429046739631,0.9604161945604291,6,28226.6,1
-2.0718430469842226,0.4868627119127952,6,27909.2,1
-1.9264637135646039,0.3172871889753219,6,27035.8,1
-1.8415696635485446,0.14769539442538362,6,28080.8,1
-1.8275440343644767,-0.12260785941138153,6,27428.4,1
-1.8804144627275983,-0.3987520247475274,6,28111.6,1
-1.7021571022806734,-0.6177930776590517,6,30208.8,1
-1.3870346600443682,-0.5802840510379017,6,30779.4,1
-1.598570898825565,-0.7271784204373017,6,29489.0,1
-1.3556485023255587,-0.5909476908453228,6,31203.4,1
-1.1456206700210456,-0.6506947040892169,6,32027.8,1
-1.430674891898904,-0.19806265462351827,6,29844.0,1
-1.4491590989055458,-0.4135807261269292,6,31781.6,1
-0.9417619167589764,-0.47174472024661185,6,35436.6,1
-1.6973454881507355,-0.6934423696105535,6,33910.0,1
-2.6660622865273655,-0.781487631930573,6,30605.8,1
-3.1308209969597964,-0.8882827482850788,6,29162.4,1
-3.7751660487710565,-0.5436408210790936,6,26275.6,1
-3.725079577858885,-0.10182425010677149,6,24674.2,1
-2.9377443142868764,0.25366949679923856,6,26356.8,1
-2.55909746857685,0.4936718981561606,6,27550.6,1
-2.477362369847347,0.4700372051869634,6,27815.0,1
-2.6624973896682254,0.37322806282328813,6,27199.2,1
-3.386932941504316,0.19332605347345838,6,24818.8,1
-4.193683266033927,-0.1799826058180994,6,22560.4,1
-3.558205485540299,0.011809457171265502,6,24022.2,1
-3.414198155730452,0.02794152351820464,6,24601.6,1
-2.4501991744020652,0.16932338743016984,6,27452.6,1
-2.1209955100309177,0.21967095878373508,6,27969.6,1
-1.791823255238633,0.4109496527721555,6,29290.8,1
-1.9654652947613445,0.10223482190546102,6,28146.8,1
-1.2124787021878032,-0.09193942909090876,6,29899.8,1
-2.151656828188367,-0.17279924729860496,6,26535.8,1
-2.444459868774923,-0.294102950698881,6,25072.2,1
-2.6252681782199465,-0.3015784311315377,6,24221.2,1
-2.673799355145542,-0.21481046164332115,6,24412.6,1
-3.4938724004016586,-0.022419387430289414,6,21810.8,1
-3.4171617708766955,-0.007052685142932072,6,21495.4,1
-3.590134694961598,-0.04609494007959543,6,21958.8,1
-3.5070264799393938,-0.06606550460507617,6,21371.2,1
-3.9860388285335127,-0.014806399832487008,6,20416.2,1
-3.519501868716588,0.14855013409060955,6,20877.0,1
-3.115804950176335,0.26953267907732675,6,22264.2,1
-2.579244979885097,0.4991414126952655,6,23315.8,1
-2.2901137190218543,0.626906748523666,6,24348.6,1
-1.863685289636295,0.5339659912589254,6,25184.2,1
-1.8759478180269786,0.5518638794674183,6,25901.2,1
-1.9920012695696259,0.5583124255585015,6,25860.0,1
-1.9057441733619938,0.6395873957042298,6,25562.4,1
-2.4014169144151634,0.5496649408794906,6,24525.2,1
-2.21757198256352,0.7629479734238048,6,25197.8,1
-1.9697843310681682,0.8501387623839183,6,25609.8,1
-1.8145013772474652,0.8783517424150709,6,25739.8,1
-2.1483630063853827,0.7950498155672495,6,26171.4,1
-2.077195657388935,0.8072760346903619,6,26809.4,1
-2.4053102446789567,0.6845037319328676,6,25971.2,1
-2.925293862495133,0.5922022271763884,6,24806.0,1
-3.170722178562608,0.6084198255558374,6,23922.0,1
-3.1113277971279287,0.6277211957488611,6,23261.2,1
-2.790069391714058,0.6907518448822193,6,23544.8,1
-2.332438585634437,1.0079984349373206,6,24077.0,1
-0.2987734542020453,-2.068806821546391,8,52912.0,0
0.1262346719482293,-1.639663141258512,8,54275.0,0
-0.033517913471220594,-1.699277659519939,8,53757.333333333336,0
-0.19158931756505188,-1.758471233890616,8,52903.5,0
0.19289906847455332,-1.3963594308209528,8,54092.8,0
0.5088380717912521,-1.0069914938586801,8,54580.0,0
0.6878402866393931,-0.7242948255533002,8,55058.8,0
0.9915325933251428,-0.2963989974236906,8,56429.0,0
1.3540553959212478,0.2460608470220809,8,57218.2,2
1.2770724181033517,0.26402809559181206,8,56674.4,2
1.3351128395558647,0.2793833058465305,8,57217.4,2
1.4892407370216074,-0.06412884293134058,8,56988.0,0
1.682532910729277,-0.40001773114666145,8,56903.4,0
1.7980425373305753,-0.7076875527056685,8,57435.0,0
1.8709129431976568,-0.8807060328916148,8,57938.8,0
1.8980691442761894,-0.9933462035108923,8,57866.0,0
1.7104492822255963,-0.6843264168825147,8,57860.2,0
1.510345301737886,-0.2838311284221744,8,57538.0,0
1.6474298214783645,-0.5689187479844229,8,59983.2,0
1.6805480130490038,-0.581553934081845,8,60500.4,0
1.6919657063091225,-0.8627628543650961,8,62335.4,0
1.7107210320575768,-1.3605187927777416,8,61564.0,0
1.696183158637975,-1.4983997042498782,8,62409.0,0
1.427142799771666,-1.0331310549956199,8,60370.8,0
1.6156623046239422,-1.4789737273674728,8,62617.2,0
1.4517368407425175,-1.260004577882988,8,62901.0,0
1.647058743557367,-1.1534945966095422,8,67718.0,0
1.2914059416669041,-1.3065057781416052,8,68718.2,0
1.3487512463633813,-1.4289170150335777,8,70678.6,0
1.1869950471760566,-1.6626353196465218,8,68784.6,0
1.278144813210059,-2.203268152192777,8,68405.6,0
1.2155592131795143,-2.0735065702720585,8,68021.8,0
1.7977684919403194,-2.5023888471010243,8,69104.6,0
1.9695110909181028,-3.0021039434149777,8,69319.2,0
1.9627278418829897,-2.5136193637616167,8,71107.8,0
2.1167705370008467,-2.3788511684964635,8,72055.0,0
1.9486502977555527,-2.338453762830947,8,72326.6,0
1.4984208827505239,-2.084585068542163,8,71891.4,0
1.2024076698272566,-1.625068573396385,8,73051.4,0
0.9613213713389495,-1.3926125746870006,8,73669.6,0
0.8735144599200068,-1.1764787906846237,8,74975.6,0
0.7996309372559371,-1.105256608190501,8,75021.0,0
0.854858611154864,-1.059429644956685,8,75570.8,0
0.9958985438982143,-1.2089222934722812,8,75995.8,0
0.8617409570838942,-1.291653674868991,8,75098.6,0
1.276653243741441,-1.5755247937555217,8,75028.2,0
1.21161892503412,-1.6004068934581808,8,73873.6,0
1.4708305046842567,-1.5900516383640422,8,76025.6,0
1.5219125408356662,-1.6187809747839015,8,76922.4,0
2.0889473070801796,-1.931748671356637,8,79834.2,0
1.61000056690104,-1.6759191620696225,8,81024.0,0
1.9013383317075403,-1.8130648008829346,8,83922.0,0
1.7790647816940772,-1.7365581450465477,8,82463.4,0
1.7454213175221387,-1.8678789920424057,8,82151.8,0
1.3268395955964971,-1.5485978197619372,8,79999.0,0
1.788602370663612,-1.885863426949872,8,78632.2,0
1.7173791541698786,-1.9317339918388527,8,76573.2,0
1.7651228869940627,-2.1199490864235835,8,77982.6,0
1.6519236631060852,-2.1525763053219396,8,76911.0,0
1.5219703217652125,-2.017500854324855,8,73950.8,0
1.1370238344776726,-1.3867179116637978,8,71518.0,0
1.45151008722997,-1.6261406084208543,8,69090.4,0
1.9417319021538502,-1.3919792157064084,8,63949.0,0
2.2436673664004667,-0.7775652693253412,8,60576.8,0
2.9518587911015066,-1.061290504982993,8,62050.6,0
2.8584086228880885,-0.7274243303622686,8,59547.4,0
2.785311244453856,-0.3879347383522275,8,59397.4,0
2.778528386362243,-0.4522824626249153,8,61091.0,0
2.7596937284454213,-0.886782793452579,8,65196.6,0
2.5198881754049256,-0.9029465827944432,8,67683.4,0
2.4942929134641396,-1.3970820814442684,8,73683.4,0
2.5028877073578544,-1.3674621594594536,8,75431.8,0
2.1985002084755814,-1.4109969375321123,8,78127.8,0
2.284195018561874,-1.3226978178501823,8,76166.0,0
2.2276530950382285,-1.3357128489427026,8,76101.6,0
2.71063732942172,-1.4494714500628698,8,73225.6,0
2.402222591440151,-1.4081016409748985,8,73900.4,0
2.4538976070562897,-1.087905034646399,8,69761.8,0
2.596889131414617,-1.2822442907127911,8,69391.8,0
2.601414775588175,-1.2057715746390847,8,68875.6,0
2.1091869717960603,-0.8879559678099477,8,63745.8,0
2.375053388198604,-1.2820661555921604,8,64654.2,0
2.6651149848863254,-2.2581523802574233,8,67757.2,0
2.5227451474919866,-1.870422677725348,8,65597.8,0
2.7543153280056827,-2.485265289160179,8,63586.0,0
3.0315889918448042,-2.4011729665244372,8,66672.0,0
2.825397468402867,-2.0823730894177026,8,67603.4,0
2.5871765033890766,-1.0913922552264104,8,63985.2,0
1.687664781053046,1.5452160342101786,9,48432.0,2
1.3206955920361798,1.3765314058368041,9,44139.5,2
1.2636410047003872,1.3417765537469168,9,44847.0,2
1.2968222326879453,1.3554820053121044,9,45559.5,2
1.3457185776999556,1.3465540860734264,9,46218.4,2
1.1675158665637442,1.3395421652642368,9,44583.8,2
1.2222535219675699,1.3288619537986073,9,46061.6,2
1.3071994395768818,1.3651990093559223,9,46284.6,2
1.3311154799866562,1.3646040377472035,9,46392.0,2
1.2677515061358788,1.348950620153314,9,46326.2,2
1.3806873108614959,1.2930039333610999,9,48025.0,2
1.437410153915224,1.301585714971569,9,48467.4,2
1.5500685120353155,1.0330772380531204,9,49263.8,2
1.559280512777162,0.9367349909514905,9,49442.0,2
1.5010025895697234,0.9683518955903513,9,47921.0,2
1.372579957836678,0.9113221435154713,9,46403.4,2
1.2763603000733006,0.8382240170877511,9,46390.6,2
1.139375713114872,1.037015546066837,9,46614.6,2
0.9556015376612654,1.0907604371871213,9,44698.4,2
0.8976344664562771,1.0461749976448897,9,44403.0,2
1.2163598482406548,1.129301202611882,9,47285.2,2
1.132993863555289,1.1224854936608681,9,46284.4,2
1.0914210830931415,1.1128365882506674,9,45802.6,2
1.2208908237272909,1.0755933900908494,9,47880.0,2
1.357538495159024,1.0902459150190456,9,49912.2,2
1.2413806303498578,0.9972423929425404,9,48974.8,2
1.3012878602104128,0.9097538273332124,9,50152.8,2
1.3210456558821253,0.9350126546958257,9,50604.8,2
1.5339935720539506,1.0601528400881939,9,52243.4,2
1.767301310630067,1.0588755766010747,9,53746.4,2
1.9330051341367227,1.158217227483165,9,54826.0,2
1.9798552872084914,1.2395952976290816,9,54594.0,2
2.1449094627740983,1.167917802751094,9,55228.8,2
2.034253312793598,1.1240091520410453,9,54204.2,2
1.878519869504397,1.1347662912635268,9,53495.4,2
1.6615178445088643,1.0850131215387298,9,52656.0,2
1.739314079610887,1.0865695350175768,9,52727.0,2
1.426362062917712,1.0901029843607895,9,50612.4,2
1.2482504759426007,1.0151193303298642,9,49659.0,2
1.0466038685535766,0.967771901243739,9,48085.0,2
0.903514957617561,0.9412709558308054,9,47185.4,2
0.7540244408984709,0.970225407044338,9,46872.0,2
0.8545527179243821,1.034668104429508,9,47608.4,2
0.8808159066714952,1.0410273936335754,9,47726.0,2
0.9587148844633777,0.9812156624857028,9,48328.2,2
1.0009205640301349,0.946066637900161,9,48091.8,2
1.0856314666611906,0.9135611532650378,9,48510.2,2
1.0310723735780847,0.8355470947724444,9,47958.0,2
1.033977961631275,0.8185759817772433,9,48020.4,2
0.7212374110528376,0.8926906579240903,9,45126.4,2
0.44842532913378685,0.941571095100968,9,42814.6,2
0.15304861925160532,1.025720954683131,9,39833.4,2
-0.04037643536114625,1.0917220202020705,9,37906.0,2
-0.2708932546858027,1.0461696065975001,9,35302.2,2
-0.3370887986822965,0.9883612592080568,9,35134.4,2
-0.31765540402498355,0.8819331282220865,9,35107.2,2
0.037734733693972,0.9214937802822596,9,38136.0,2
0.3027412634996016,0.9202959419167823,9,40712.4,2
0.56234677329432,0.9822414433184591,9,43539.0,2
0.6225643541821412,0.9748639631821014,9,44096.2,2
0.5892172150297694,1.024122376376118,9,44439.6,2
0.585448899287051,0.9529046832958711,9,44759.2,2
0.24456393950100624,0.8542202817867159,9,42268.4,2
0.2587742103120105,0.8489546063186755,9,42155.4,2
0.24476735955430198,0.8545766816464162,9,42163.4,2
0.3544034251252229,0.8781192044469536,9,42426.8,2
-0.009867704752210488,0.8649275383939069,9,39295.4,2
0.0645351063729701,0.9436738110920713,9,39423.6,2
-0.15575127929925842,0.9600945858408794,9,37083.8,2
0.31675246315431815,1.0540411171404716,9,39673.8,2
0.6608917317364105,1.071961172319829,9,42215.4,2
0.9123044108157604,1.0358112623719409,9,43864.0,2
0.9574179887559158,1.0697543324565295,9,43944.0,2
1.1515983047878453,1.0696617423225196,9,45165.4,2
1.0238424144721427,0.973778400673542,9,44307.0,2
0.9740664242498646,0.7441609444487045,9,43939.0,2
0.9915987455086324,0.5786147153257073,9,43125.6,2
1.5292983144723582,0.5203574983086338,9,46998.0,2
1.583207451934209,0.3364442798541619,9,47305.0,2
1.6215127395321602,0.3716204277969337,9,46676.8,2
1.6360324920842233,0.49776982076886256,9,46281.6,2
1.6281521694005299,0.7042415757878938,9,47905.8,2
-3.6609108849914227,-0.1467516912285546,10,20412.0,1
-4.704635865488742,-0.5048378663568724,10,19151.5,1
-4.121465493944118,-0.20161766965432731,10,19335.666666666668,1
-3.3978976370885214,-0.07574168655380921,10,20271.75,1
-2.9787922030065386,0.005877811239536487,10,20971.6,1
-2.8557923959404277,-0.057552257026329684,10,21733.8,1
