PHATE1,PHATE2,Cell Number,Convexity_MA,Cluster
-0.013118294933261864,-0.0008554148526679124,7,0.9047878161003852,3
-0.010434671455224372,-0.0001680544334028581,7,0.9081229569640922,3
-0.010972140454049383,-0.002677865998044799,7,0.904380646758646,3
-0.010881966094757008,-0.003219125015118646,7,0.9085349346767472,3
-0.010408070201302593,-0.0027773727404849817,7,0.9120713669174622,3
-0.011222476821086772,-0.0030907879438862662,7,0.9146051607717288,3
-0.012246840333237646,-0.0034129798228836644,7,0.9177220156837864,3
-0.01263531305775911,-0.003261529012411508,7,0.923256637291656,3
-0.01306070737956721,-0.00306028408534489,7,0.9231964791334432,3
-0.01279805419731317,-0.0032136458999804276,7,0.9243210246320152,3
-0.01177645372939778,-0.0032914942383222914,7,0.9279682116389756,3
-0.011802360792638454,-0.003644020367878635,7,0.9264616988733684,3
-0.010730723535286375,-0.003910914955659282,7,0.9244850516570606,3
-0.010664685907959305,-0.004439731938197708,7,0.9213989136143136,3
-0.011525780413841826,-0.0041667434156041575,7,0.9199280890821496,3
-0.012242183592290278,-0.004107861813685021,7,0.9190619777128956,3
-0.012372108874302366,-0.004143987347741879,7,0.9207141099433096,3
-0.013205750310477757,-0.0037809024357171785,7,0.9274411120988793,3
-0.013912251124752101,-0.0034173229470381775,7,0.9312831232440464,3
-0.013685969008640612,-0.004021053370849465,7,0.9341917636068396,3
-0.013595344229310037,-0.004073472709794983,7,0.9335679242578568,3
-0.013359145157571979,-0.004635858158144638,7,0.937465918006632,3
-0.012263388657564489,-0.005406196058688125,7,0.928644014151108,3
-0.011073254108181867,-0.005169196494028424,7,0.931545918768547,3
-0.010003036521272426,-0.005040449910852536,7,0.9292298641623448,3
-0.007781093328004631,-0.005594685833026147,7,0.926848516174205,3
-0.003712546491963003,-0.005983793200075969,7,0.9224166860721456,2
-0.0021239246805353756,-0.0067513419977457915,7,0.9269566607907096,2
0.004190632703654441,-0.008740590680709549,7,0.9237214696472748,2
0.009639051125766438,-0.012584673240648086,7,0.919445655237202,2
