lr,batch_size,hidden_sizes,epochs,mse,r2
0.001,32,"(128, 64, 32, 16, 8)",200,79.72991943359375,0.3752278685569763
0.001,32,"(128, 64, 32, 16, 8)",300,76.34471130371094,0.4017547369003296
0.001,32,"(256, 128, 64, 32, 16)",100,73.29814147949219,0.4256279468536377
0.001,32,"(256, 128, 64, 32, 16)",200,76.53833770751953,0.40023744106292725
0.001,32,"(256, 128, 64, 32, 16)",300,86.13618469238281,0.3250277042388916
0.0001,8,"(128, 64, 32)",100,113.44672393798828,0.11101943254470825
0.0001,8,"(128, 64, 32)",200,95.1502456665039,0.2543925642967224
0.0001,8,"(128, 64, 32)",300,83.96733093261719,0.34202301502227783
0.0001,8,"(64, 32, 16)",100,123.0635757446289,0.035660743713378906
0.0001,8,"(64, 32, 16)",200,113.6072769165039,0.1097612977027893
0.0001,8,"(64, 32, 16)",300,105.75749969482422,0.17127299308776855
0.0001,8,"(64, 32, 16, 8)",100,117.17033386230469,0.08184081315994263
0.0001,8,"(64, 32, 16, 8)",200,107.876708984375,0.15466660261154175
0.0001,8,"(64, 32, 16, 8)",300,103.57574462890625,0.18836945295333862
0.0001,8,"(128, 64, 32, 16, 8)",100,108.7802734375,0.14758622646331787
0.0001,8,"(128, 64, 32, 16, 8)",200,81.83551025390625,0.35872822999954224
0.0001,8,"(128, 64, 32, 16, 8)",300,82.3775405883789,0.3544808626174927
0.0001,8,"(256, 128, 64, 32, 16)",100,86.07683563232422,0.3254927396774292
0.0001,8,"(256, 128, 64, 32, 16)",200,83.120849609375,0.34865617752075195
0.0001,8,"(256, 128, 64, 32, 16)",300,77.92337799072266,0.3893841505050659
0.0001,16,"(128, 64, 32)",100,114.90900421142578,0.09956085681915283
0.0001,16,"(128, 64, 32)",200,102.77649688720703,0.19463247060775757
0.0001,16,"(128, 64, 32)",300,96.62926483154297,0.24280279874801636
0.0001,16,"(64, 32, 16)",100,122.66839599609375,0.03875744342803955
0.0001,16,"(64, 32, 16)",200,113.94036102294922,0.10715121030807495
0.0001,16,"(64, 32, 16)",300,110.49528503417969,0.13414716720581055
