PHATE1,PHATE2,Cell Number,Convexity_MA,Cluster
-0.009955126861133583,0.028826022315278692,1,0.972866955643226,1
-0.010589609436936069,0.029121967489195016,1,0.9680015436431104,1
-0.00949079438642199,0.026914573260136635,1,0.9736092909493184,1
-0.006613133356261226,0.023134669849464568,1,0.97492176383976,1
-0.00326152580438353,0.01969713230441181,1,0.97455380363024,1
-0.00401843861743935,0.01718676652066925,1,0.9745968050600268,1
-0.005267774281825997,0.017200603938797767,1,0.9762636697887366,1
-0.007647795152378639,0.01835445069126671,1,0.9739868367431376,1
-0.00876424301353158,0.020243091632446975,1,0.973065690821365,1
-0.010261118485339327,0.023438844378216743,1,0.975161872979218,1
0.011606380958828343,0.02090680485180955,1,0.9511964511137624,1
0.021203458669018925,0.016787106852054597,1,0.9528328556204556,1
0.023070989283086138,0.013022903055176156,1,0.9478851619618563,1
0.020895173913701867,0.013022596083662276,1,0.9180658712063294,1
0.017754696510553024,0.014460365785356014,1,0.886384696314962,1
0.016983153908294274,0.016578229611525427,1,0.8825805200624763,1
0.016797920377532978,0.016732981765366133,1,0.8694560336508113,1
0.016929257730719273,0.015936160342777634,1,0.8681807448735348,1
0.016894712984830012,0.015250816524171042,1,0.8841629930396774,1
0.016893288287472667,0.014831654041001703,1,0.8865992388845921,1
0.016803793428028267,0.0150548053130469,1,0.8827564040708966,1
0.017746685209680837,0.012254267068761615,1,0.8323955899864206,1
0.01200041446358159,-0.01243661381114813,1,0.8256215859555338,1
0.008315916424129039,-0.030145088563342682,2,0.967664652478066,1
0.008249757040739271,-0.030088448341987466,2,0.961058242488776,1
0.009390447256911315,-0.02732193694218596,2,0.9284763547460771,1
0.007780217956542233,-0.024617059466005405,2,0.8902050649890606,1
0.008620182879519041,-0.026039601993726295,2,0.9007875690958872,1
0.007802093045664588,-0.024822296417776536,2,0.8887208256308792,1
0.007977105628974605,-0.02327071892258591,2,0.8775336452894358,1
0.007987550699723534,-0.024307841106262593,2,0.8884371817155262,1
0.010123769175154477,-0.021245127395479915,2,0.8941747138210276,1
0.011655671965773128,-0.016921753529253052,2,0.872880708096887,1
0.013173093586983115,-0.015357989872587085,2,0.8810344421900502,1
0.013406673759481737,-0.014882143456621626,2,0.8758136764694004,1
0.013116114534585123,-0.01292193267808831,2,0.850924803999435,1
0.01008333825601508,-0.01891987723594846,2,0.8716345668659157,1
0.008417224867286304,-0.02403873053753096,2,0.9028110267177044,1
0.00692080988591184,-0.023863601517680067,2,0.8765280146441954,1
0.007015360945936067,-0.02422966501735188,2,0.8725077232458462,1
0.006999745585777712,-0.024065617580475124,2,0.8754404060244086,1
0.007453212843351332,-0.02181194702446863,2,0.8496719806579163,1
0.009533225741436691,-0.015733756965346932,2,0.7979603846639292,1
0.008026199997392017,-0.020100205810426822,2,0.8263220162325753,1
0.007596559406594897,-0.0216071639239439,2,0.8553558718684748,1
0.007600271528215282,-0.021556882143072643,2,0.8480490149155948,1
0.007449267358369077,-0.02107861632314852,2,0.83570413886906,1
0.0071874653404187284,-0.022673570431727522,2,0.8585814615232825,1
0.007452972251238212,-0.021629226669982425,2,0.8451363850598325,1
0.008221783088024865,-0.02013161913573236,2,0.8244237105807664,1
0.009279180105099087,-0.01927365391271966,2,0.8494468204442269,1
0.01104461526941823,-0.020910399775606787,2,0.904591496552108,1
0.014555807497901719,-0.021727507819744387,2,0.933673734816319,1
0.01491404913777359,-0.02262233044377674,2,0.951817132138148,1
0.015753476516866004,-0.02082795889700152,2,0.9670872943598836,1
0.014164276579779625,-0.022993324523064303,2,0.9833036290532362,1
0.014366988223626516,-0.022812385660011026,2,0.9832653253116764,1
0.015218365060767274,-0.021748026629517945,2,0.9829388342040384,1
0.013057289168135306,-0.025622719217711764,2,0.9853949042216896,1
0.011793313918379532,-0.027028978016596067,2,0.9875538572931284,1
0.00932137924582275,-0.029073013236497625,2,0.9899956566559064,1
0.00805540934227258,-0.02961031903534957,2,0.9899644491592292,1
0.007722582353514138,-0.029980820819918826,2,0.9893332093912812,1
0.00894137376930559,-0.02926861341808064,2,0.9870538084526536,1
0.009289429131956609,-0.0291506588757481,2,0.9873484848090128,1
0.01361798046506953,-0.024901008545369734,2,0.9763446686011882,1
0.014183666273271079,-0.024155446153240476,2,0.974884198505659,1
0.018228575224032362,-0.011663106808580806,2,0.9633227752083314,1
0.018353838575182805,-0.0039008652957785023,2,0.9511631050660933,1
0.01897791818524431,-0.003449033522802365,2,0.9523351962891424,1
0.01858876489746183,-0.009810317679163493,2,0.96177987865393,1
0.02019721007657459,0.001468190568333488,2,0.9437458740959056,1
0.02014443592114522,0.0016587238434832264,2,0.9371545698163088,1
0.01794668770295267,-0.004456138402409481,2,0.9477466927968184,1
0.018064335578687314,-0.001933612705455903,2,0.9450734831225274,1
0.01831042236458382,-0.0003849589118828194,2,0.9442802298668764,1
0.018494717520275972,-8.837495822260972e-05,2,0.952109549125746,1
0.018171388368272284,-0.000685299512985817,2,0.963660783308333,1
0.01874712735665045,0.0032265453785130377,2,0.961682974683546,1
0.01914274464900912,0.008056435215287554,2,0.9598545374912468,1
0.018390284696604996,0.012058815845029434,2,0.957154489863476,1
0.019201273865158183,0.006880582706493677,2,0.9608557253321328,1
0.018936130042063553,0.008273537420940722,2,0.9624208825062968,1
0.01913902593857885,0.008700284138940072,2,0.9623116018849088,1
0.018908969939840207,0.009116018848485735,2,0.9616053887049698,1
0.018914788490257524,0.009815255550834791,2,0.9596027240349708,1
0.018483221140890915,0.011362748413884958,2,0.9600129403140384,1
0.018877279204477043,0.009081299616956378,2,0.9567952954364408,1
0.018871659781120254,0.005891612018355718,2,0.9488286199699544,1
0.018158549226339932,0.0006839934665408169,2,0.9490185199192274,1
0.01745246432149014,-0.005807773085792532,2,0.9282349469753196,1
0.017080106485047892,-0.009826961086537198,2,0.9296520318613276,1
0.01751876701132597,-0.013909349413216133,2,0.932460586489201,1
0.01784771500785409,-0.006849344061093882,2,0.9224784132154604,1
0.019181236744936325,-0.002191312551501332,2,0.9007576844005818,1
0.019886459768850603,0.002367014023056913,2,0.9010457812789788,1
0.019968279234970694,0.004347973354908744,2,0.8917951823094661,1
0.01799031230262463,0.013075393656915112,2,0.8587953020545583,1
0.018268168032416657,0.011267008466898314,2,0.8493335068315838,1
0.018809638143367596,0.008758095010492194,2,0.8610573603817302,1
0.019221910429402547,0.007263687408494748,2,0.8679823934151317,1
0.018469171870078897,0.010168110853595452,2,0.8572495465204956,1
0.019433958326135783,0.005683259526385032,2,0.8734965826563469,1
0.01784896893845212,-0.015411473580490725,3,0.9769292688406838,1
0.02170992174539365,-0.007410720327890246,3,0.9368630290587324,1
0.023194459042940922,0.004524817675183561,3,0.9176042075660478,1
0.022986123478039616,0.004261652545396831,3,0.9212663204470988,1
0.022978116541716793,-0.0005659704521216669,3,0.9337462791463744,1
0.022146520904530394,0.010046840878304507,3,0.9221046437336452,1
0.02023457198517109,0.014289918697162875,3,0.9244665490653222,1
0.02264013593875397,0.008863829125020813,3,0.946908245973162,1
0.023783895608861877,0.0017330067640061908,3,0.9586645247098884,1
0.023171217051010377,0.00952275258038663,3,0.945552193966632,1
0.023258255925479313,0.008168772879802343,3,0.943582164719255,1
0.0235864038256681,0.006924684877858058,3,0.9509197218289802,1
0.02112438415954182,0.01468569558049352,3,0.9273897644151616,1
0.013881933882244813,0.02449991894347889,3,0.9117650121550483,1
0.01859604515686484,0.017760457111156043,3,0.9204318364861128,1
0.020945352803907764,0.012928666467548412,3,0.92652826448749,1
0.02291078829241387,0.008305175678407929,3,0.9352090249850464,1
0.021876507716380618,-0.007331621341346711,3,0.9564841316000644,1
0.018327938437914,-0.014766452572167521,3,0.9720782200263204,1
0.019308840188715003,-0.012837294740821644,3,0.976465196195238,1
0.018911220170859066,-0.013678138116037061,3,0.9860796372727731,1
0.017920220365844713,-0.015568237161946528,3,0.9866535635951574,1
0.01988591164626058,-0.012431653769681203,3,0.982345347663628,1
0.01895144729394512,-0.013834022759036791,3,0.9803456587308498,1
0.018797393378833082,-0.01431083135444363,3,0.9756701997558368,1
0.017990434372668358,-0.015621277276164476,3,0.9764261363323626,1
0.016812625214478884,-0.016649999353623858,3,0.9745010327001928,1
0.02099943178949743,-0.011160702786327158,3,0.96743309600004,1
0.023657784192564636,-0.004311287991233995,3,0.9607823277815896,1
0.023992687406939054,0.0028076449955939053,3,0.9400619144637464,1
0.02437723252921268,0.004023208599863262,3,0.9362047973534138,1
0.024089854044634866,0.004382575959089127,3,0.9268630517604376,1
0.023746031051148603,0.0006922569594575514,3,0.930993606288596,1
0.02390063756107286,-0.0035369740191122335,3,0.9363601868365284,1
0.02098155432045912,-0.012400936817995398,3,0.956826116497984,1
0.020601006699308894,-0.01284911934816907,3,0.9567926411263168,1
0.02087269511004518,-0.01242484546996586,3,0.9625576820990388,1
0.02305944425776863,-0.007812826377997763,3,0.9386241345219452,1
0.02351836734631299,-0.0025564331386784926,3,0.9183344698204156,1
0.02340673200078779,-0.0013147072459823812,3,0.9084950084795316,1
0.02424383738575823,0.00107852741827137,3,0.9011928706641206,1
0.024448356499080205,0.002078292283184681,3,0.9011207063351576,1
0.023622955238454806,-0.0018885035108098813,3,0.9292264451012848,1
0.02374052394310136,0.0005124773084765924,3,0.9176741796111104,1
0.023256790386473547,-0.0012548231388080494,3,0.925237799278692,1
0.023257529060474028,0.0014725063347501965,3,0.9182783215297198,1
0.02257855461486554,-0.0023972043642341554,3,0.92085846026261,1
0.02209027846546925,-0.005104027913724124,3,0.9227487162926548,1
0.021316194145787365,-0.00846763253485131,3,0.9506386263802116,1
0.022988027085494613,0.003053377574516873,3,0.9259793020219612,1
0.023003854900758642,0.0008305070682613199,3,0.926067622681203,1
0.022562139679192815,0.01031786414530351,3,0.918010077189009,1
0.019859820412918883,0.017522431876045474,3,0.9146450351399132,1
0.018622744331972634,0.018954001360309863,3,0.9062665961168426,1
0.021955332543288197,0.015180864370787757,3,0.9294538192273312,1
0.023981435113888307,0.00825924291945082,3,0.9452349957206392,1
0.023910789193691415,0.001686735561598238,3,0.9533127165793156,1
0.023145614092317208,-0.0026847326624850733,3,0.9438733208024565,1
0.022736976363476435,-0.006420839279773336,3,0.9300302052287228,1
0.022899733672091537,-0.005237391179434193,3,0.916368871730224,1
0.022944680176720696,-0.0017570332790157938,3,0.9133309766360604,1
0.02313960769881881,0.00026243141688626974,3,0.904268458193679,1
0.02342092526295341,0.0026616618491280422,3,0.9117195277533532,1
0.02359555176488002,0.0028989900474152377,3,0.9230683278525512,1
0.02307988899297174,-0.0020455143995194575,3,0.932299687205318,1
0.022822882890844734,-0.0024635845653732495,3,0.9147807191321544,1
0.022910276884644858,-0.0014359430445183912,3,0.9100670835418744,1
0.02264992450649908,-0.002585289199398662,3,0.9012633910456032,1
0.022480531018784927,-0.00342761190179735,3,0.9152528074578432,1
0.02256306115921211,-0.0027100498150260735,3,0.9164645552553023,1
0.02234800387783849,-0.004334931760936013,3,0.9310430053342662,1
0.02157461293976565,-0.008286289142703834,3,0.9380941703521536,1
0.021747799345146458,-0.008348946515455228,3,0.9396024680791454,1
0.02255335722749157,-0.0031491033877595553,3,0.9266265942142868,1
0.02228127822585722,-0.006710631976602206,3,0.9310869229935028,1
0.022757547353157884,-0.0005632484859512016,3,0.9190067150222856,1
0.02242582010657118,-0.0025974962152378084,3,0.9151883953401836,1
0.02159005591502725,-0.007778831366845338,3,0.923804909997904,1
0.01712887281615582,-0.017370536629784564,3,0.9359651453031288,1
0.02003492902318945,-0.010642997404366358,3,0.9343298806292796,1
0.01110291377958497,-0.024796574115746515,3,0.9537217716858384,1
0.006015367416157541,-0.029776236058355627,3,0.9675768905244236,1
0.005549465470621152,-0.02990679870428326,3,0.9633537252552896,1
0.0035189906281664464,-0.031290040677878724,3,0.9676753552425934,1
0.0008330452356477757,-0.03309185358750206,3,0.9761823539635324,1
0.001112178083295261,-0.03250730079593191,3,0.9720910139746372,1
0.006804361158357964,-0.026249717096079504,3,0.9463350695463172,1
0.007846820278887378,-0.025447164231594214,3,0.945431464966594,1
0.013688514765726328,-0.01950120405341539,3,0.930217420378606,1
0.013240153975937034,-0.020076294162195866,3,0.9145798321020984,1
0.013093932465222374,-0.02039873628447112,3,0.9080934894601296,1
0.007194644720191063,-0.026061191626005325,3,0.9271515163014464,1
0.010059262973324198,-0.02382625997967337,3,0.91003803322178,1
0.006936105756614889,-0.026596068799898266,3,0.9194067406064492,1
0.009635763549807618,-0.024834997754022908,3,0.9299761125291752,1
0.012899868902231102,-0.021209665718787695,3,0.927080581405096,1
0.020188004217017122,-0.010981907195603009,3,0.901064198878507,1
0.019290122066560736,-0.011134268073443317,3,0.8952468530997304,1
0.01910293520273286,-0.011297110823673413,3,0.8940957732163162,1
0.023224646580979214,0.0013510564774089878,4,0.9040182494731802,1
0.021467762696675486,0.012467647535632242,4,0.9282928430946162,1
0.019654309867585422,0.013326208510009128,4,0.9308896088744204,1
0.018641468232316244,0.013698270579404304,4,0.9318039193551824,1
0.018083673361783296,0.01608697603032499,4,0.9286508458086188,1
0.01754725666461981,0.015782978359972305,4,0.934061143898328,1
0.01763241118651692,0.01548448665053512,4,0.9345116957172934,1
0.01740312824524804,0.015597231200378675,4,0.9184952560526736,1
0.01737406960603388,0.015196361917136077,4,0.9211477301174528,1
0.018701271743971418,0.011531094048970613,4,0.8854665428185978,1
0.018300143366563132,0.010947130552497625,4,0.8557621661823797,1
0.014998982891756881,0.010972151430869322,4,0.8121388111108849,1
0.015542697748061465,0.013233605420736063,4,0.8189417579427252,1
0.014303142403434025,0.012171452791722366,4,0.8082441681039739,1
0.01681601725703334,0.015872039608903155,4,0.8341174749689133,1
0.017029107904800205,0.015998770135519074,4,0.8659462458354872,1
0.0177833481531287,0.015215378911284468,4,0.8962822825782866,1
0.01858707544521253,0.01422653655095977,4,0.9087471955828048,1
0.019413111342243456,0.012507066265393541,4,0.9105442775605448,1
0.02130670914745476,0.008207840152566112,4,0.920921061041754,1
0.021518446722458475,0.007028618246330923,4,0.9225217609482071,1
0.01924667188451083,0.013439109360098973,4,0.887426870362301,1
0.018913974610983195,0.014406390949270056,4,0.8802546927226228,1
0.019150592644625077,0.014703387247572003,4,0.8883254881013117,1
0.01801710624256724,0.01677636523343335,4,0.8770844923579875,1
0.016471201781021617,0.017457190873165846,4,0.8525497869270706,1
0.017805651102554047,0.015519329594997988,4,0.8784431164272171,1
0.017322036337475442,0.015503379271377092,4,0.8579366343013766,1
0.017094984406192882,0.014993866107234235,4,0.8443298162451356,1
0.01722578077564219,0.014010779263126534,4,0.8444382103913531,1
0.01449154138441035,0.01017733728008258,4,0.827885729231738,1
0.013228370624689182,0.002644117911860022,4,0.8088038770810503,1
0.013147082569629718,-0.0009201605880937891,4,0.7911473868754613,1
0.013245566375493246,-0.0018839896092404881,4,0.7708480033270209,1
0.013253857496173454,-0.0004992890695086048,4,0.7486018735256827,1
0.013282866880353898,-0.0009254443260861492,4,0.7624098580910305,1
0.013080753308699683,-0.0007223328520102707,4,0.7825171888953765,1
0.014366013972583098,-0.007372859690461739,4,0.8338384780731255,1
0.015530143600671358,-0.009366739552983526,4,0.8604567895057483,1
0.017952603412486955,-0.009849650806293615,4,0.8914412996975521,1
0.020706753646431816,-0.008099676606532482,4,0.922137228657644,1
0.021628439317244504,-0.005293328924370571,4,0.9370036511919546,1
0.021346469195054507,-0.007538237142689175,4,0.9357492134818176,1
0.02001798139267402,-0.01372069522125975,4,0.936249807406526,1
0.01582262124572694,-0.018308164852833306,4,0.9183878637574454,1
0.01829418436039769,-0.016495938687059317,4,0.8959245783006654,1
0.019929401323185877,-0.01450692428729784,4,0.8878488476644574,1
0.015332864698679005,-0.001452563368108389,4,0.8516426161865075,1
0.01327974869908541,0.001923091300896562,4,0.8129173289022893,1
0.013056582313167678,0.003610707654422158,4,0.809284595370231,1
0.01281981902404805,0.001745345798508746,4,0.7962106671092679,1
0.013078257629612363,0.0009165406678524815,4,0.7843978759249566,1
0.013040853768403452,0.001018240773144323,4,0.7911032962099894,1
0.01304323233796812,0.005894132393103861,4,0.8070171122816211,1
0.014244492917585871,0.002179636124194069,4,0.8352403682135371,1
0.013271590628349436,0.0030716519499913264,4,0.817209575240485,1
0.013363487924555236,0.00836845530343465,4,0.8208895294150083,1
0.01319284330306954,0.008907739758023675,4,0.8200523247290503,1
0.013495496071951897,0.008716206069711088,4,0.8294978151449911,1
0.012810658612807151,0.01252589903590104,4,0.8075434738667322,1
0.014981075736206268,0.014020382632105876,4,0.8336986611117702,1
0.013886621138858087,0.009038902058575837,4,0.827649298861066,1
0.01418481108705564,0.009480562766868933,4,0.8330741751777075,1
0.01392608100137996,0.009062309233551419,4,0.8317455783572658,1
0.013153642855890392,0.01112022326728521,4,0.8117927352771366,1
0.013071224497772677,0.011669445050502275,4,0.8139258163811078,1
0.013363245349513017,0.011814140438081593,4,0.8227612996067715,1
0.012833165951323302,0.010909047279009126,4,0.8119184099316726,1
0.0132433546966412,0.0059685454911709715,4,0.8217961717315333,1
0.017124469110792333,-0.002977962906084401,4,0.8621783334939804,1
0.01507366852135235,-0.004455453893807337,4,0.845850840304802,1
0.013651895087081825,0.00438660200316234,4,0.8334757806164707,1
0.014374245083436193,0.003017858933681584,4,0.8418429399234574,1
0.012484922577391045,0.011756883971453344,4,0.7974276350355685,1
0.01206088819663643,0.020127370425079397,4,0.746707233751346,1
0.011640669109662946,0.021941028564204604,4,0.7826753175267535,1
0.012411866439313893,0.014921307166677982,4,0.7809009079778295,1
0.012618852233502655,0.015974100957708945,4,0.7762122102366042,1
0.01275118362900823,0.019171686669999025,4,0.7883143309643377,1
0.014492823140507741,0.014094590114825835,4,0.844662045521989,1
0.014212978267378586,0.016055542877597608,4,0.8265475983687368,1
0.01456454297537996,0.016257130768589385,4,0.8323327798439071,1
0.016725310070438038,0.01731738210030257,4,0.8509799742569324,1
0.021154042268631858,0.008691730994875198,4,0.8711207184939243,1
0.013458318429482596,0.015692598466403397,4,0.8236438234764039,1
0.01354954230506281,0.014794645734278125,4,0.830148375893274,1
0.014849804233722527,0.015614691714495471,4,0.8368326350040343,1
0.013186527929649009,0.01539909011481588,4,0.8130957379660015,1
0.013339966152091879,0.015666313480468052,4,0.8178528003064305,1
0.014010386453457733,0.011349964606356793,4,0.8384460266116431,1
0.013375840043845037,0.010532299696473743,4,0.8272392340136235,1
0.013549250260345187,0.007706449511637712,4,0.8242862867519722,1
0.013599014683493607,0.007471559317263291,4,0.8278049555290439,1
0.013118990568050165,0.006201653411762611,4,0.8122397275703523,1
0.012987551950455362,0.006860644070395408,4,0.8033691992035333,1
0.012949489828225726,0.00812548390720537,4,0.7917186709425125,1
0.012856277441673189,0.010983080613952064,4,0.7749970625005359,1
0.012209887190434868,0.011661283724927493,4,0.769006754525108,1
0.012930582316064324,0.016436299122650523,4,0.7933602151958405,1
0.018874550232193595,-0.00864759135286361,6,0.9270198869816066,1
