Cell Number,Frame,Area_MA,Centroid_X_MA,Centroid_Y_MA,Circularity_MA,Compactness_MA,Convexity_MA,Elongation_MA,Extent_MA,Perimeter_MA,Solidity_MA,X_Centroid_Distance_MA,X_Centroid_Velocity_MA,Y_Centroid_Distance_MA,Y_Centroid_Velocity_MA
10,4,20582.5,735.6207112719438,2463.8836612264104,0.4839165887730606,0.582545833987828,0.9608840472361246,0.6158418626429083,0.6198470900482481,733.0345776197809,0.8872907679862652,-8.039279237530366,-3.8005563725053926,2.0840650004920462,0.9394258082970737
11,4,20394.5,211.77655895248694,2495.2565439057644,0.5975741293616741,0.5840979314257454,0.9969239446594621,0.6499863752786478,0.7865854237503208,655.1216267158786,0.9823422536030104,-3.725501593543669,-3.725501593543669,0.4645506202869001,0.4645506202869001
12,4,76299.75,1026.7617009052867,3063.5223485069037,0.08137864493166425,0.21301672827713125,0.7858694263351376,0.917359214147172,0.3937849252705914,3432.9316369738253,0.5645854364530465,-0.9840824738486447,-0.9840824738486447,0.14508758408999256,0.14508758408999256
3,5,35650.75,1043.4144409651362,109.50099158496327,0.3794009055788512,0.5090305954175355,0.9474112077877983,0.7151808389678022,0.5741134636807902,1093.8315651863259,0.8578029792143729,-5.532352817599644,-3.417439495427942,0.7149283621428353,0.1419560060769367
2,5,19393.8,1308.4913241358106,98.2177977124223,0.4572249697651899,0.6077641009878233,0.9007875690958873,0.5608167611956016,0.6275560107797995,738.7697977195556,0.8282311734245832,-0.5111410538702785,-0.5111410538702785,-0.06226343079990215,-0.06226343079990215
23,5,16674.5,532.0556873866235,150.96059401897725,0.16502789414255042,0.2523407223389828,0.9718075685288663,0.9318556240458703,0.653699696227302,1126.4751801064717,0.8288406782656208,0.7947322411241089,0.7947322411241089,0.2600526243012098,0.2600526243012098
16,5,46212.0,1153.9265532762054,679.3892625292132,0.1262073074065504,0.22849703978159017,0.9160385516223644,0.9168163516854183,0.36474135345467174,2145.0630585851522,0.5449913909002996,5.664243710987876,1.416060927746969,-10.86093920991732,-2.71523480247933
6,5,27198.8,795.2199617742668,1283.2630277718667,0.4165916924275897,0.6394970667248467,0.9161763728977217,0.5398226564700702,0.5907153387689497,909.7552016427219,0.8176995894947006,4.037071084912759,4.037071084912759,1.097965545522402,1.097965545522402
7,5,22902.5,175.49272157973692,1859.8315089502707,0.408553734510965,0.5308523231139859,0.9273386000513987,0.6823647515356223,0.6280416503306165,844.5074490472554,0.8780154529786766,-4.849200025465798,-4.8404095112558245,1.6589455934839634,1.6976600162531383
9,5,47604.333333333336,1131.909456975729,2456.716378993557,0.18589222230415778,0.3028460574887377,0.9515588929770301,0.892992161345998,0.5300848704509266,1794.6545930036798,0.7433211248600614,-9.622400672000518,-6.256099631612112,1.5522950758114955,0.6559979114124165
10,5,21415.0,734.2275521708972,2464.824071089126,0.42547319762477837,0.5652180263429749,0.9407826765034916,0.63133490087658,0.5828375074160572,811.8464282373834,0.8362338593195329,-6.192280279402515,-3.3664650360525328,2.207417792310783,1.4443249975141346
11,5,20369.6,210.71286669825002,2495.266373358455,0.6051189201185131,0.589000293984119,0.9970924689802623,0.6446036966339248,0.785371534995636,650.7379218062688,0.982012948462746,-2.7751767755584638,-2.7751767755584638,0.2691717627618345,0.2691717627618345
12,5,76179.2,1025.2720168400597,3063.645794099392,0.08119213289193287,0.21257793102779182,0.7858920180858883,0.9177335449974603,0.3939513283222367,3434.081384442131,0.5628036033375151,-1.6428007445807224,-1.6428007445807224,0.20696523952392454,0.20696523952392454
22,6,51676.0,982.1936132827619,113.42238408545553,0.16326818349325406,0.3365730860603798,0.9187210917770376,0.854652314859484,0.4347635874137641,1994.337228564847,0.7148726603677009,-13.577512902232002,-4.525837634077334,-0.2975337687980044,-0.09917792293266814
2,6,19094.8,1308.0550135760263,98.48453873987071,0.441004352005432,0.6057263718022095,0.8887208256308792,0.5625229843574509,0.6262921533732009,745.012438406675,0.8253081802019289,-0.43631055978448785,-0.43631055978448785,0.26674102744843253,0.26674102744843253
4,6,30373.75,1267.494667517072,684.9697898151607,0.24789382259573084,0.36303651314272584,0.9385667919673191,0.8126599740923965,0.44314286860816365,1240.92418792657,0.6706070006310807,3.1071386939882473,2.8136093781788247,0.5889164346512814,0.500842186711381
6,6,25637.2,796.2545765070815,1283.8932208083122,0.45043336168779147,0.6657650374696874,0.9209383105680768,0.5111854443959832,0.6123242748917985,849.0130660189909,0.8327125471520229,1.03461473281468,1.03461473281468,0.6301930364452801,0.6301930364452801
7,6,22079.8,174.701883687761,1860.0833169052803,0.44431159383348107,0.5513009698738847,0.932534441123226,0.6616774658645249,0.6550839275683888,802.4122650963194,0.8914840604961487,-2.4429063000781697,-2.4358738887101907,1.1034688153807566,1.1344403535960965
26,6,59323.0,1145.8672400249482,1885.5973244778586,0.1867989262134908,0.3647471813500351,0.8959892795647116,0.8358143239895548,0.5248801118366335,1997.6955262170047,0.7260810496554594,-0.8163902214409973,-0.8163902214409973,-0.43451035646603486,-0.43451035646603486
10,6,22004.0,730.2915298889739,2464.5374862393132,0.3974308326773836,0.5518963289830334,0.932010750543145,0.6402316668857153,0.5663745420452966,852.9949942333039,0.8178681810382313,-7.883652940951947,-5.76429150843946,0.8987735630622637,0.32645396696477746
11,6,20376.0,208.24812045340423,2495.335122310931,0.6182390447519184,0.5968608666124873,0.9968856935939515,0.6359928240359419,0.789156827481136,643.6550790937941,0.9816312349720018,-2.464746244845776,-2.464746244845776,0.06874895247619861,0.06874895247619861
12,6,76036.8,1021.911813431756,3063.5377659543096,0.0801054566952292,0.21168810244145905,0.7833312216209699,0.9179326225620678,0.3931736167451586,3453.9276831218967,0.554555643689078,-3.3602034083037777,-3.3602034083037777,-0.10802814508206211,-0.10802814508206211
27,7,23519.0,434.51551851694376,66.07900505973895,0.09150031960395566,0.19106350446529105,0.9721522314021656,0.9544183045509782,0.5036727701038655,1797.2274887854692,0.6972104467435449,10.178177583863715,10.178177583863715,0.48368143719302736,0.48368143719302736
2,7,19068.2,1307.882945559751,98.8593897157716,0.42372510925933893,0.6039517606877004,0.8775336452894358,0.5620767668934168,0.6180818759688174,757.7805624933881,0.8201962379594308,-0.17206801627526147,-0.17206801627526147,0.3748509759008812,0.3748509759008812
22,7,51941.0,979.9099208428138,113.45467555037057,0.16265284028517177,0.33397153056952295,0.9136637038561025,0.8552231019781398,0.43492492230093155,2003.2367235014585,0.7125260446483523,-9.072448891064141,-4.546611256986807,-0.11647541948396878,-0.01729749655130064
4,7,30259.2,1268.795464760948,685.2224490797383,0.2507775866765166,0.36639643284954526,0.9418174727360309,0.8102468582337818,0.44339291105115963,1231.70789283618,0.6720802860995502,3.7024051945445082,3.46758174189697,0.5464548726853309,0.4759954743334106
5,7,20346.75,1146.090234488957,723.6334849477548,0.16647475621513041,0.2630004128690222,0.9555363503516522,0.9177232990208208,0.5715523465849018,1245.9117331126188,0.7215054807487112,7.050624987615834,7.134615213267078,1.2018777320277252,1.0183854469142375
6,7,24811.6,798.0999586622912,1284.0366241502923,0.46067651972916746,0.664987078808375,0.9328569316540364,0.5102408890383534,0.6003781737473532,823.8745883879059,0.839694929081394,1.8453821552096996,1.8453821552096996,0.14340334198009258,0.14340334198009258
7,7,20871.6,171.93907996143543,1861.2947238758247,0.48858564575326824,0.5778911464902471,0.9301842290257305,0.6376646525293598,0.6988526327099308,746.2250501237052,0.9087609671637928,-2.7628037263255694,-2.7628037263255694,1.2114069705445218,1.2114069705445218
9,7,47512.25,1132.582717890574,2456.678295973511,0.1873116480480796,0.30319386235501616,0.9508741565358756,0.8930955998479393,0.5369966638308389,1786.0569619307419,0.7438467330529491,-4.9747744363927495,-3.571061689905264,1.0129507246434741,0.4163631424517386
10,7,22447.8,730.7744675226228,2464.872046870326,0.4053409582145614,0.557677487652246,0.9292796463157064,0.6352336732618693,0.5816172482372559,849.3194585326837,0.8277930944133663,-3.462371349958653,-1.7668822039486636,1.2255303913503668,0.7676747144723777
11,7,20550.4,206.47214457192786,2495.7905397451186,0.6163213749930094,0.5969602393725129,0.9966269141200417,0.6362206239550171,0.7840366316238072,647.4977197809135,0.981418757226556,-1.7759758814763984,-1.7759758814763984,0.45541743418752956,0.45541743418752956
12,7,75978.4,1020.3917820892999,3063.9526662422913,0.07968062039700494,0.2110813231274021,0.7820993164382195,0.918097112349121,0.3919453475566694,3461.7916441525754,0.5483617709072359,-1.5200313424560818,-1.5200313424560818,0.4149002879817999,0.4149002879817999
3,8,35920.8,1043.4360956763549,108.98213906943545,0.39308453606020965,0.512854573878205,0.956187976054214,0.7111032453012881,0.5790816282354895,1078.85877298019,0.863709468913118,-1.274179495614635,-1.6833840101873272,-0.22658815586323727,-0.15261214366428583
2,8,19546.8,1307.4498634778593,98.81731764310732,0.43583958006783785,0.6065915097987948,0.8884371817155262,0.5576017005107899,0.6187875116335784,756.6089896181342,0.8221678936394866,-0.43308208189168906,-0.43308208189168906,-0.04207207266429123,-0.04207207266429123
4,8,29858.2,1274.2399854107055,686.4659974867757,0.2539351359642111,0.38832235126744347,0.9225041738150065,0.7894797143563206,0.4520508621412679,1216.5267745179756,0.6871055506665773,5.444520649757533,5.7539979928539875,1.2435484070373604,1.1955792414384292
5,8,19609.2,1151.0978059356044,723.9514941230398,0.17468652070002283,0.2690484966555064,0.9624494667044334,0.9148493866452349,0.5797390278984593,1197.5994441751839,0.7417214693313411,6.819044973786686,6.886237154307681,0.7368856930245556,0.5900918649337654
6,8,23900.2,798.2201156378867,1283.6421577415945,0.47167802527914066,0.6676297920168934,0.9386006235792695,0.5053595564419757,0.598530622623864,799.8804758382105,0.846670826193962,0.12015697559545516,0.12015697559545516,-0.39446640869778093,-0.39446640869778093
7,8,19865.0,169.81657081288822,1860.8795349353654,0.5146637183268147,0.5946775516675582,0.9299241242979532,0.6234126916517602,0.7331250770705494,707.0638236140734,0.9253750763468872,-2.122509148547232,-2.122509148547232,-0.41518894045902927,-0.41518894045902927
26,8,58677.5,1143.0508894500258,1884.9074522168726,0.19248786280519015,0.3661181558089234,0.8951951503179261,0.8350731681073097,0.5299475235585425,1957.9884194358183,0.723156691333054,-3.224545685642852,-1.8163703981816752,-0.9071274392190389,-0.5621913087260282
9,8,47778.0,1131.5649393664098,2456.7896510496057,0.18651795009281374,0.3023064266906425,0.9498314449075691,0.8928066492944629,0.5298066090556024,1794.7728998873852,0.7388140511961079,-5.401554622185404,-4.278584424995415,0.944565467837674,0.4672954020842857
19,8,21666.5,717.4888134586503,2462.4719702047105,0.46368351169623445,0.6177282044672674,0.927731240454675,0.5621160249906056,0.6072149453796001,821.9934700697015,0.8729487168721168,-7.329399225957104,-0.9867521589360801,-1.451188890200001,-0.8744435495480047
11,8,20658.6,204.26346827265724,2495.483978601792,0.6143935069139015,0.5975236304916217,0.9953159088352358,0.6356165261109121,0.7799821683361855,650.2290906308119,0.9797292911672268,-2.208676299270593,-2.208676299270593,-0.3065611433267804,-0.3065611433267804
12,8,75685.8,1018.565896869932,3063.835452875715,0.07950734994140427,0.20997817259700596,0.7827985211077707,0.9182717424789699,0.39338450838027145,3458.902913989796,0.5459125319177154,-1.825885219367842,-1.825885219367842,-0.11721336657610663,-0.11721336657610663
3,9,35640.8,1038.4010402857143,109.00970914719899,0.4284064832459366,0.5345571016200901,0.9590089328408542,0.6904498925675067,0.6018220956043191,1041.9734916059515,0.8805045526264357,-5.035055390640582,-5.444259905213274,0.02757007776353646,0.1015460899624879
15,9,22734.0,1314.3752722794054,688.1645464942377,0.475743967945839,0.5555612996408237,0.9487485259099202,0.6303699971611715,0.5753112663225023,774.9188309203679,0.7974883361981268,4.906115711133225,0.6132644638916531,-6.614143649038738,-0.8267679561298422
16,9,26899.5,1147.1106524124536,680.8974703314315,0.22933213304524872,0.3007793574844344,0.9383285784881474,0.8756645491302186,0.5201110613427204,1340.2894116157202,0.6512775227092611,-3.983779008257784,-0.995944752064446,-3.9222618027403655,-0.9805654506850914
6,9,24597.2,795.8775975606186,1282.355875382254,0.4513556678103573,0.6325129645617712,0.9466818368789598,0.5438797458641071,0.5752276886143216,835.1740833245174,0.8465563499224951,-2.3425180772679823,-2.3425180772679823,-1.28628235934043,-1.28628235934043
7,9,19418.2,166.21181866081008,1860.3683062300358,0.5272949497461608,0.5961992193842686,0.9290074282753806,0.6251712999218871,0.7632447061231052,690.9819910283753,0.9306348792183663,-3.6047521520781345,-3.6047521520781345,-0.5112287053297677,-0.5112287053297677
26,9,58976.0,1144.76363494879,1884.902070523176,0.19900572274896922,0.3676879634871449,0.9012291773136475,0.8345212077193626,0.5366055277214493,1931.648147675761,0.7321600773075089,0.5018318999762718,1.4406154249503895,-0.3801758995137637,-0.15021847918508988
9,9,48001.0,1129.2460579398767,2456.978047262541,0.18437922359124168,0.30065419255347736,0.9496705048786248,0.8934355109056961,0.5245111630656212,1809.1030514064016,0.7281190871859422,-2.318881426533153,-3.215691853576209,0.18839621293518577,0.24890444582124474
19,9,22644.0,714.9795038353683,2462.6161072961145,0.4252949106878745,0.5843205814710323,0.9362935331840999,0.599991253900837,0.5785685282540556,861.9235927036588,0.8614363861174258,-4.8585169471116005,-0.6300855690975848,-0.5926240324686963,-0.2081271387006988
11,9,20605.8,203.5137162205459,2495.598127953653,0.6184203187384426,0.5989416085805772,0.9956296879573099,0.6348613928801621,0.7792554738648206,647.243304193185,0.9809938116848913,-0.7497520521113643,-0.7497520521113643,0.11414935186166986,0.11414935186166986
12,9,75338.4,1017.6274207435301,3063.9636144302667,0.07872178671427651,0.20855794116381138,0.7824420878603195,0.918141711905578,0.3871262486110979,3468.0401722899987,0.5408064291490566,-0.9384761264019289,-0.9384761264019289,0.12816155455157058,0.12816155455157058
2,10,20338.6,1304.501721893056,98.05168720815468,0.4285689515594876,0.5833171313819614,0.9006884539524224,0.5845247913961981,0.6010792129873452,784.2859448803043,0.8070761236846138,-2.9481415848032158,-1.443439831021942,-0.7656304349526323,-0.7447344451138449
4,10,30470.0,1280.4233910403602,688.4648477693347,0.2782944684509326,0.449717387865027,0.8828140687538187,0.7317381515385387,0.5146608182715335,1181.2012911183817,0.7339398817512137,6.183405629654635,5.204014471240589,1.9988502825589194,1.4537834106119818
6,10,25582.2,792.0145052516493,1281.039588451626,0.4367770046590766,0.601553242952025,0.9584371924071027,0.5776290462225555,0.557282889565376,868.876016922893,0.842910959608471,-3.863092308969226,-3.863092308969226,-1.31628693062803,-1.31628693062803
7,10,18613.4,164.49191690385257,1859.4626316789345,0.5710843581955772,0.6139776392532086,0.9460778372569868,0.6091808219529238,0.7891893062118569,640.3094946815226,0.9516389518580466,-1.7199017569574948,-1.7199017569574948,-0.9056745511014924,-0.9056745511014924
26,10,57804.0,1143.4067617258866,1884.7077636571921,0.2023418387093034,0.36823325174055627,0.9075048198375756,0.8344075170347323,0.5305910063813549,1896.8315651863259,0.7332320553760412,-1.8368720473031317,-1.1327844035725434,-0.4767479437712723,-0.3042798785247669
9,10,48108.4,1128.9604291615306,2457.3545617252776,0.18453937281731508,0.3008457261266637,0.9483771699795309,0.8931004297681374,0.521475626184424,1810.343253431757,0.725615087634567,-0.28562877834610845,-1.1824392053891644,0.37651446273648614,0.43702269562254514
19,10,23103.5,712.9898815322733,2462.4350745085208,0.40161820627132866,0.5622016069958398,0.9396442827540854,0.6224955065000215,0.5603830077607896,887.6135277547903,0.8494769772023062,-4.378855201787729,-1.2075316682772175,-0.6975693576470121,-0.409196687321014
11,10,20662.8,201.35712718781255,2495.6445972119045,0.6219091957551491,0.6010835501767835,0.9956267463869386,0.6328401549743545,0.7824933631407592,646.414877068439,0.9814215590948949,-2.156589032733359,-2.156589032733359,0.0464692582511816,0.0464692582511816
12,10,75928.6,1018.121003769191,3063.725789869792,0.07966660622820987,0.20889241667850306,0.7841892244058155,0.9172893197527763,0.39172167793800783,3461.598750933762,0.5358690199063288,0.49358302566097334,0.49358302566097334,-0.23782456047456435,-0.23782456047456435
27,11,24892.0,425.422108773035,65.87624039394714,0.09378613166720079,0.1953416791590316,0.9725095935226957,0.9520508893621769,0.4868825620278777,1825.3696244092,0.689337411633928,-4.004320951976894,2.8157363559546695,0.03907605280471671,0.19114955214856444
2,11,21122.4,1304.2201596795744,97.92775226939028,0.42019930715485276,0.5796568312083512,0.9016848579715517,0.5794908216749505,0.5840485558599094,805.2197543919667,0.7908055849949464,-0.281562213481493,1.2231395402997804,-0.12393493876439834,-0.1030389489256109
22,11,52179.0,973.173950203885,113.5496627873866,0.17194059650405727,0.34099505794724827,0.9120661177507863,0.851593566012216,0.44641538346900883,1956.6999991497032,0.7295405822097742,-12.023039086322001,-4.524759127727681,0.006573135721708923,0.009524189476888267
4,11,30572.0,1288.5547571437053,689.6357297582675,0.2981534213723682,0.5197304062360057,0.8378678055413087,0.6552807830742882,0.5686417603121251,1144.841493143737,0.7751658785592225,8.131366103345181,7.151974944931135,1.1708819889328197,0.625815116985882
16,11,20402.0,1146.406615581571,680.4069000265437,0.26380376811571016,0.3275639360629923,0.9513598780291059,0.8617716071184877,0.5420111915858566,1069.8244225113895,0.694628053114191,-1.0879225484705632,0.12000189380768234,-3.60814744078751,-1.1503634199370272
6,11,26504.4,788.5317776068293,1279.7902260409282,0.40893919051517874,0.569057363054131,0.9632154160118016,0.6107251821735769,0.5342685733571841,910.5637369588956,0.8361826809326429,-3.482727644820011,-3.482727644820011,-1.2493624106979042,-1.2493624106979042
7,11,18537.2,159.8915442478081,1858.9426657843705,0.5688056194579942,0.604393044081165,0.9507981083162986,0.6232556274516627,0.7923934106173846,640.2526404320303,0.9528013259817014,-4.600372656044482,-4.600372656044482,-0.5199658945638476,-0.5199658945638476
26,11,57469.4,1140.4076923259622,1884.3410862709284,0.20201408188179842,0.3697806006144271,0.9033021865537163,0.8327327860797775,0.5292925996895844,1892.4031380615793,0.7326194138458026,-3.654443104024767,-3.0911729890402966,-0.631491621690202,-0.49351716949299773
9,11,48116.4,1129.3341557707072,2457.521399516542,0.18654153596389111,0.3019126481036151,0.9491858491661803,0.8929823348774505,0.5262746050760753,1800.5893429074172,0.7264882515502026,0.37372660917667416,-0.5230838178663817,0.1668377912640608,0.22734602415011979
19,11,23417.0,711.0970554021391,2462.4138553994476,0.3754727745059484,0.54447989543645,0.9369174026926921,0.6388741677324674,0.5401037681181775,924.0500284599108,0.8349845611955635,-4.202136909707474,-1.6650780828990643,-0.4706549226345487,-0.23995678637375023
