Cluster,PCA1_mean,PCA1_std,PCA2_mean,PCA2_std,Area_MA_mean,Area_MA_std
0,-1.4809334230044804,0.7950424157646213,1.48124185947553,0.5758650803440242,14095.963035019455,3331.031402465936
1,4.050788300342385,0.9876536655123667,0.6999690235392583,0.5954265992472455,9843.079012345679,6561.635770798048
2,0.564245455746472,0.7127593075921445,-0.19012987953359772,0.7622053398385782,22376.1687654321,5735.514318879945
3,-1.1071281269993885,0.9030970646289281,-2.2665034439043024,1.0353968312677861,31076.839517819706,5121.231948713434
