PCA1,PCA2,Cell Number,Area_MA,Cluster
1.423641788273068,0.16983551196999516,7,22313.0,1
1.2472631426356524,0.17268419676712976,7,22061.0,1
1.352731453054892,-0.036662303299475306,7,21540.666666666668,1
1.3812129518127958,-0.11483598925645558,7,21648.5,1
1.3613577522168945,-0.09858575151241859,7,21563.4,1
1.4747534105706654,-0.254893086914369,7,21113.4,1
1.5779151666515356,-0.3623364560290739,7,20928.0,1
1.6084405424781014,-0.3661856161614011,7,20951.6,1
1.6472202017977915,-0.4078769526658247,7,20628.8,1
1.6294603994127566,-0.4847614843345166,7,20432.0,1
1.4966965347267367,-0.48139946914205756,7,20453.6,1
1.459212184145105,-0.5379416573563999,7,20275.6,1
1.3147574261747723,-0.546348624140034,7,20203.4,1
1.2739713585747432,-0.5270767299960374,7,20247.4,1
1.3615007961864902,-0.5722217672775102,7,20289.0,1
1.4473738379787062,-0.61636915059725,7,20336.2,1
1.5078900641355353,-0.6345754738125797,7,20479.6,1
1.7054028756880653,-0.7460602404264872,7,20508.8,1
1.7767760429121682,-0.8315103190428671,7,20519.0,1
1.7474811261558545,-0.9058245717467821,7,20557.6,1
1.674305746850742,-0.9167155121255148,7,20575.4,1
1.5794518020873238,-0.9847177179096376,7,20628.6,1
1.3531321666289182,-0.8769104394870938,7,20777.4,1
1.2874662703904987,-0.8453242230934621,7,20772.8,1
1.1960693609654167,-0.7888081046429274,7,20685.2,1
1.0645720179772686,-0.70970476146391,7,20651.0,1
0.9445529207555771,-0.6035857656744175,7,20520.4,1
0.8651816578996444,-0.5927632001620907,7,20315.6,1
0.6293149459306787,-0.557752515001626,7,20152.8,1
0.3442195011022585,-0.4874388703810981,7,20150.2,1
0.18089522027177396,-0.4459893379940664,7,20093.2,1
-0.011809783266238766,-0.4052606625727503,7,20009.8,1
-0.2013783324578345,-0.39893300496901457,7,19918.2,1
-0.46615366457773594,-0.3297601364378144,7,19778.0,1
-0.5566500226855698,-0.3287961806328969,7,19471.4,1
-0.6604439652301468,-0.3631705297073404,7,19150.6,1
-0.7079634508130216,-0.37429020998359114,7,18721.4,1
-0.7356874228408626,-0.36017827308736855,7,18302.2,1
-0.638098159978863,-0.4198875353586685,7,18034.2,1
-0.6689822078453533,-0.38223870199885995,7,17934.2,1
-0.6237756270168777,-0.3452373365977587,7,17614.0,1
0.07500893003494892,-0.6410292625698238,10,20756.0,1
-0.09940936965380777,-0.5101638443926452,10,20738.5,1
-0.3379542715334587,-0.6051287847861458,10,20088.33333333333,1
-0.3676918277687199,-0.593539491601255,10,20039.25,1
-0.48950602706287766,-0.5089304917423969,10,19945.4,1
-0.5234129996849881,-0.47145230465786164,10,19900.2,1
-0.5828753688830758,-0.6011712704991033,10,19484.4,1
-0.5378431474615949,-0.5632603876342538,10,19466.6,1
-0.5122235363265382,-0.7662851373524395,10,18949.6,3
-0.4053688196726925,-0.7978176323717332,10,18639.4,1
-0.3612394883727631,-0.8453676453826713,10,18179.8,1
-0.376171431546317,-0.721500056654729,10,18238.4,1
-0.1941094086922375,-0.7677558972056395,10,18531.8,1
-0.14487840492668422,-0.5826447772121839,10,18546.2,1
-0.06778568035809815,-0.6550142975908096,10,18556.0,1
-0.053833665368840336,-0.7010411808901659,10,18237.0,1
0.1671001791306781,-0.8339373519957067,10,17850.2,1
0.14339086269372037,-0.8393097710246771,10,17415.0,1
0.11763082112961974,-0.8582453428491049,10,17394.6,1
0.13653553102254398,-0.882400905760384,10,17609.2,1
0.15224172095506505,-0.8626874633324263,10,18367.2,1
0.1925165463733111,-0.8677799628716137,10,19111.6,1
0.2247857271682042,-0.8650385963728163,10,19550.4,1
0.29617145731190747,-0.8681823451202549,10,19986.6,1
0.29227020679281057,-0.8653695677256846,10,20286.0,1
0.2863251393761419,-0.8905155045254576,10,20209.4,1
0.2221858837649099,-0.8763039822352413,10,20186.4,1
0.2410566377926103,-0.8989911889352725,10,20333.2,1
0.2950491762559506,-0.9214832692001657,10,20557.4,1
0.4223111264418235,-0.9527684299047279,10,20700.8,1
0.4898350955599747,-0.9369647839028087,10,20930.6,1
0.3765584738265687,-0.7983084193933173,10,20777.6,1
0.33160624681554257,-0.696866505969622,10,20853.8,1
0.33229092947360545,-0.6313174191567085,10,21263.2,1
0.2167009394962016,-0.4907561424870326,10,21615.2,1
0.19320835989041932,-0.43182678739168145,10,22024.8,1
0.11447580669151945,-0.24968885647445418,10,23237.6,1
-0.3786618205160643,0.09266812991821853,10,24860.6,1
-0.5561458643066747,0.29687991222226906,10,25634.6,1
-0.6818105880904755,0.47350950739581465,10,26344.8,1
-0.7492240482405956,0.6181437769413161,10,26811.8,1
-1.1145110290804374,0.7936368916405858,10,27475.8,2
-1.1908317503429018,0.8593837563303705,10,27253.4,2
-1.712501480524292,1.2234336410804927,10,27170.2,2
-1.3806137095580147,0.9520809123451854,10,26514.8,2
-1.1695610256144195,0.8561963539220906,10,26061.6,2
-0.41554636273989826,0.47564395545638294,10,24810.6,1
0.1507427727520263,0.25618069413623945,10,24259.4,1
0.5436984551549354,0.6701054908975704,12,14952.0,1
1.1450552451712086,0.2817810715972992,12,14668.5,1
1.8274876834025264,0.10698495843512407,12,14602.0,1
1.3747741060464065,1.0214144014273625,12,15679.25,1
1.52122756213899,0.7754924321452209,12,15457.0,1
1.5869753070072181,0.7817134146324247,12,15907.6,1
1.8379209822081495,0.7949078091120747,12,15924.6,1
1.5537914302475353,0.8621750530512358,12,16028.4,1
1.7482835098823313,0.611224130292455,12,16320.2,1
1.5144456475515324,0.7160217871166679,12,16486.8,1
1.8604384734961503,0.4496653997077197,12,15714.6,1
1.5554237973787748,1.0591284394244473,12,16794.4,1
1.661953506376156,1.0454320905906056,12,16595.8,1
1.6414859034742617,0.47292591334542317,12,15547.0,1
1.8082397987777077,0.3804388700612394,12,15468.4,1
1.4096058605932908,0.663243067368034,12,16177.2,1
1.699065640508363,0.006011811040443407,12,15099.2,1
1.4459327853302715,0.043949888100404406,12,15666.0,1
1.4376775651644906,0.08946302033566045,12,15574.4,1
1.2656194756457344,0.03362816173765935,12,15480.6,1
1.0091173351800664,0.5054507235807741,12,15752.0,1
0.8831725848914503,1.1048332520201576,12,17384.2,1
0.8416834639337961,1.089425956766869,12,16914.6,1
0.7799966059328175,1.2067711748723373,12,16800.6,1
0.8882795231529154,1.3253183690670376,12,16925.2,1
1.339560890362039,0.6946714991180095,12,16290.2,1
1.1102557357238594,0.10878999614698331,12,14573.6,1
1.2321986220459202,0.046277458167632346,12,14943.0,1
1.3227338981782175,-0.08055319514537623,12,15281.6,1
1.2050041157618967,-0.04214770986077494,12,15510.0,1
1.0120286230735038,0.0006986024179974283,12,15701.2,1
0.9255277503940487,0.04445922927531226,12,16092.0,1
0.755556657466163,0.2241735169508441,12,16276.6,1
0.5885201081659958,0.5682365818161372,12,16440.4,1
0.632750089670457,1.062599300233198,12,17263.6,1
0.6358684905739018,0.9778356680944558,12,17097.8,1
0.7225074693771274,0.9106113458721589,12,17216.0,1
0.7139429148228874,0.7486381184604759,12,16931.2,1
0.7532938531361721,0.41026279855012554,12,16591.0,1
0.7253540343410844,-0.21752562052252294,12,15515.0,1
0.7299928041478191,-0.2977560525642836,12,15554.8,1
0.670462907104605,-0.23895187978589086,12,15497.8,1
0.7477877613184192,-0.29909534779199576,12,15404.2,1
0.8509162124546277,-0.18756536123799225,12,15855.6,1
0.9038703040180215,-0.1294247515183943,12,16232.4,1
0.9121927152614044,0.04413860383841185,12,16549.0,1
0.9293755154463264,0.03633627265641479,12,16569.8,1
0.8493222959771779,0.06625141170169796,12,16425.2,1
0.9198910369213333,0.514610451508662,12,17221.6,1
0.8524568625686749,0.4122328759887343,12,16956.4,1
0.8785235459102279,0.321471495170764,12,16736.2,1
0.7533937781062799,0.9269730832821966,12,17302.2,1
0.7612724087681362,0.8358614197470837,12,17186.6,1
0.6109186563689984,0.2685729824299243,12,16104.8,1
0.6163152569746839,0.48205020500071954,12,16384.8,1
0.5816794771604095,0.5072445863472405,12,16381.4,1
0.6650061725740828,-0.22940277980632356,12,15435.8,1
0.6558421362238819,-0.19946194019879632,12,15642.6,1
0.6977955840657624,-0.06911255115981883,12,15934.0,1
0.6235639473743569,-0.189910095772908,12,15642.4,1
0.6695864243392112,-0.2300234185250698,12,15427.4,1
0.6263833558358386,0.03639370430114236,12,15824.0,1
0.6316056403331947,0.2530001951904596,12,15991.6,1
0.6679003257326246,0.11745122921282296,12,15609.0,1
0.6919184685867659,0.21423179846477272,12,15734.2,1
0.6219532394745108,0.2590641020290661,12,16042.2,1
0.6344157283594383,0.13912070723707878,12,15902.6,1
0.6207425145548813,0.044131390385829306,12,15783.4,1
0.6189261254260718,0.09107020684612895,12,15648.8,1
0.6221470145434175,0.04908960923910334,12,15529.0,1
0.6205987443760894,0.11323319608135332,12,15344.8,1
0.7218647806650061,0.6933420613082458,12,16104.2,1
0.9572239555921691,1.2436138443238944,12,17243.4,1
0.904730572724728,1.135286464170315,12,17187.4,1
0.924101824707732,1.0652926942384082,12,17160.2,1
-1.354001705472533,-2.501773143866922,15,11090.0,3
-1.8128313517658994,-1.968168326734048,15,11227.5,3
-1.633488092544019,-2.2484323513440807,15,11256.333333333334,3
-1.506887478021638,-2.4662892516876016,15,11270.5,3
-1.4489687430489595,-2.5809535815057236,15,11206.8,3
-1.482009293740803,-2.655934566178804,15,11221.0,3
-1.3884438562379409,-2.9232653219545517,15,11387.2,3
-1.4342876498671673,-2.950715359244185,15,11457.0,3
-1.4874244752459798,-2.9402124252907895,15,11571.2,3
-1.5169375004819265,-2.932582488158026,15,11794.2,3
-1.5334486728260284,-2.94419338782092,15,11801.4,3
-1.485874698663166,-2.986245630094582,15,11620.0,3
-1.5022404647180927,-2.9953931790933326,15,11500.6,3
-1.5707027242627165,-2.9655411434838874,15,11268.4,3
-1.6134082646336048,-2.9882123218254835,15,10998.8,3
-1.6463553087227556,-2.989482183556826,15,10927.2,3
-1.6860929852120998,-3.001489037881271,15,10476.2,3
-1.713423055945025,-3.0082556525659396,15,10291.8,3
-1.808613845383904,-2.9254590320737894,15,10181.6,3
-1.8923842727014277,-2.914581560440331,15,10082.6,3
-1.9585274275055047,-2.9142312178424192,15,9968.0,3
-2.0079113175484378,-2.8790664751578685,15,10244.2,3
-2.0709104341743543,-2.8456135189614975,15,10341.6,3
-2.2128954507549854,-2.804567372342765,15,11206.0,3
-2.4509017351052393,-2.5312332672468902,15,12368.6,3
-2.6235415297343834,-2.3094269657085387,15,13573.8,3
-2.769711009743071,-2.177850573401388,15,14665.4,3
-2.9762450522615,-1.9374253769152614,15,15770.6,3
-3.001774047864208,-1.8773849162220746,15,15851.6,3
-2.9509705249840525,-1.9582912227375473,15,15560.4,3
-2.9972846030199753,-1.9024710849131425,15,15404.8,3
-3.0626763591820128,-1.8438705112983578,15,15116.8,3
-2.993139210771675,-1.926867875303702,15,14914.8,3
-2.9699625252677304,-1.927146587751275,15,14770.4,3
-3.0062468239026288,-1.844767281879071,15,14689.4,3
-3.036195425535034,-1.8260757783898254,15,14321.8,3
-3.0447953800185434,-1.7828049972703897,15,14239.0,3
-3.1563324798014487,-1.7027543607650595,15,13903.6,3
-3.1843063845793007,-1.7107198706011362,15,13793.6,3
2.218015050446802,0.595876506164108,23,22041.0,1
2.275602436673455,0.496519780849031,23,21660.5,1
2.3437275206892294,0.46503087024111855,23,21971.0,1
1.865256674233892,0.9353332815021452,23,23882.75,1
1.4270822638778566,1.185673891569217,23,24427.6,1
0.8763953225749742,1.5295009153560173,23,25409.4,1
0.2734056087213567,1.8917207669770564,23,26501.2,2
-0.24132526415169722,2.1746046978534053,23,27493.0,2
-0.1190873199338496,1.9941672437774518,23,26787.4,2
0.1862731693434368,1.8952976398444823,23,26435.8,2
0.46989776678482037,1.774676507212754,23,25563.4,2
1.087277791786805,1.592866118642462,23,24582.2,1
1.3951318292129986,1.5389290820805246,23,24415.4,1
1.4999619704424405,1.5605969857982627,23,24535.0,1
1.3204531372001787,1.595590471077985,23,25176.8,1
1.2799684006986247,1.5778748155905507,23,26116.8,1
0.79020173215705,1.7023315777581467,23,27336.4,1
0.6052972556517023,1.8091439906202698,23,27379.0,2
0.5037294813941522,1.8654939856923625,23,27681.8,2
0.5510852381118935,1.873078856666832,23,27613.8,2
0.47974175573603195,2.0845040252237035,23,27163.2,2
1.1418471517010393,1.9459836200913179,23,26104.8,1
1.109561697580361,1.9769223745548758,23,26249.2,1
1.2495763602984709,2.034574096539255,23,25539.0,1
1.6996802911284132,2.0064730763485037,23,24881.2,1
2.105423978137918,1.8424613420565266,23,24982.2,1
1.879596088251043,2.0133869938287314,23,25192.6,1
2.9923196126928517,1.6998366042383404,23,23759.2,1
3.831995154452946,1.3442332099583791,23,22852.6,0
3.5820962784502286,1.3075835650725738,23,22801.4,0
3.493863253292312,1.1686361329106296,23,22781.2,0
3.2660292703416665,1.0592861652328793,23,22975.2,0
2.3581075066581874,1.1385058670058246,23,23953.6,1
1.375744266761378,1.3054700240241643,23,25375.8,1
1.1319032559952908,1.2583355831663392,23,25982.2,1
0.7983423326848862,1.3068428062087354,23,26626.4,1
0.6029469067522986,1.285562838776693,23,27419.0,1
0.38427548367348296,1.3428513099429824,23,27865.2,1
0.0436953520920918,1.5138537812093449,23,27798.6,2
-0.025414437418122986,1.546146440493031,23,27648.8,2
-0.06119179043905594,1.5762908688524389,23,27346.4,2
-0.01109878519861445,1.6132803778827003,23,27172.0,2
0.04453271137375603,1.591263896601342,23,26936.8,2
0.4252847574559152,1.4197709596617765,23,26639.4,1
0.6925036400117324,1.2843433684109333,23,26514.0,1
0.8657068102677589,1.2040790810264677,23,26128.4,1
0.9612303913084512,1.108369740907623,23,25737.6,1
1.1336638664871248,1.026964507567601,23,25585.0,1
1.059827527178012,1.082284899370489,23,25906.6,1
0.8975379066422665,1.2739123125556242,23,26526.4,1
0.9314537181611786,1.3432029198157922,23,27040.0,1
1.0537189141785062,1.4127134561951635,23,27404.8,1
0.8695837030622909,1.6218039080295295,23,27936.0,1
0.7115503897968681,1.7392893295943783,23,28225.0,1
0.6130586776123,1.7657236627834278,23,28047.2,2
0.4563610892096302,1.7908415934345914,23,28308.0,2
0.14204414879297977,1.8928104180117877,23,28552.0,2
-0.06389206309349202,1.9395397153202323,23,28589.8,2
-0.09436557504920112,1.9338985630469145,23,28671.0,2
-0.10859392165109304,1.9265753404609074,23,28686.2,2
-0.19780854257554387,1.956949905332933,23,28556.2,2
-0.2397518506144,1.938184962145854,23,28451.8,2
-0.18855982300056,1.883924846140849,23,28371.0,2
-0.25454295896458073,1.841576055309349,23,28209.2,2
-0.23236934278919183,1.770312009566803,23,28240.6,2
-0.06054468069872808,1.6929390307663927,23,28111.0,2
0.18238419320265914,1.5541952703125261,23,28134.8,2
0.32927797963175803,1.505609039794992,23,28134.4,1
0.5485443371655039,1.445201479424209,23,28275.4,1
0.7168962898817317,1.411920131170937,23,28504.4,1
0.7272661847414187,1.4713146211159611,23,28936.2,1
0.79094121668048,1.51644156811373,23,29300.6,1
0.7585019381266785,1.4337269395711079,23,29434.4,1
0.8037235325679443,1.3561590897292524,23,29531.6,1
0.7018587442529446,1.4578592880334298,23,29775.4,1
0.6742539183184229,1.4227287334985315,23,29948.2,1
0.42388157474894606,1.4353652576347191,23,29781.8,1
0.32286301545120777,1.4928613447228367,23,29859.4,1
5.684126547542236,-0.9498312650129437,41,19899.0,0
5.63276827312862,-1.0311630321402983,41,19226.5,0
5.74480609762269,-1.0090121842077036,41,18521.0,0
5.825161603659516,-1.0317167910334841,41,18177.25,0
