lr,batch_size,hidden_sizes,epochs,mse,r2
0.001,32,"(512, 256, 128, 64, 32)",100,31.26548194885254,-0.02793729305267334
0.001,32,"(512, 256, 128, 64, 32)",150,29.985931396484375,0.014131367206573486
0.001,32,"(512, 256, 128, 64, 32)",200,30.251502990722656,0.005399942398071289
0.001,32,"(512, 256, 128, 64, 32)",300,21.93138313293457,0.2789464592933655
0.001,32,"(256, 128, 64, 32, 16)",100,28.34377098083496,0.06812185049057007
0.001,32,"(256, 128, 64, 32, 16)",150,28.778732299804688,0.05382132530212402
0.001,32,"(256, 128, 64, 32, 16)",200,31.102357864379883,-0.022574186325073242
0.001,32,"(256, 128, 64, 32, 16)",300,33.969383239746094,-0.11683547496795654
0.001,32,"(1024, 512, 256, 128, 64)",100,31.514265060424805,-0.036116719245910645
0.001,32,"(1024, 512, 256, 128, 64)",150,27.14528465270996,0.1075252890586853
0.001,32,"(1024, 512, 256, 128, 64)",200,30.51112937927246,-0.0031359195709228516
0.001,32,"(1024, 512, 256, 128, 64)",300,27.68230438232422,0.08986932039260864
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",100,33.333866119384766,-0.09594106674194336
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",150,34.1594352722168,-0.12308382987976074
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",200,29.601268768310547,0.02677816152572632
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",300,26.277854919433594,0.13604438304901123
0.001,32,"(512, 256, 128, 64, 32, 16, 8)",100,29.86615562438965,0.018069326877593994
0.001,32,"(512, 256, 128, 64, 32, 16, 8)",150,29.918062210083008,0.01636272668838501
0.001,32,"(512, 256, 128, 64, 32, 16, 8)",200,23.907590866088867,0.21397322416305542
0.001,32,"(512, 256, 128, 64, 32, 16, 8)",300,25.00531578063965,0.1778826117515564
0.001,32,"(128, 256, 512, 256, 128, 64, 32)",100,31.86725425720215,-0.0477222204208374
0.001,32,"(128, 256, 512, 256, 128, 64, 32)",150,23.75436782836914,0.2190108299255371
0.001,32,"(128, 256, 512, 256, 128, 64, 32)",200,34.045284271240234,-0.11933088302612305
0.001,32,"(128, 256, 512, 256, 128, 64, 32)",300,29.351524353027344,0.034989237785339355
0.001,32,"(128, 256, 512, 512, 256, 128, 32)",100,30.307647705078125,0.003554046154022217
0.001,32,"(128, 256, 512, 512, 256, 128, 32)",150,25.9754695892334,0.1459861397743225
0.001,32,"(128, 256, 512, 512, 256, 128, 32)",200,30.66815757751465,-0.008298635482788086
0.001,32,"(128, 256, 512, 512, 256, 128, 32)",300,31.794214248657227,-0.045320868492126465
0.001,32,"(32, 64, 182, 256, 128, 64, 32)",100,31.436628341674805,-0.033564209938049316
0.001,32,"(32, 64, 182, 256, 128, 64, 32)",150,36.42372512817383,-0.19752860069274902
0.001,32,"(32, 64, 182, 256, 128, 64, 32)",200,30.879858016967773,-0.01525890827178955
0.001,32,"(32, 64, 182, 256, 128, 64, 32)",300,34.862159729003906,-0.14618778228759766
0.001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",100,32.90321731567383,-0.08178234100341797
0.001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",150,40.43946838378906,-0.329556941986084
0.001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",200,28.300832748413086,0.06953352689743042
0.001,32,"(64, 128, 256, 512, 256, 128, 64, 32)",300,26.608970642089844,0.12515807151794434
0.001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,35.88185119628906,-0.17971289157867432
0.001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,28.614999771118164,0.05920445919036865
0.001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,28.994173049926758,0.04673808813095093
0.001,32,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,27.568283081054688,0.09361809492111206
0.001,32,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,27.441383361816406,0.09779024124145508
0.001,32,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,28.164918899536133,0.07400208711624146
0.001,32,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,35.76939010620117,-0.17601549625396729
0.001,32,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,31.18048667907715,-0.025142908096313477
0.001,32,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,25.570810317993164,0.15929043292999268
0.001,32,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,25.55261993408203,0.15988850593566895
0.001,32,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,34.79582977294922,-0.14400708675384521
0.001,32,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,35.32173156738281,-0.16129755973815918
0.001,32,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",100,28.733304977416992,0.055314838886260986
0.001,32,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",150,48.60264587402344,-0.5979435443878174
0.001,32,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",200,29.979663848876953,0.014337420463562012
0.001,32,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",300,35.006011962890625,-0.1509174108505249
0.0001,8,"(1024, 512, 256)",100,26.950490951538086,0.1139296293258667
0.0001,8,"(1024, 512, 256)",150,26.95644187927246,0.11373400688171387
0.0001,8,"(1024, 512, 256)",200,27.523574829101562,0.09508800506591797
0.0001,8,"(1024, 512, 256)",300,32.86697006225586,-0.08059060573577881
0.0001,8,"(512, 256, 128)",100,25.909082412719727,0.14816880226135254
0.0001,8,"(512, 256, 128)",150,28.652618408203125,0.0579676628112793
0.0001,8,"(512, 256, 128)",200,26.43337059020996,0.13093137741088867
0.0001,8,"(512, 256, 128)",300,27.021177291870117,0.11160564422607422
0.0001,8,"(256, 128, 64)",100,26.761144638061523,0.12015491724014282
0.0001,8,"(256, 128, 64)",150,25.867441177368164,0.14953792095184326
0.0001,8,"(256, 128, 64)",200,25.327665328979492,0.16728448867797852
0.0001,8,"(256, 128, 64)",300,26.237844467163086,0.1373598575592041
0.0001,8,"(128, 64, 32)",100,27.456796646118164,0.09728348255157471
0.0001,8,"(128, 64, 32)",150,26.80282211303711,0.11878472566604614
0.0001,8,"(128, 64, 32)",200,26.322677612304688,0.13457077741622925
0.0001,8,"(128, 64, 32)",300,25.52672004699707,0.16074001789093018
0.0001,8,"(64, 32, 16)",100,28.226634979248047,0.07197296619415283
0.0001,8,"(64, 32, 16)",150,28.12383270263672,0.07535284757614136
0.0001,8,"(64, 32, 16)",200,27.363256454467773,0.10035890340805054
0.0001,8,"(64, 32, 16)",300,26.777545928955078,0.11961573362350464
0.0001,8,"(32, 16, 8)",100,28.992706298828125,0.046786367893218994
0.0001,8,"(32, 16, 8)",150,28.918283462524414,0.049233198165893555
0.0001,8,"(32, 16, 8)",200,28.60601806640625,0.05949974060058594
0.0001,8,"(32, 16, 8)",300,27.540739059448242,0.09452366828918457
0.0001,8,"(64, 32, 16, 8)",100,28.871036529541016,0.05078655481338501
0.0001,8,"(64, 32, 16, 8)",150,30.493072509765625,-0.002542257308959961
0.0001,8,"(64, 32, 16, 8)",200,28.166019439697266,0.07396590709686279
0.0001,8,"(64, 32, 16, 8)",300,29.931591033935547,0.01591789722442627
0.0001,8,"(128, 64, 32, 16)",100,27.36787223815918,0.10020709037780762
0.0001,8,"(128, 64, 32, 16)",150,27.031293869018555,0.11127305030822754
0.0001,8,"(128, 64, 32, 16)",200,26.35052490234375,0.13365519046783447
0.0001,8,"(128, 64, 32, 16)",300,27.092376708984375,0.1092647910118103
0.0001,8,"(256, 128, 64, 32)",100,26.785091400146484,0.11936759948730469
0.0001,8,"(256, 128, 64, 32)",150,26.227487564086914,0.13770031929016113
0.0001,8,"(256, 128, 64, 32)",200,27.770296096801758,0.08697634935379028
0.0001,8,"(256, 128, 64, 32)",300,28.856882095336914,0.051251888275146484
0.0001,8,"(1024, 512, 256, 128)",100,31.6822509765625,-0.04163968563079834
0.0001,8,"(1024, 512, 256, 128)",150,28.940441131591797,0.048504650592803955
0.0001,8,"(1024, 512, 256, 128)",200,25.520421981811523,0.1609470248222351
0.0001,8,"(1024, 512, 256, 128)",300,34.584442138671875,-0.13705706596374512
0.0001,8,"(512, 256, 128, 64, 32)",100,27.487621307373047,0.09627002477645874
0.0001,8,"(512, 256, 128, 64, 32)",150,29.927288055419922,0.016059398651123047
0.0001,8,"(512, 256, 128, 64, 32)",200,28.658170700073242,0.057785093784332275
0.0001,8,"(512, 256, 128, 64, 32)",300,31.910564422607422,-0.049146175384521484
0.0001,8,"(256, 128, 64, 32, 16)",100,27.362674713134766,0.10037803649902344
0.0001,8,"(256, 128, 64, 32, 16)",150,26.592798233032227,0.1256898045539856
0.0001,8,"(256, 128, 64, 32, 16)",200,29.36001968383789,0.0347098708152771
0.0001,8,"(256, 128, 64, 32, 16)",300,30.159719467163086,0.00841754674911499
0.0001,8,"(1024, 512, 256, 128, 64)",100,29.102130889892578,0.04318869113922119
0.0001,8,"(1024, 512, 256, 128, 64)",150,30.063459396362305,0.011582434177398682
0.0001,8,"(1024, 512, 256, 128, 64)",200,26.006181716918945,0.14497637748718262
0.0001,8,"(1024, 512, 256, 128, 64)",300,34.37152099609375,-0.1300567388534546
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",100,27.111011505126953,0.10865217447280884
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",150,28.362363815307617,0.06751054525375366
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",200,26.414989471435547,0.13153570890426636
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",300,30.020015716552734,0.013010740280151367
0.0001,8,"(512, 256, 128, 64, 32, 16, 8)",100,26.468080520629883,0.12979024648666382
0.0001,8,"(512, 256, 128, 64, 32, 16, 8)",150,27.8289852142334,0.08504682779312134
0.0001,8,"(512, 256, 128, 64, 32, 16, 8)",200,31.36414337158203,-0.03118109703063965
0.0001,8,"(512, 256, 128, 64, 32, 16, 8)",300,32.20635986328125,-0.05887126922607422
0.0001,8,"(128, 256, 512, 256, 128, 64, 32)",100,29.505117416381836,0.029939472675323486
0.0001,8,"(128, 256, 512, 256, 128, 64, 32)",150,28.509565353393555,0.06267088651657104
0.0001,8,"(128, 256, 512, 256, 128, 64, 32)",200,29.867856979370117,0.018013358116149902
0.0001,8,"(128, 256, 512, 256, 128, 64, 32)",300,37.985233306884766,-0.24886739253997803
0.0001,8,"(128, 256, 512, 512, 256, 128, 32)",100,27.52387809753418,0.0950779914855957
0.0001,8,"(128, 256, 512, 512, 256, 128, 32)",150,30.82903480529785,-0.01358795166015625
0.0001,8,"(128, 256, 512, 512, 256, 128, 32)",200,26.027536392211914,0.14427435398101807
0.0001,8,"(128, 256, 512, 512, 256, 128, 32)",300,27.483272552490234,0.0964130163192749
0.0001,8,"(32, 64, 182, 256, 128, 64, 32)",100,26.48944854736328,0.1290876865386963
0.0001,8,"(32, 64, 182, 256, 128, 64, 32)",150,27.647987365722656,0.09099757671356201
0.0001,8,"(32, 64, 182, 256, 128, 64, 32)",200,27.232397079467773,0.10466122627258301
0.0001,8,"(32, 64, 182, 256, 128, 64, 32)",300,32.93999481201172,-0.08299148082733154
0.0001,8,"(64, 128, 256, 512, 256, 128, 64, 32)",100,31.84556770324707,-0.04700922966003418
0.0001,8,"(64, 128, 256, 512, 256, 128, 64, 32)",150,29.051109313964844,0.04486614465713501
0.0001,8,"(64, 128, 256, 512, 256, 128, 64, 32)",200,38.470863342285156,-0.26483380794525146
0.0001,8,"(64, 128, 256, 512, 256, 128, 64, 32)",300,32.43992614746094,-0.0665503740310669
0.0001,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,27.250534057617188,0.10406494140625
0.0001,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,38.045169830322266,-0.25083792209625244
0.0001,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,31.327165603637695,-0.02996540069580078
0.0001,8,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,36.933570861816406,-0.21429109573364258
0.0001,8,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,27.58611297607422,0.0930318832397461
0.0001,8,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,26.528091430664062,0.12781721353530884
0.0001,8,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,26.624359130859375,0.12465214729309082
0.0001,8,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,30.990835189819336,-0.018907546997070312
0.0001,8,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,28.597259521484375,0.059787750244140625
0.0001,8,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,28.50567626953125,0.06279873847961426
0.0001,8,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,27.383636474609375,0.09968888759613037
0.0001,8,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,29.52280616760254,0.029357850551605225
0.0001,8,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",100,25.933128356933594,0.14737820625305176
0.0001,8,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",150,27.667247772216797,0.09036433696746826
0.0001,8,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",200,28.58954620361328,0.06004130840301514
0.0001,8,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",300,29.537168502807617,0.02888566255569458
0.0001,16,"(1024, 512, 256)",100,26.77004051208496,0.11986249685287476
0.0001,16,"(1024, 512, 256)",150,29.542978286743164,0.028694629669189453
0.0001,16,"(1024, 512, 256)",200,28.02128791809082,0.07872432470321655
0.0001,16,"(1024, 512, 256)",300,28.036518096923828,0.0782235860824585
0.0001,16,"(512, 256, 128)",100,25.77189064025879,0.15267932415008545
0.0001,16,"(512, 256, 128)",150,24.935001373291016,0.18019437789916992
0.0001,16,"(512, 256, 128)",200,25.477203369140625,0.16236793994903564
0.0001,16,"(512, 256, 128)",300,25.445117950439453,0.16342288255691528
0.0001,16,"(256, 128, 64)",100,27.247079849243164,0.1041785478591919
0.0001,16,"(256, 128, 64)",150,25.559173583984375,0.1596730351448059
0.0001,16,"(256, 128, 64)",200,26.45549774169922,0.13020390272140503
0.0001,16,"(256, 128, 64)",300,26.12140655517578,0.14118808507919312
0.0001,16,"(128, 64, 32)",100,27.905189514160156,0.08254134654998779
0.0001,16,"(128, 64, 32)",150,26.845895767211914,0.11736851930618286
0.0001,16,"(128, 64, 32)",200,27.374744415283203,0.09998118877410889
0.0001,16,"(128, 64, 32)",300,26.780540466308594,0.1195172667503357
0.0001,16,"(64, 32, 16)",100,28.912307739257812,0.04942959547042847
0.0001,16,"(64, 32, 16)",150,28.473865509033203,0.06384462118148804
0.0001,16,"(64, 32, 16)",200,28.18191146850586,0.07344341278076172
0.0001,16,"(64, 32, 16)",300,27.321523666381836,0.10173100233078003
0.0001,16,"(32, 16, 8)",100,30.016429901123047,0.013128578662872314
0.0001,16,"(32, 16, 8)",150,29.159597396850586,0.041299283504486084
0.0001,16,"(32, 16, 8)",200,28.9467716217041,0.04829651117324829
0.0001,16,"(32, 16, 8)",300,28.143205642700195,0.07471591234207153
0.0001,16,"(64, 32, 16, 8)",100,29.48397445678711,0.030634582042694092
0.0001,16,"(64, 32, 16, 8)",150,28.27013397216797,0.07054281234741211
0.0001,16,"(64, 32, 16, 8)",200,27.94586753845215,0.08120399713516235
0.0001,16,"(64, 32, 16, 8)",300,28.08455467224121,0.07664424180984497
0.0001,16,"(128, 64, 32, 16)",100,27.610641479492188,0.09222543239593506
0.0001,16,"(128, 64, 32, 16)",150,27.142507553100586,0.10761666297912598
0.0001,16,"(128, 64, 32, 16)",200,27.117219924926758,0.10844796895980835
0.0001,16,"(128, 64, 32, 16)",300,27.008331298828125,0.11202806234359741
0.0001,16,"(256, 128, 64, 32)",100,26.26363754272461,0.13651186227798462
0.0001,16,"(256, 128, 64, 32)",150,27.209299087524414,0.10542070865631104
0.0001,16,"(256, 128, 64, 32)",200,27.487783432006836,0.0962647795677185
0.0001,16,"(256, 128, 64, 32)",300,25.206758499145508,0.1712595820426941
0.0001,16,"(1024, 512, 256, 128)",100,28.17778205871582,0.07357919216156006
0.0001,16,"(1024, 512, 256, 128)",150,29.016189575195312,0.046014249324798584
0.0001,16,"(1024, 512, 256, 128)",200,30.027393341064453,0.012768208980560303
0.0001,16,"(1024, 512, 256, 128)",300,34.1213264465332,-0.12183094024658203
0.0001,16,"(512, 256, 128, 64, 32)",100,27.6340389251709,0.09145617485046387
0.0001,16,"(512, 256, 128, 64, 32)",150,27.093610763549805,0.10922425985336304
0.0001,16,"(512, 256, 128, 64, 32)",200,30.162872314453125,0.008313894271850586
0.0001,16,"(512, 256, 128, 64, 32)",300,30.88644027709961,-0.015475273132324219
0.0001,16,"(256, 128, 64, 32, 16)",100,26.713058471679688,0.12173593044281006
0.0001,16,"(256, 128, 64, 32, 16)",150,27.625715255737305,0.09172987937927246
0.0001,16,"(256, 128, 64, 32, 16)",200,26.809722900390625,0.11855775117874146
0.0001,16,"(256, 128, 64, 32, 16)",300,29.069568634033203,0.04425930976867676
0.0001,16,"(1024, 512, 256, 128, 64)",100,28.88738441467285,0.05024904012680054
0.0001,16,"(1024, 512, 256, 128, 64)",150,28.59037208557129,0.06001412868499756
0.0001,16,"(1024, 512, 256, 128, 64)",200,32.920654296875,-0.08235561847686768
0.0001,16,"(1024, 512, 256, 128, 64)",300,26.21910285949707,0.1379760503768921
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16)",100,26.305072784423828,0.1351495385169983
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16)",150,30.849536895751953,-0.014261960983276367
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16)",200,28.6394100189209,0.05840188264846802
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16)",300,26.58029556274414,0.1261008381843567
0.0001,16,"(512, 256, 128, 64, 32, 16, 8)",100,27.195404052734375,0.10587745904922485
0.0001,16,"(512, 256, 128, 64, 32, 16, 8)",150,26.5731143951416,0.126336932182312
0.0001,16,"(512, 256, 128, 64, 32, 16, 8)",200,28.851625442504883,0.05142474174499512
0.0001,16,"(512, 256, 128, 64, 32, 16, 8)",300,26.770259857177734,0.11985522508621216
0.0001,16,"(128, 256, 512, 256, 128, 64, 32)",100,27.328704833984375,0.10149490833282471
0.0001,16,"(128, 256, 512, 256, 128, 64, 32)",150,28.589345932006836,0.060047924518585205
0.0001,16,"(128, 256, 512, 256, 128, 64, 32)",200,29.792850494384766,0.020479440689086914
0.0001,16,"(128, 256, 512, 256, 128, 64, 32)",300,27.903778076171875,0.08258777856826782
0.0001,16,"(128, 256, 512, 512, 256, 128, 32)",100,26.53545570373535,0.12757503986358643
0.0001,16,"(128, 256, 512, 512, 256, 128, 32)",150,28.938982009887695,0.048552632331848145
0.0001,16,"(128, 256, 512, 512, 256, 128, 32)",200,35.08854293823242,-0.15363085269927979
0.0001,16,"(128, 256, 512, 512, 256, 128, 32)",300,28.05458641052246,0.07762956619262695
0.0001,16,"(32, 64, 182, 256, 128, 64, 32)",100,27.962413787841797,0.08065992593765259
0.0001,16,"(32, 64, 182, 256, 128, 64, 32)",150,26.98461151123047,0.11280786991119385
0.0001,16,"(32, 64, 182, 256, 128, 64, 32)",200,26.630474090576172,0.12445110082626343
0.0001,16,"(32, 64, 182, 256, 128, 64, 32)",300,31.469717025756836,-0.034652113914489746
0.0001,16,"(64, 128, 256, 512, 256, 128, 64, 32)",100,25.330747604370117,0.16718310117721558
0.0001,16,"(64, 128, 256, 512, 256, 128, 64, 32)",150,31.734458923339844,-0.04335618019104004
0.0001,16,"(64, 128, 256, 512, 256, 128, 64, 32)",200,23.57478904724121,0.2249150276184082
0.0001,16,"(64, 128, 256, 512, 256, 128, 64, 32)",300,30.952117919921875,-0.01763463020324707
0.0001,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,26.556724548339844,0.12687581777572632
0.0001,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,26.08473777770996,0.14239364862442017
0.0001,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,30.894014358520508,-0.0157243013381958
0.0001,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,28.257970809936523,0.0709426999092102
0.0001,16,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,27.17228126525879,0.10663771629333496
0.0001,16,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,27.023944854736328,0.11151468753814697
0.0001,16,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,28.236722946166992,0.07164132595062256
0.0001,16,"(16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,31.720550537109375,-0.04289889335632324
0.0001,16,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",100,29.81224250793457,0.01984184980392456
0.0001,16,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",150,28.167325973510742,0.07392293214797974
0.0001,16,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",200,27.521636962890625,0.09515166282653809
0.0001,16,"(8, 16, 32, 64, 128, 256, 256, 128, 64, 32, 8)",300,26.386707305908203,0.13246560096740723
0.0001,16,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",100,28.473350524902344,0.06386154890060425
0.0001,16,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",150,28.465585708618164,0.06411677598953247
0.0001,16,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",200,26.448015213012695,0.13044989109039307
0.0001,16,"(16, 32, 64, 128, 256, 512, 256, 128, 64, 32, 16)",300,25.5523681640625,0.15989673137664795
0.0001,24,"(1024, 512, 256)",100,25.302047729492188,0.16812670230865479
0.0001,24,"(1024, 512, 256)",150,28.479848861694336,0.06364786624908447
0.0001,24,"(1024, 512, 256)",200,26.86225700378418,0.11683058738708496
0.0001,24,"(1024, 512, 256)",300,28.012611389160156,0.07900959253311157
0.0001,24,"(512, 256, 128)",100,26.602399826049805,0.12537413835525513
0.0001,24,"(512, 256, 128)",150,25.933910369873047,0.1473524570465088
0.0001,24,"(512, 256, 128)",200,25.475542068481445,0.16242259740829468
0.0001,24,"(512, 256, 128)",300,26.695600509643555,0.12230992317199707
0.0001,24,"(256, 128, 64)",100,27.09754753112793,0.10909479856491089
0.0001,24,"(256, 128, 64)",150,26.39307975769043,0.13225603103637695
0.0001,24,"(256, 128, 64)",200,25.993240356445312,0.14540183544158936
0.0001,24,"(256, 128, 64)",300,25.806745529174805,0.15153342485427856
0.0001,24,"(128, 64, 32)",100,27.93770408630371,0.08147239685058594
0.0001,24,"(128, 64, 32)",150,27.448049545288086,0.09757107496261597
0.0001,24,"(128, 64, 32)",200,27.199811935424805,0.10573256015777588
0.0001,24,"(128, 64, 32)",300,26.576007843017578,0.1262418031692505
0.0001,24,"(64, 32, 16)",100,29.199798583984375,0.03997761011123657
0.0001,24,"(64, 32, 16)",150,29.216005325317383,0.03944474458694458
0.0001,24,"(64, 32, 16)",200,27.776140213012695,0.08678418397903442
0.0001,24,"(64, 32, 16)",300,27.300390243530273,0.10242575407028198
0.0001,24,"(32, 16, 8)",100,30.199602127075195,0.007106363773345947
0.0001,24,"(32, 16, 8)",150,29.6978759765625,0.023601949214935303
0.0001,24,"(32, 16, 8)",200,29.306371688842773,0.03647369146347046
0.0001,24,"(32, 16, 8)",300,28.729293823242188,0.055446743965148926
0.0001,24,"(64, 32, 16, 8)",100,29.44292640686035,0.03198409080505371
0.0001,24,"(64, 32, 16, 8)",150,29.257888793945312,0.03806769847869873
0.0001,24,"(64, 32, 16, 8)",200,28.61547088623047,0.059188902378082275
0.0001,24,"(64, 32, 16, 8)",300,27.82771110534668,0.08508867025375366
0.0001,24,"(128, 64, 32, 16)",100,29.218183517456055,0.039373159408569336
0.0001,24,"(128, 64, 32, 16)",150,27.162710189819336,0.10695236921310425
0.0001,24,"(128, 64, 32, 16)",200,27.246633529663086,0.10419321060180664
0.0001,24,"(128, 64, 32, 16)",300,26.799890518188477,0.11888110637664795
0.0001,24,"(256, 128, 64, 32)",100,26.932098388671875,0.11453437805175781
0.0001,24,"(256, 128, 64, 32)",150,26.458221435546875,0.1301143765449524
0.0001,24,"(256, 128, 64, 32)",200,27.111976623535156,0.10862040519714355
0.0001,24,"(256, 128, 64, 32)",300,27.683462142944336,0.08983129262924194
0.0001,24,"(1024, 512, 256, 128)",100,28.49416160583496,0.06317734718322754
0.0001,24,"(1024, 512, 256, 128)",150,28.785139083862305,0.05361068248748779
0.0001,24,"(1024, 512, 256, 128)",200,29.619712829589844,0.02617180347442627
0.0001,24,"(1024, 512, 256, 128)",300,27.321420669555664,0.10173434019088745
0.0001,24,"(512, 256, 128, 64, 32)",100,26.271263122558594,0.13626110553741455
0.0001,24,"(512, 256, 128, 64, 32)",150,27.449392318725586,0.09752696752548218
0.0001,24,"(512, 256, 128, 64, 32)",200,27.602670669555664,0.09248751401901245
0.0001,24,"(512, 256, 128, 64, 32)",300,30.17198944091797,0.008014142513275146
0.0001,24,"(256, 128, 64, 32, 16)",100,27.8710880279541,0.08366250991821289
0.0001,24,"(256, 128, 64, 32, 16)",150,27.295379638671875,0.10259050130844116
0.0001,24,"(256, 128, 64, 32, 16)",200,26.33510971069336,0.13416200876235962
0.0001,24,"(256, 128, 64, 32, 16)",300,26.932201385498047,0.11453098058700562
0.0001,24,"(1024, 512, 256, 128, 64)",100,27.90867805480957,0.08242672681808472
0.0001,24,"(1024, 512, 256, 128, 64)",150,29.1319522857666,0.042208194732666016
0.0001,24,"(1024, 512, 256, 128, 64)",200,28.875015258789062,0.05065572261810303
0.0001,24,"(1024, 512, 256, 128, 64)",300,27.64933967590332,0.09095317125320435
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16)",100,26.292037963867188,0.13557809591293335
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16)",150,28.917537689208984,0.04925769567489624
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16)",200,28.174936294555664,0.07367277145385742
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16)",300,37.84375762939453,-0.2442159652709961
0.0001,24,"(512, 256, 128, 64, 32, 16, 8)",100,27.122268676757812,0.10828202962875366
0.0001,24,"(512, 256, 128, 64, 32, 16, 8)",150,28.20225715637207,0.07277446985244751
0.0001,24,"(512, 256, 128, 64, 32, 16, 8)",200,26.937650680541992,0.11435186862945557
0.0001,24,"(512, 256, 128, 64, 32, 16, 8)",300,29.219457626342773,0.039331257343292236
0.0001,24,"(128, 256, 512, 256, 128, 64, 32)",100,26.818817138671875,0.1182587742805481
0.0001,24,"(128, 256, 512, 256, 128, 64, 32)",150,28.74163055419922,0.05504107475280762
0.0001,24,"(128, 256, 512, 256, 128, 64, 32)",200,34.59674835205078,-0.13746178150177002
0.0001,24,"(128, 256, 512, 256, 128, 64, 32)",300,31.284170150756836,-0.028551697731018066
0.0001,24,"(128, 256, 512, 512, 256, 128, 32)",100,30.34351348876953,0.002374887466430664
0.0001,24,"(128, 256, 512, 512, 256, 128, 32)",150,31.494977951049805,-0.03548264503479004
0.0001,24,"(128, 256, 512, 512, 256, 128, 32)",200,35.09005355834961,-0.1536804437637329
0.0001,24,"(128, 256, 512, 512, 256, 128, 32)",300,32.71795654296875,-0.07569146156311035
0.0001,24,"(32, 64, 182, 256, 128, 64, 32)",100,27.78253746032715,0.08657389879226685
0.0001,24,"(32, 64, 182, 256, 128, 64, 32)",150,25.373077392578125,0.16579139232635498
