Cell Number,Frame,Area,Perimeter,Solidity,Extent,Circularity,Convexity,Elongation,Compactness,Centroid_X,Centroid_Y,X_Centroid_Distance,Y_Centroid_Distance,X_Centroid_Velocity,Y_Centroid_Velocity,Area_MA,Perimeter_MA,Extent_MA,Solidity_MA,Compactness_MA,Elongation_MA,Circularity_MA,Convexity_MA,Centroid_X_MA,Centroid_Y_MA,X_Centroid_Distance_MA,Y_Centroid_Distance_MA,X_Centroid_Velocity_MA,Y_Centroid_Velocity_MA
2,1,42542.0,1212.541197284454,0.9494074851034392,0.8407509881422925,0.3636091145187809,0.882284356169225,0.7764337533029587,0.4664499718613127,1203.9562399511074,1880.5192045507968,1.7787636611217297,0.4485461816786937,1.7787636611217297,0.4485461816786937,42542.0,1212.541197284454,0.8407509881422925,0.9494074851034392,0.4664499718613127,0.7764337533029587,0.3636091145187809,0.882284356169225,1203.9562399511074,1880.5192045507968,1.7787636611217297,0.4485461816786937,1.7787636611217297,0.4485461816786937
2,2,42441.0,1191.9665581351203,0.949760551403124,0.8469228927203065,0.3753767157766208,0.8998864522888477,0.7771568883681754,0.4659620458634967,1200.6454023232254,1880.3193977521737,-3.310837627881938,-0.1998067986235128,-3.310837627881938,-0.1998067986235128,42491.5,1202.253877709787,0.8438369404312995,0.9495840182532815,0.4662060088624047,0.7767953208355671,0.3694929151477009,0.8910854042290364,1202.3008211371664,1880.4193011514853,-0.7660369833801041,0.12436969152759045,-0.7660369833801041,0.12436969152759045
2,3,41280.0,1173.1025971044414,0.9427886262418635,0.8136234626300851,0.3769446295063176,0.9034215196703144,0.7741673360266415,0.467766514807746,1207.343031007752,1882.031124031008,6.697628684526535,1.7117262788342489,6.697628684526535,1.7117262788342489,42087.666666666664,1192.536784174672,0.8337657811642281,0.9473188875828088,0.46672617751085177,0.7759193258992586,0.3719768199339064,0.8951974427094623,1203.9815577606948,1880.9565754446594,1.7218515725887755,0.6534885539631433,1.7218515725887755,0.6534885539631433
2,4,41325.0,1175.5584412271571,0.9460201909209532,0.8091517857142857,0.3757805325817103,0.8969285399153377,0.7719898261557343,0.4708650125582469,1207.3663854809438,1882.083118693285,0.02335447319183,0.0519946622771385,0.02335447319183,0.0519946622771385,41897.0,1188.292198437793,0.8276122823017424,0.946994213417345,0.46776088627270057,0.7749369509633774,0.3729277480958574,0.8956302170109312,1204.8277646907572,1881.238211256816,1.2972272977395392,0.503115081041642,1.2972272977395392,0.503115081041642
2,5,41167.0,1218.6356056934324,0.948045966423324,0.7919167436134195,0.3483464246122434,0.8706616875856065,0.7810516040134805,0.4629496981912071,1206.5184152355043,1883.1004600772465,-0.8479702454394555,1.017341383961366,-0.8479702454394555,1.017341383961366,41751.0,1194.360879888921,0.8204731745640779,0.9472045640185408,0.4667986486564019,0.7761598815733981,0.3680114833991346,0.8906365111258662,1205.1658947997066,1881.610661020902,0.8681877891037402,0.6059603416255869,0.8681877891037402,0.6059603416255869
2,6,41506.0,1227.6417023478425,0.954358372996712,0.8114565004887585,0.346080779451633,0.8709886375590911,0.7866546357827591,0.4575909114550009,1202.9575010841806,1882.5222820796996,-3.5609141513236864,-0.5781779975470727,-3.5609141513236864,-0.5781779975470727,41543.8,1197.3809809015988,0.8146142770333711,0.9481947415971954,0.4650268365751396,0.7782040580693581,0.364505816385705,0.8883773674038394,1204.966147026321,1882.0112765266827,-0.19974777338534294,0.4006155057804336,-0.19974777338534294,0.4006155057804336
2,7,40308.0,1216.6772362537752,0.9400844275485692,0.7788082541154648,0.3421766331535947,0.8687754659899535,0.7809526224983816,0.4618387644467234,1211.2665326982235,1881.875538354669,8.309031614043079,-0.6467437250303192,8.309031614043079,-0.6467437250303192,41117.2,1202.3231165253296,0.8009913493124028,0.9462595168262844,0.46420218029178484,0.7789632048953994,0.3578657998610998,0.8821551701440606,1207.090373101321,1882.3225046471816,2.1242260749996604,0.31122812049907234,2.1242260749996604,0.31122812049907234
2,8,40588.0,1231.3635277547903,0.9423510018341807,0.7895269218798631,0.336383700541327,0.8632863561772129,0.7848776838812064,0.458563601992808,1207.461095890411,1881.7891071252589,-3.805436807812839,-0.0864312294102092,-3.805436807812839,-0.0864312294102092,40978.8,1213.9753026553994,0.7961720411623583,0.9461719919447479,0.4623615977287973,0.7811052744663123,0.3497536140681017,0.8741281374454404,1207.1139860778526,1882.2741012660317,0.023612976531785533,-0.04840338114981928,0.023612976531785533,-0.04840338114981928
2,9,39504.0,1323.9676041556468,0.9327760855705888,0.7701185277604492,0.2832019369933498,0.7969692501782938,0.7870011102803647,0.4554342522547388,1212.9473835560957,1881.8609943296883,5.486287665684813,0.0718872044294585,5.486287665684813,0.0718872044294585,40614.6,1243.6571352410974,0.788365389571591,0.9435231708746749,0.45927544566809564,0.7841075312912384,0.3312378949504296,0.8541362794980316,1208.230185692883,1882.2296763933125,1.1161996150303821,-0.04442487271935528,1.1161996150303821,-0.04442487271935528
2,10,39452.0,1236.98484809835,0.9483425879185596,0.804322120285423,0.324003818497937,0.837593444812654,0.7797856268555574,0.4640961742074732,1212.9710970293015,1881.381347460205,0.0237134732058166,-0.4796468694833038,0.0237134732058166,-0.4796468694833038,40271.6,1247.326983722081,0.7908464649059918,0.9435824951737221,0.4595047408713489,0.7838543358596538,0.3263693737275683,0.8475226309434412,1209.5207220516425,1881.8858538699042,1.2905363587594365,-0.3438225234082893,1.2905363587594365,-0.3438225234082893
2,11,41107.0,1190.0731598529185,0.9496384595837088,0.8310488436034288,0.3647357439025664,0.8868047067778256,0.7838943652013363,0.4594185941046951,1207.131593159316,1882.0439419077045,-5.839503869985492,0.6625944474994867,-5.839503869985492,0.6625944474994867,40191.8,1239.8132752230963,0.7947649335289257,0.9426385124911214,0.4598702774012877,0.7833022817433692,0.330100366617755,0.8506858447871879,1210.3555404666695,1881.7901858355053,0.8348184150270754,-0.09566803439897739,0.8348184150270754,-0.09566803439897739
2,12,38186.0,1539.7493500861672,0.9276777688701018,0.7801021450459653,0.2024016149273789,0.6692216153237617,0.7775189580964603,0.4645930104406485,1216.5981218247523,1880.631798041167,9.4665286654365,-1.4121438665374626,9.4665286654365,-1.4121438665374626,39767.4,1304.4276979895744,0.7950237117150258,0.940157180755428,0.46042112660007267,0.7826155488629849,0.3021453629725118,0.8107750746539496,1211.4218582919752,1881.5414377728048,1.06631782530576,-0.2487480627004061,1.06631782530576,-0.2487480627004061
2,13,38103.0,1257.120887067671,0.9236866985042786,0.7628228228228229,0.3029806899678905,0.8268931214546141,0.7825068809185478,0.4585977285661464,1214.2580626197414,1880.9139973230451,-2.34005920501113,0.2821992818783201,-2.34005920501113,0.2821992818783201,39270.4,1309.5791698521505,0.7896828919036178,0.9364243200894476,0.4604279519147404,0.7821413882704533,0.2954647608578245,0.8034964277094299,1212.7812516378413,1881.3664158123618,1.3593933458661016,-0.17502196044270021,1.3593933458661016,-0.17502196044270021
2,14,40165.0,1233.4934700697015,0.9201603665521192,0.7743396953923269,0.3317293714582063,0.8618771510001193,0.7853814588118033,0.4545391530343021,1208.3712924187726,1881.5467436823103,-5.88677020096884,0.6327463592651839,-5.88677020096884,0.6327463592651839,39402.6,1291.4843430349615,0.7905271254299934,0.9339011762857536,0.4602489320706531,0.781817457976741,0.3051702477507958,0.816478007873795,1211.8660334103768,1881.3035656828863,-0.915218227464629,-0.06285012947555516,-0.915218227464629,-0.06285012947555516
2,15,38684.0,1314.547293938864,0.91781341937933,0.7692491250397709,0.2813123557948774,0.7929981304060961,0.7835478184079777,0.4563546853823203,1209.6059518147038,1880.9751514838176,1.234659395931203,-0.5715921984926808,1.234659395931203,-0.5715921984926808,39249.0,1306.9968322030643,0.783512526380863,0.9277953425779077,0.45870063430562247,0.7825698962872252,0.29663195521018393,0.8075589449924834,1211.1930043674572,1881.222326487609,-0.6730290429195517,-0.08123919527743055,-0.6730290429195517,-0.08123919527743055
