Cell Number,Frame,Area,Perimeter,Solidity,Extent,Circularity,Convexity,Elongation,Compactness,Centroid_X,Centroid_Y,X_Centroid_Distance,Y_Centroid_Distance,X_Centroid_Velocity,Y_Centroid_Velocity
2,1,42542.0,1212.541197284454,0.9494074851034392,0.8407509881422925,0.3636091145187809,0.882284356169225,0.7764337533029587,0.4664499718613127,1203.9562399511074,1880.5192045507968,1.7787636611217297,0.4485461816786937,1.7787636611217297,0.4485461816786937
2,2,42441.0,1191.9665581351203,0.949760551403124,0.8469228927203065,0.3753767157766208,0.8998864522888477,0.7771568883681754,0.4659620458634967,1200.6454023232254,1880.3193977521737,-3.310837627881938,-0.1998067986235128,-3.310837627881938,-0.1998067986235128
2,3,41280.0,1173.1025971044414,0.9427886262418635,0.8136234626300851,0.3769446295063176,0.9034215196703144,0.7741673360266415,0.467766514807746,1207.343031007752,1882.031124031008,6.697628684526535,1.7117262788342489,6.697628684526535,1.7117262788342489
2,4,41325.0,1175.5584412271571,0.9460201909209532,0.8091517857142857,0.3757805325817103,0.8969285399153377,0.7719898261557343,0.4708650125582469,1207.3663854809438,1882.083118693285,0.02335447319183,0.0519946622771385,0.02335447319183,0.0519946622771385
2,5,41167.0,1218.6356056934324,0.948045966423324,0.7919167436134195,0.3483464246122434,0.8706616875856065,0.7810516040134805,0.4629496981912071,1206.5184152355043,1883.1004600772465,-0.8479702454394555,1.017341383961366,-0.8479702454394555,1.017341383961366
2,6,41506.0,1227.6417023478425,0.954358372996712,0.8114565004887585,0.346080779451633,0.8709886375590911,0.7866546357827591,0.4575909114550009,1202.9575010841806,1882.5222820796996,-3.5609141513236864,-0.5781779975470727,-3.5609141513236864,-0.5781779975470727
2,7,40308.0,1216.6772362537752,0.9400844275485692,0.7788082541154648,0.3421766331535947,0.8687754659899535,0.7809526224983816,0.4618387644467234,1211.2665326982235,1881.875538354669,8.309031614043079,-0.6467437250303192,8.309031614043079,-0.6467437250303192
2,8,40588.0,1231.3635277547903,0.9423510018341807,0.7895269218798631,0.336383700541327,0.8632863561772129,0.7848776838812064,0.458563601992808,1207.461095890411,1881.7891071252589,-3.805436807812839,-0.0864312294102092,-3.805436807812839,-0.0864312294102092
2,9,39504.0,1323.9676041556468,0.9327760855705888,0.7701185277604492,0.2832019369933498,0.7969692501782938,0.7870011102803647,0.4554342522547388,1212.9473835560957,1881.8609943296883,5.486287665684813,0.0718872044294585,5.486287665684813,0.0718872044294585
2,10,39452.0,1236.98484809835,0.9483425879185596,0.804322120285423,0.324003818497937,0.837593444812654,0.7797856268555574,0.4640961742074732,1212.9710970293015,1881.381347460205,0.0237134732058166,-0.4796468694833038,0.0237134732058166,-0.4796468694833038
