Cluster,PCA1_mean,PCA1_std,PCA2_mean,PCA2_std,X_Centroid_Velocity_MA_mean,X_Centroid_Velocity_MA_std
0,1.0750982556669013,0.7707604170066249,-1.3604735368480523,0.5481982978379418,0.2924985507246465,18.72203868516979
1,-2.014069615194639,1.0737046757097122,0.20269163135718143,0.8125798427463903,-1.4422723880597021,4.299416223669593
2,5.173219955443761,0.5301354727348272,0.3670243548157402,0.6332398743748437,4.127316666666669,23.078912192235652
3,1.673644474021753,0.9190059248269945,0.6996170027293741,0.4770872485360608,-0.3065440000000025,9.032903799804142
