Cluster,PCA1_mean,PCA1_std,PCA2_mean,PCA2_std,X_Centroid_Velocity_MA_mean,X_Centroid_Velocity_MA_std
0,4.052043191449302,1.3135893802908436,-1.3411343525585333,0.9876471285924976,-1.4849499999999998,1.1323317433168942
1,0.6680458187776048,0.7492693773616984,0.2105034669317124,0.8463725101752717,-0.1972265624999962,2.3057671495691814
2,-0.8468654643407044,1.0573967584421764,2.2016785042097906,1.0612368047479674,-0.2933714285714288,2.6232478300804845
3,-1.7566948453903952,0.8462428356307327,-1.6648903336273744,0.7883974285240215,-1.9251175059951995,8.834720189814057
