lr,batch_size,hidden_sizes,epochs,mse,r2
0.01,16,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,30.43603515625,-0.0006669759750366211
0.01,24,"(1024, 512, 256)",100,27.017681121826172,0.11172062158584595
0.01,24,"(1024, 512, 256)",150,31.708398818969727,-0.042499423027038574
0.01,24,"(1024, 512, 256)",200,29.904447555541992,0.016810357570648193
0.01,24,"(1024, 512, 256)",300,30.88523292541504,-0.015435576438903809
0.01,24,"(512, 256, 128)",100,25.040945053100586,0.17671120166778564
0.01,24,"(512, 256, 128)",150,28.69472312927246,0.05658334493637085
0.01,24,"(512, 256, 128)",200,29.994977951049805,0.013833940029144287
0.01,24,"(512, 256, 128)",300,31.384653091430664,-0.03185546398162842
0.01,24,"(256, 128, 64)",100,31.24820327758789,-0.027369260787963867
0.01,24,"(256, 128, 64)",150,30.046201705932617,0.012149810791015625
0.01,24,"(256, 128, 64)",200,38.47392654418945,-0.2649344205856323
0.01,24,"(256, 128, 64)",300,28.848787307739258,0.051518023014068604
0.01,24,"(128, 64, 32)",100,29.230792999267578,0.03895854949951172
0.01,24,"(128, 64, 32)",150,34.204917907714844,-0.12457919120788574
0.01,24,"(128, 64, 32)",200,35.09197998046875,-0.15374374389648438
0.01,24,"(128, 64, 32)",300,30.759246826171875,-0.011293411254882812
0.01,24,"(64, 32, 16)",100,28.161590576171875,0.07411152124404907
0.01,24,"(64, 32, 16)",150,36.00923538208008,-0.18390107154846191
0.01,24,"(64, 32, 16)",200,33.02998352050781,-0.08595013618469238
0.01,24,"(64, 32, 16)",300,33.38074493408203,-0.09748232364654541
0.01,24,"(32, 16, 8)",100,29.72937774658203,0.022566258907318115
0.01,24,"(32, 16, 8)",150,31.110748291015625,-0.02285003662109375
0.01,24,"(32, 16, 8)",200,41.24870300292969,-0.35616278648376465
0.01,24,"(32, 16, 8)",300,28.3563175201416,0.06770932674407959
0.01,24,"(64, 32, 16, 8)",100,28.133174896240234,0.07504570484161377
0.01,24,"(64, 32, 16, 8)",150,27.916120529174805,0.08218199014663696
0.01,24,"(64, 32, 16, 8)",200,35.58180618286133,-0.16984820365905762
0.01,24,"(64, 32, 16, 8)",300,27.686697006225586,0.08972489833831787
0.01,24,"(128, 64, 32, 16)",100,27.720020294189453,0.08862936496734619
0.01,24,"(128, 64, 32, 16)",150,29.091331481933594,0.04354375600814819
0.01,24,"(128, 64, 32, 16)",200,31.671438217163086,-0.04128432273864746
0.01,24,"(128, 64, 32, 16)",300,36.842220306396484,-0.21128761768341064
0.01,24,"(256, 128, 64, 32)",100,28.465890884399414,0.06410682201385498
0.01,24,"(256, 128, 64, 32)",150,29.616445541381836,0.026279211044311523
0.01,24,"(256, 128, 64, 32)",200,30.603515625,-0.006173372268676758
0.01,24,"(256, 128, 64, 32)",300,30.752777099609375,-0.011080741882324219
0.01,24,"(1024, 512, 256, 128)",100,34.39408874511719,-0.13079869747161865
0.01,24,"(1024, 512, 256, 128)",150,29.511205673217773,0.02973926067352295
0.01,24,"(1024, 512, 256, 128)",200,31.386777877807617,-0.031925320625305176
0.01,24,"(1024, 512, 256, 128)",300,30.423532485961914,-0.00025594234466552734
0.01,24,"(512, 256, 128, 64, 32)",100,30.602245330810547,-0.006131649017333984
0.01,24,"(512, 256, 128, 64, 32)",150,31.562225341796875,-0.03769350051879883
0.01,24,"(512, 256, 128, 64, 32)",200,28.074201583862305,0.07698464393615723
0.01,24,"(512, 256, 128, 64, 32)",300,34.95774841308594,-0.14933061599731445
0.01,24,"(256, 128, 64, 32, 16)",100,31.61408042907715,-0.0393984317779541
0.01,24,"(256, 128, 64, 32, 16)",150,27.62685775756836,0.09169232845306396
0.01,24,"(256, 128, 64, 32, 16)",200,29.264585494995117,0.03784751892089844
0.01,24,"(256, 128, 64, 32, 16)",300,28.853303909301758,0.051369547843933105
0.01,24,"(1024, 512, 256, 128, 64)",100,30.161436080932617,0.00836116075515747
0.01,24,"(1024, 512, 256, 128, 64)",150,28.98409080505371,0.047069549560546875
0.01,24,"(1024, 512, 256, 128, 64)",200,28.25360107421875,0.07108640670776367
0.01,24,"(1024, 512, 256, 128, 64)",300,30.476011276245117,-0.001981377601623535
0.01,24,"(1024, 512, 256, 128, 64, 32, 16)",100,30.438072204589844,-0.0007339715957641602
0.01,24,"(1024, 512, 256, 128, 64, 32, 16)",150,30.931081771850586,-0.01694309711456299
0.01,24,"(1024, 512, 256, 128, 64, 32, 16)",200,30.43459129333496,-0.0006195306777954102
0.01,24,"(1024, 512, 256, 128, 64, 32, 16)",300,28.21064567565918,0.07249867916107178
0.01,24,"(512, 256, 128, 64, 32, 16, 8)",100,30.272920608520508,0.004695773124694824
0.01,24,"(512, 256, 128, 64, 32, 16, 8)",150,30.453826904296875,-0.0012519359588623047
0.01,24,"(512, 256, 128, 64, 32, 16, 8)",200,29.170400619506836,0.04094409942626953
0.01,24,"(512, 256, 128, 64, 32, 16, 8)",300,32.23281478881836,-0.05974102020263672
0.01,24,"(128, 256, 512, 256, 128, 64, 32)",100,30.437196731567383,-0.0007052421569824219
0.01,24,"(128, 256, 512, 256, 128, 64, 32)",150,30.46847152709961,-0.0017334222793579102
0.01,24,"(128, 256, 512, 256, 128, 64, 32)",200,30.265352249145508,0.00494462251663208
0.01,24,"(128, 256, 512, 256, 128, 64, 32)",300,30.45945167541504,-0.0014369487762451172
0.01,24,"(128, 256, 512, 512, 256, 128, 32)",100,30.451547622680664,-0.001177072525024414
0.01,24,"(128, 256, 512, 512, 256, 128, 32)",150,30.44964027404785,-0.0011143684387207031
0.01,24,"(128, 256, 512, 512, 256, 128, 32)",200,30.46141815185547,-0.0015015602111816406
0.01,24,"(128, 256, 512, 512, 256, 128, 32)",300,30.441545486450195,-0.0008481740951538086
0.01,24,"(32, 64, 182, 256, 128, 64, 32)",100,30.394256591796875,0.0007066130638122559
0.01,24,"(32, 64, 182, 256, 128, 64, 32)",150,30.44705581665039,-0.001029372215270996
0.01,24,"(32, 64, 182, 256, 128, 64, 32)",200,30.35570526123047,0.0019739866256713867
0.01,24,"(32, 64, 182, 256, 128, 64, 32)",300,30.437150955200195,-0.0007036924362182617
0.01,24,"(64, 128, 256, 512, 256, 128, 64, 32)",100,30.432159423828125,-0.0005396604537963867
0.01,24,"(64, 128, 256, 512, 256, 128, 64, 32)",150,30.41297721862793,9.107589721679688e-05
0.01,24,"(64, 128, 256, 512, 256, 128, 64, 32)",200,30.42815589904785,-0.00040793418884277344
0.01,24,"(64, 128, 256, 512, 256, 128, 64, 32)",300,30.424753189086914,-0.0002961158752441406
0.01,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",100,30.434751510620117,-0.0006247758865356445
0.01,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",150,30.43105125427246,-0.0005031824111938477
0.01,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",200,30.470067977905273,-0.0017859935760498047
0.01,24,"(64, 128, 256, 512, 512, 256, 128, 64, 32)",300,30.438800811767578,-0.0007579326629638672
0.01,32,"(1024, 512, 256)",100,28.229524612426758,0.07187795639038086
