lr,batch_size,hidden_sizes,epochs,mse,r2
1e-05,16,"(64, 32, 16, 8)",100,127.69102478027344,-0.0006004571914672852
1e-05,16,"(64, 32, 16, 8)",200,127.54106903076172,0.0005745887756347656
1e-05,16,"(64, 32, 16, 8)",300,127.08090209960938,0.004180550575256348
1e-05,32,"(256, 128, 64)",100,126.60881042480469,0.007879912853240967
1e-05,32,"(256, 128, 64)",200,125.22061920166016,0.018757939338684082
1e-05,32,"(256, 128, 64)",300,123.064208984375,0.03565573692321777
1e-05,32,"(128, 64, 32)",100,127.35541534423828,0.0020294785499572754
1e-05,32,"(128, 64, 32)",200,127.05126190185547,0.004412829875946045
1e-05,32,"(128, 64, 32)",300,126.41624450683594,0.009388864040374756
1e-05,32,"(64, 32, 16)",100,127.87106323242188,-0.0020112991333007812
1e-05,32,"(64, 32, 16)",200,127.37556457519531,0.0018715262413024902
1e-05,32,"(64, 32, 16)",300,127.03849792480469,0.00451284646987915
1e-05,32,"(32, 16, 8)",100,127.93359375,-0.002501249313354492
1e-05,32,"(32, 16, 8)",200,127.94686889648438,-0.0026053190231323242
1e-05,32,"(32, 16, 8)",300,127.6396484375,-0.00019788742065429688
1e-05,32,"(64, 32, 16, 8)",100,128.1637725830078,-0.004305005073547363
1e-05,32,"(64, 32, 16, 8)",200,127.6566162109375,-0.00033080577850341797
1e-05,32,"(64, 32, 16, 8)",300,127.64158630371094,-0.0002130270004272461
1e-06,8,"(256, 128, 64)",100,127.6505355834961,-0.00028312206268310547
1e-06,8,"(256, 128, 64)",200,127.36417388916016,0.0019608139991760254
1e-06,8,"(256, 128, 64)",300,127.11758422851562,0.0038930773735046387
1e-06,8,"(128, 64, 32)",100,127.88201904296875,-0.0020971298217773438
1e-06,8,"(128, 64, 32)",200,127.86091613769531,-0.0019317865371704102
1e-06,8,"(128, 64, 32)",300,127.7719955444336,-0.001234889030456543
1e-06,8,"(64, 32, 16)",100,128.38479614257812,-0.006036877632141113
1e-06,8,"(64, 32, 16)",200,127.92343139648438,-0.0024216175079345703
1e-06,8,"(64, 32, 16)",300,127.89781188964844,-0.0022208690643310547
1e-06,8,"(32, 16, 8)",100,128.03436279296875,-0.003290891647338867
1e-06,8,"(32, 16, 8)",200,128.25439453125,-0.005015134811401367
1e-06,8,"(32, 16, 8)",300,127.95875549316406,-0.0026984214782714844
1e-06,8,"(64, 32, 16, 8)",100,127.8610610961914,-0.0019328594207763672
1e-06,8,"(64, 32, 16, 8)",200,127.7501449584961,-0.001063704490661621
1e-06,8,"(64, 32, 16, 8)",300,127.65424346923828,-0.0003122091293334961
1e-06,16,"(256, 128, 64)",100,127.80645751953125,-0.0015050172805786133
1e-06,16,"(256, 128, 64)",200,127.553955078125,0.0004736781120300293
1e-06,16,"(256, 128, 64)",300,127.30213928222656,0.002446889877319336
1e-06,16,"(128, 64, 32)",100,128.107177734375,-0.003861546516418457
1e-06,16,"(128, 64, 32)",200,127.79684448242188,-0.0014296770095825195
1e-06,16,"(128, 64, 32)",300,127.80075073242188,-0.0014603137969970703
1e-06,16,"(64, 32, 16)",100,127.913330078125,-0.0023424625396728516
1e-06,16,"(64, 32, 16)",200,127.85414123535156,-0.0018786191940307617
1e-06,16,"(64, 32, 16)",300,128.17970275878906,-0.004429817199707031
1e-06,16,"(32, 16, 8)",100,128.56494140625,-0.007448434829711914
1e-06,16,"(32, 16, 8)",200,127.89631652832031,-0.0022090673446655273
1e-06,16,"(32, 16, 8)",300,127.6588363647461,-0.00034821033477783203
1e-06,16,"(64, 32, 16, 8)",100,127.86731719970703,-0.0019818544387817383
1e-06,16,"(64, 32, 16, 8)",200,127.84613037109375,-0.0018157958984375
1e-06,16,"(64, 32, 16, 8)",300,127.61897277832031,-3.5762786865234375e-05
1e-06,32,"(256, 128, 64)",100,127.6129150390625,1.1622905731201172e-05
1e-06,32,"(256, 128, 64)",200,127.70658111572266,-0.0007222890853881836
1e-06,32,"(256, 128, 64)",300,127.477294921875,0.0010743141174316406
1e-06,32,"(128, 64, 32)",100,128.12628173828125,-0.0040111541748046875
1e-06,32,"(128, 64, 32)",200,127.74897766113281,-0.0010546445846557617
1e-06,32,"(128, 64, 32)",300,127.66011047363281,-0.00035822391510009766
1e-06,32,"(64, 32, 16)",100,128.1223602294922,-0.003980517387390137
1e-06,32,"(64, 32, 16)",200,127.72588348388672,-0.000873565673828125
1e-06,32,"(64, 32, 16)",300,127.84284210205078,-0.001790165901184082
1e-06,32,"(32, 16, 8)",100,127.9136962890625,-0.0023453235626220703
1e-06,32,"(32, 16, 8)",200,127.8028793334961,-0.001476883888244629
1e-06,32,"(32, 16, 8)",300,128.24575805664062,-0.004947304725646973
1e-06,32,"(64, 32, 16, 8)",100,128.54490661621094,-0.007291555404663086
1e-06,32,"(64, 32, 16, 8)",200,127.83971405029297,-0.001765608787536621
1e-06,32,"(64, 32, 16, 8)",300,128.18641662597656,-0.004482388496398926
