Cluster,PCA1_mean,PCA1_std,PCA2_mean,PCA2_std,X_Centroid_Velocity_MA_mean,X_Centroid_Velocity_MA_std
0,0.9167555401193743,0.9764866464031733,-0.7000079656288992,0.612733959879161,-0.47735323962076,7.16179230351465
1,-2.0588735198665393,1.063149111894387,-0.08833980123495981,0.7342993379272484,-1.1787138956805276,5.847244344853361
2,0.9661659998299681,0.6812101376567918,1.4458501926822547,0.5371766674130235,-2.3730026954779104,9.879931140595865
3,4.6623334123882625,0.6806829193741338,-0.21959310699052673,0.627142402009561,-0.6102508422082783,6.2672392453606465
