Cluster,PCA1_mean,PCA1_std,PCA2_mean,PCA2_std,X_Centroid_Velocity_MA_mean,X_Centroid_Velocity_MA_std
0,2.115932834842604,1.056718748686149,-0.22316499750971816,0.7829134958223952,-0.6705389863547763,10.906875577979072
1,-4.902466819123058,0.6457339855064366,-0.2063427662181963,0.7634982705719473,3.6620450450450464,21.447795163179784
2,-0.6663592762637913,0.8113058061762557,1.0202896350459196,0.7096320592866072,0.05173118279570109,51.65017580326943
3,-1.476841099328638,0.9281321003255126,-1.2307600399845746,0.5975132319779637,-7.091318181818182,20.534163536051288
