Cell Number,Frame,Area,Perimeter,Solidity,Extent,Circularity,Convexity,Elongation,Compactness,Centroid_X,Centroid_Y,X_Centroid_Distance,Y_Centroid_Distance,X_Centroid_Velocity,Y_Centroid_Velocity,Area_MA,Perimeter_MA,Extent_MA,Solidity_MA,Compactness_MA,Elongation_MA,Circularity_MA,Convexity_MA,Centroid_X_MA,Centroid_Y_MA,X_Centroid_Distance_MA,Y_Centroid_Distance_MA,X_Centroid_Velocity_MA,Y_Centroid_Velocity_MA
2,1,20663.0,694.0904037956217,0.8493854564886751,0.6206782613919678,0.5389781502396211,0.9676646524780659,0.5543149212398645,0.6147915798423919,1318.52,96.56,1.3599999999999,1.3599999999999994,1.3599999999999,1.3599999999999994,20663.0,694.0904037956217,0.6206782613919678,0.8493854564886751,0.6147915798423919,0.5543149212398645,0.5389781502396211,0.9676646524780659,1318.52,96.56,1.3599999999999,1.3599999999999994,1.3599999999999,1.3599999999999994
2,2,19913.0,695.0193359837562,0.8317878028404344,0.6428525309917356,0.5180274619676705,0.9544518324994861,0.5680896739055717,0.6046850835623386,1315.8000000000002,94.52000000000001,-2.7199999999998,-2.039999999999992,-2.7199999999998,-2.039999999999992,20288.0,694.5548698896889,0.6317653961918517,0.8405866296645548,0.6097383317023652,0.5612022975727181,0.5285028061036459,0.9610582424887759,1317.16,95.54,-0.67999999999995,-0.3399999999999963,-0.67999999999995,-0.3399999999999963
2,4,20733.0,885.144227664784,0.7900091449474166,0.6208228530362918,0.33254002773828834,0.7753911957180105,0.5064642336018621,0.6246013601430295,1313.0800000000002,100.64,-2.7200000000000273,2.719999999999999,-2.7200000000000273,2.719999999999999,20436.333333333332,758.0846558147206,0.6281178818066651,0.8237274680921755,0.6146926745159199,0.5429562762490995,0.46318187998185995,0.8991692268985209,1315.8000000000002,97.24000000000001,-1.3599999999999757,0.680000000000002,-1.3599999999999757,0.680000000000002
2,5,17514.0,668.7766952966368,0.863950276243094,0.6479946721918011,0.4920768654137915,0.943117585523194,0.6123240028293462,0.5968045465412437,1308.3200000000002,95.88000000000001,-4.759999999999991,-4.759999999999991,-4.759999999999991,-4.759999999999991,19705.75,735.7576656851996,0.6330870794029491,0.833783170129905,0.610220642522251,0.5602982078941612,0.47040562633984284,0.9101563165546891,1313.93,96.9,-2.2099999999999795,-0.6799999999999962,-2.2099999999999795,-0.6799999999999962
2,6,19168.0,725.303607231218,0.8347704903754029,0.6143589743589744,0.45787506144083145,0.9073309351530253,0.5628460370491106,0.6046029339143222,1313.0800000000002,97.92,4.759999999999991,2.039999999999992,4.759999999999991,2.039999999999992,19598.2,733.6668539944034,0.6293414583941541,0.8339806341790046,0.6090971008006651,0.560807773725151,0.4678995133600406,0.9095912402743563,1313.7600000000002,97.10400000000001,-0.8159999999999854,-0.1359999999999985,-0.8159999999999854,-0.1359999999999985
2,7,19780.0,758.859956417322,0.8062280916279448,0.6018011439698187,0.4316312482372053,0.8985159307922695,0.5658585865854011,0.5958120279897935,1313.76,97.24000000000001,0.6799999999998363,-0.6799999999999926,0.6799999999998363,-0.6799999999999926,19421.6,746.6207645187435,0.6255660349097243,0.8253491612068584,0.6053011904301455,0.5631165067942583,0.44643013295955736,0.8957614959371971,1312.808,97.24000000000001,-0.9519999999999982,-0.5439999999999969,-0.9519999999999982,-0.5439999999999969
2,8,20539.0,744.9604614807105,0.8158814650035752,0.6089599146110057,0.4650746975090728,0.917830261391132,0.5405156424882293,0.6111366804055857,1315.1200000000001,97.92,1.3600000000001273,0.6799999999999926,1.3600000000001273,0.6799999999999926,19546.8,756.6089896181343,0.6187875116335784,0.8221678936394866,0.6065915097987948,0.5576017005107899,0.43583958006783785,0.8884371817155262,1312.672,97.92,-0.13600000000001272,0.0,-0.13600000000001272,0.0
2,9,25108.0,1084.1564209736036,0.7154703217165816,0.537448894406747,0.26843435136717986,0.804078856245518,0.6732491227903432,0.4832810719957208,1300.16,99.96000000000001,-14.960000000000036,2.0400000000000063,-14.960000000000036,2.0400000000000063,20421.8,796.4114282798982,0.6021127199076693,0.8072601289933197,0.5783274521693331,0.5909586783484861,0.4230184447936162,0.8941747138210279,1310.0880000000002,97.784,-2.5840000000000147,-0.1359999999999985,-2.5840000000000147,-0.1359999999999985
2,10,24692.0,1023.5290039756343,0.7145502951730525,0.5322813598051263,0.29618688519653685,0.8366475569024912,0.6410796880289029,0.5082294680588615,1304.92,97.92,4.759999999999991,-2.0400000000000063,4.759999999999991,-2.0400000000000063,21857.4,867.3618900156977,0.5789700574303345,0.7773801327793114,0.5606124364728566,0.5967098153883975,0.38384044875016526,0.8728807080968872,1309.4080000000001,98.19200000000001,-0.6800000000000181,0.4079999999999984,-0.6800000000000181,0.4079999999999984
2,11,21433.0,773.445742854949,0.7825975827947567,0.5628413865546219,0.4502286433906173,0.948099605618841,0.5871541542231088,0.5785030456731932,1311.72,95.2,6.7999999999999545,-2.719999999999999,6.7999999999999545,-2.719999999999999,22310.4,876.990317140444,0.5686665398694639,0.7669455512631821,0.5553924588246308,0.601571438823197,0.3823111651401224,0.8810344421900504,1309.136,97.648,-0.27200000000002544,-0.5439999999999998,-0.27200000000002544,-0.5439999999999998
