PCA1,PCA2,Cell Number,X_Centroid_Velocity_MA,Cluster
3.4855590299284773,-0.23071971029560961,2,1.3599999999999,0
3.3984707019850187,-0.28290132506355653,2,-0.67999999999995,0
2.932630648519819,-1.0885800056095467,2,-1.3599999999999757,0
3.0045817414807887,-0.8787202511191012,2,-2.2099999999999795,0
2.981227964824637,-0.8701939192661999,2,-0.8159999999999854,0
2.7948724248888657,-1.0022119393345938,2,-0.9519999999999982,0
2.715188620219056,-1.1000531893808114,2,-0.1360000000000127,0
2.3471313416613877,-0.8258295662498009,2,-2.5840000000000147,0
1.8162795084903554,-0.9948396662914901,2,-0.6800000000000181,0
1.7200184351354098,-0.8549476379888264,2,-0.2720000000000254,0
1.6254551494876268,-1.1878403389461805,2,-1.0879999999999654,0
1.6406935712348723,-1.2413810319436647,2,-0.5440000000000055,0
2.359958814109738,-0.9291938690508468,2,1.6320000000000163,0
2.8676390566902943,-1.2574079058967906,2,2.040000000000009,0
3.0590348690395306,-1.672844812414014,2,1.088000000000011,0
3.033899570703895,-1.6161763367931683,2,0.5440000000000055,0
2.709516274434637,-1.8610320964311042,2,-0.8159999999999854,0
2.479720195539315,-2.7037603327092437,2,0.6799999999999727,0
2.4414445522861463,-2.1976374080332093,2,-0.5440000000000055,0
2.196569368294099,-2.343495545173101,2,-0.6799999999999727,0
2.1751847557583766,-2.636088004355992,2,0.6799999999999727,0
2.498958346138621,-2.5791331615138304,2,2.176000000000022,0
2.4562728081680896,-1.9756032571959898,2,0.2720000000000254,0
2.3149967777567926,-2.085897070796706,2,-0.1359999999999672,0
2.5234835354206044,-1.381399142010484,2,1.2920000000000074,0
2.828586414739106,-0.5276025021194334,2,1.42800000000002,0
2.5542608812513565,0.09761491681595387,2,-2.244000000000005,0
2.418801593719726,0.471995559102701,2,0.0680000000000291,0
2.56734675570804,0.7457424934159865,2,1.5639999999999872,0
2.5485595905372094,0.7467936071915645,2,0.0,0
2.4906110643799555,0.7661928898371025,2,-0.4079999999999927,0
2.84503542081247,0.6462016910720028,2,2.719999999999982,0
3.166392259528183,0.5730610060962528,2,2.040000000000009,0
3.2192713587228288,0.5425668341613651,2,1.088000000000011,0
3.1990936289298926,0.5230201435619671,2,10.744000000000003,0
2.455863335465232,0.6065879725485125,2,1.496000000000049,0
1.6979038879821338,0.6857094133389331,2,0.4080000000000382,0
1.5314593004381123,0.7157344775894807,2,0.27199999999998,0
0.702764148243296,0.7494601779245021,2,-10.47199999999998,2
-0.029017805080954032,0.788505301062088,2,-18.359999999999992,2
0.4111230733007932,0.7863031677871316,2,-1.2240000000000235,2
0.8055003194515122,0.8158379262334696,2,0.5440000000000055,2
-2.2756705504982,2.742983229447759,3,,2
-0.6234630188536454,1.161739166329775,3,361.08,2
-1.1808014549378785,1.702557471217834,3,361.08,2
