PCA1,PCA2,Cell Number,Convexity_MA,Cluster
0.47045699033672816,-0.7853973792166135,2,0.957154489863476,2
-0.14279514012371664,-0.7673531615147489,2,0.9608557253321328,2
-0.021511795107836545,-0.7892926881509855,2,0.9624208825062968,2
0.004262447468367611,-0.7861074914079147,2,0.9623116018849088,2
0.032184743708760066,-0.7865708833305292,2,0.9616053887049698,2
0.10851018177978987,-0.7734684231215316,2,0.9596027240349708,2
0.3699801109644632,-0.6568760796967518,2,0.9600129403140384,2
0.016812393797887647,-0.4933418713428031,2,0.9567952954364408,2
-0.29393559925595203,-0.29690743365121747,2,0.9488286199699544,0
-0.7986224597264916,-0.1296650124601549,2,0.9490185199192274,1
-1.276026127037169,0.3131704413459257,2,0.9282349469753196,1
-1.5521394185754542,0.3369988467041422,2,0.9296520318613276,1
-1.7244392165546607,0.3278910208960637,2,0.932460586489201,1
-1.379236217826667,0.3209182438792616,2,0.9224784132154604,1
-0.955546193072449,0.4480690906393048,2,0.9007576844005818,1
-0.634668425565529,0.2953241562452204,2,0.9010457812789788,1
-0.4915526370445982,0.3841294628384383,2,0.8917951823094661,0
0.1699061875917444,0.6876033320037952,2,0.8587953020545583,0
-0.10694964542912146,1.0370403177907108,2,0.8493335068315838,0
-0.27583589917020895,0.9668537708147646,2,0.8610573603817302,0
-0.3805633854118364,0.9506945334843316,2,0.8679823934151317,0
-0.1911962660986844,1.0608438282893915,2,0.8572495465204956,0
-0.517113768709437,0.897101235296395,2,0.8734965826563469,0
-1.7447724627137415,-0.6681603621275184,3,0.9769292688406838,1
-1.3825139910686062,-0.1695462337316219,3,0.9368630290587324,1
-0.41055888379189814,-0.1400739062165908,3,0.9176042075660478,0
-0.4948013268862947,-0.11206407290015008,3,0.9212663204470988,1
-0.832170424833863,-0.20978116753859913,3,0.9337462791463744,1
-0.07978514090205793,-0.17985483997362123,3,0.9221046437336452,0
0.54688505685339,-0.3271511799865064,3,0.9244665490653222,0
-0.18329093871299798,-0.4519002126097365,3,0.946908245973162,2
-0.7887548740752762,-0.5214083402717907,3,0.9586645247098884,1
-0.08577198963734159,-0.5051464023064914,3,0.945552193966632,2
-0.17886141757575622,-0.4861899095990311,3,0.943582164719255,2
-0.3130939638241188,-0.5797574728418402,3,0.9509197218289802,2
0.5374250673297989,-0.43545631477800745,3,0.9273897644151616,2
1.5945807445390607,-0.47517308663640956,3,0.9117650121550483,2
0.8915158496312415,-0.3476975517684578,3,0.9204318364861128,0
0.2677632808479135,-0.3219538123520385,3,0.92652826448749,0
-0.21939731875905752,-0.37140881789033864,3,0.9352090249850464,0
-1.1936811179354858,-0.49629301860116853,3,0.9564841316000644,1
-1.7227735877595989,-0.5996679301958611,3,0.9720782200263204,1
-1.4849908499237734,-0.8324348966484668,3,0.976465196195238,1
-1.5520724266280572,-0.949408857698407,3,0.9860796372727731,1
-1.7014967884876626,-0.9422386587256171,3,0.9866535635951574,1
-1.4469474272280078,-0.9483417141131685,3,0.982345347663628,1
-1.5909409302355708,-0.9234453347034979,3,0.9803456587308498,1
-1.6797942968512325,-0.8293570352628696,3,0.9756701997558368,1
-1.8177503618380657,-0.831012766260025,3,0.9764261363323626,1
-1.9635930015039196,-0.780332265080192,3,0.9745010327001928,1
-1.5315393950318068,-0.7754262393790701,3,0.96743309600004,1
-1.0259732005375763,-0.7816317708396987,3,0.9607823277815896,1
-0.426943122579249,-0.6419052836597487,3,0.9400619144637464,2
-0.2645183637217435,-0.6603353920341842,3,0.9362047973534138,2
-0.12720402547624263,-0.5658720450815911,3,0.9268630517604376,2
-0.5977387249675727,-0.5475969143833626,3,0.930993606288596,1
-1.1372976341813585,-0.5313394196532305,3,0.9363601868365284,1
-1.8136175607005403,-0.6780945970716381,3,0.956826116497984,1
-1.8016571513605486,-0.6682988322522532,3,0.9567926411263168,1
-1.768058392369283,-0.7929924328484211,3,0.9625576820990388,1
-1.450223121859427,-0.5024373979341569,3,0.9386241345219452,1
-1.0656761398803527,-0.2625068912376253,3,0.9183344698204156,1
-0.8775719533780456,-0.19296593372938703,3,0.9084950084795316,1
-0.7279728414353056,-0.12305575617022278,3,0.9011928706641206,1
-0.5878312944078649,-0.13003685891663508,3,0.9011207063351576,1
-0.9587950811681335,-0.43388479694997273,3,0.9292264451012848,1
-0.6817451155489491,-0.3478348734699586,3,0.9176741796111104,1
-0.9372646797484664,-0.31408726828531364,3,0.925237799278692,1
-0.5501530291148654,-0.2320468406053266,3,0.9182783215297198,1
-0.9497237826657119,-0.05747899726270841,3,0.92085846026261,1
-1.1533375466289535,0.010855138559600954,3,0.9227487162926548,1
-1.368060367966405,-0.2891936808765795,3,0.9506386263802116,1
-0.5944577436188369,-0.09674517162878986,3,0.9259793020219612,1
-0.7017049764085994,-0.0722244575843433,3,0.926067622681203,1
0.12288260800457242,-0.22316604288949915,3,0.918010077189009,0
0.734629673827909,-0.36157146573971394,3,0.9146450351399132,0
0.8027060714414817,-0.28565015086609324,3,0.9062665961168426,0
0.5393246620179665,-0.5950806576718878,3,0.9294538192273312,2
-0.09035329608861818,-0.7097845083163962,3,0.9452349957206392,2
-0.7453053155610244,-0.6715289959717539,3,0.9533127165793156,1
-1.0443671661914842,-0.4502821841576103,3,0.9438733208024565,1
-1.4121092976327259,-0.11220163842402459,3,0.9300302052287228,1
-1.2923210369340792,0.01841926572816599,3,0.916368871730224,1
-0.9329187160424625,-0.0471548484094557,3,0.9133309766360604,1
-0.6221889819175392,-0.005327857681064332,3,0.904268458193679,1
-0.43523894442715466,-0.1791359154949815,3,0.9117195277533532,0
-0.46296238209249807,-0.39958999480441304,3,0.9230683278525512,1
-1.0078383499993995,-0.3781808863058889,3,0.932299687205318,1
-0.9999482952863799,-0.09014735732320377,3,0.9147807191321544,1
-0.8917153057531176,-0.06674089065654545,3,0.9100670835418744,1
-0.9409603641017777,0.11483292689059545,3,0.9012633910456032,1
-1.0320532936612308,-0.05302332443079879,3,0.9152528074578432,1
-0.9880462623073888,-0.08007154157766236,3,0.9164645552553023,1
-1.1302645755636158,-0.2501185658661873,3,0.9310430053342662,1
-1.3756236443473702,-0.24795030546674113,3,0.9380941703521536,1
-1.3713810576596643,-0.28049569576851013,3,0.9396024680791454,1
-1.0395789591456577,-0.17571642272678317,3,0.9266265942142868,1
-1.3948187210144762,-0.1676676803847669,3,0.9310869229935028,1
-0.8351409529112852,-0.0346975739979858,3,0.9190067150222856,1
-0.9230528062242805,0.10128262575141432,3,0.9151883953401836,1
-1.4134500644591568,0.1545984086750346,3,0.923804909997904,1
-2.0164623572130735,0.1875210382941996,3,0.9359651453031288,1
-1.530055627068557,0.12330612245928561,3,0.9343298806292796,1
-2.614318340338111,0.051616549014808104,3,0.9537217716858384,1
-3.083498898404029,-0.05130095953240616,3,0.9675768905244236,1
-3.1249829366644315,-0.002467283696277168,3,0.9633537252552896,1
-3.3187147642664576,-0.053574658145452904,3,0.9676753552425934,1
-3.733509105143637,-0.12087742114893875,3,0.9761823539635324,1
-3.6118181515370384,-0.1415044284106391,3,0.9720910139746372,1
-2.955108538366905,-0.019934801448200312,3,0.9463350695463172,1
-2.8555279415949473,-0.041597785085633034,3,0.945431464966594,1
-2.2858262085726593,-0.05861453890252152,3,0.930217420378606,1
-2.326458943488475,0.24499797508596544,3,0.9145798321020984,1
-2.356443601763862,0.37518787885498517,3,0.9080934894601296,1
-2.979916973221661,0.2801193772936092,3,0.9271515163014464,1
-2.7491408294252495,0.4863417348499208,3,0.91003803322178,1
-3.097220692967075,0.5615258140108063,3,0.9194067406064492,1
-2.769004560130258,0.30909667530851986,3,0.9299761125291752,1
-2.4050526649768864,0.27923707328490727,3,0.927080581405096,1
-1.5367032991592675,0.44118939557762576,3,0.901064198878507,1
-1.5332943487636514,0.522212773742454,3,0.8952468530997304,1
-1.56339428038207,0.5410110963240186,3,0.8940957732163162,1
-0.5217259366599494,-0.15459256755697232,4,0.9040182494731802,1
0.1634812140384712,-0.48548658790146737,4,0.9282928430946162,2
0.3850522271176452,-0.48117864458311715,4,0.9308896088744204,2
0.48001082062960043,-0.4683407679648888,4,0.9318039193551824,2
1.0773938636083107,-0.519945783744079,4,0.9286508458086188,2
1.351169266192708,-0.5627797302905764,4,0.934061143898328,2
1.2939671158849237,-0.5261522971402552,4,0.9345116957172934,2
1.1325059232534442,-0.2436501203241034,4,0.9184952560526736,0
1.1538113714318157,-0.26479115981750784,4,0.9211477301174528,0
-0.04302965424960631,0.5240072426819508,4,0.8854665428185978,0
-0.05838355818021982,1.0041131434549455,4,0.8557621661823797,0
0.310107792033602,1.5598076564427683,4,0.8121388111108849,0
0.5132475441790072,1.4188346420234488,4,0.8189417579427252,0
0.4713166226454026,1.5377908967245453,4,0.8082441681039739,0
1.1340445659025844,0.9864518106344177,4,0.8341174749689133,0
0.9785271742606556,0.4862971699904449,4,0.8659462458354872,0
0.613716505027633,0.09080729583408889,4,0.8962822825782866,0
0.35403683351757764,-0.04044685370158454,4,0.9087471955828048,0
0.09846401036060941,0.0049475015384610535,4,0.9105442775605448,0
-0.2412628773493884,-0.06504003004089579,4,0.920921061041754,0
-0.30473434048188386,-0.07558173390922938,4,0.9225217609482071,0
0.19581322509273502,0.2983475882942993,4,0.887426870362301,0
0.29652591089898767,0.3601277674166853,4,0.8802546927226228,0
0.3923359001420174,0.2240903324408788,4,0.8883254881013117,0
0.7185623939950487,0.35339926310807274,4,0.8770844923579875,0
1.0188526434158134,0.6585669483881627,4,0.8525497869270706,0
0.5791568266137956,0.39988128157328956,4,0.8784431164272171,0
0.684768629117634,0.6568451664236041,4,0.8579366343013766,0
0.706725980865229,0.8616687123316279,4,0.8443298162451356,0
0.3801867391417288,0.9066828770460127,4,0.8444382103913531,0
0.03156759765294058,1.2294465768778133,4,0.827885729231738,0
-0.5400747049036668,1.6984682878570463,4,0.8088038770810503,0
-0.7550204819825475,2.064919999342082,4,0.7911473868754613,0
-0.923240367971137,2.393587167883052,4,0.7708480033270209,0
-0.8759057429719932,2.701898432594887,4,0.7486018735256827,0
-0.9458248125775516,2.513649324760953,4,0.7624098580910305,0
-0.7827630524016235,2.164290031350322,4,0.7825171888953765,0
-1.6421099571711997,1.5738890263938228,4,0.8338384780731255,1
-1.4508458671037276,1.1513225126155302,4,0.8604567895057483,1
-1.3290264389194195,0.7090551899291664,4,0.8914412996975521,1
-1.3263707252067527,0.2550280585492793,4,0.922137228657644,1
-1.2147314226720047,0.0024467490545083885,4,0.9370036511919546,1
-1.3720680966930956,0.08414995804847124,4,0.9357492134818176,1
-1.8140061715346787,0.1290208683700705,4,0.936249807406526,1
-2.1553176570510213,0.4492928927817055,4,0.9183878637574454,1
-2.0270343119491003,0.7568503330347521,4,0.8959245783006654,1
-1.8717435771156188,0.8255960846487183,4,0.8878488476644574,1
-0.7245870802495957,1.0379305482963026,4,0.8516426161865075,1
-0.6258535129649614,1.6051313670800857,4,0.8129173289022893,0
-0.4178709413755383,1.5724424406385908,4,0.809284595370231,0
-0.5820088030250057,1.7785131992680385,4,0.7962106671092679,0
-0.6792260062511791,1.9495907360003317,4,0.7843978759249566,0
-0.6893544733638967,1.8647956577917952,4,0.7911032962099894,0
-0.19928551226750812,1.5044854439253645,4,0.8070171122816211,0
-0.5686686061126109,1.137291427941141,4,0.8352403682135371,0
-0.5165244502851631,1.392386497351117,4,0.817209575240485,0
0.05804999529785188,1.1930967667176724,4,0.8208895294150083,0
0.11378773868727496,1.1799773689737445,4,0.8200523247290503,0
0.039724974893546816,1.0601651966218721,4,0.8294978151449911,0
0.499542552568929,1.3023576839361373,4,0.8075434738667322,0
0.6362797377051985,0.8823717458407752,4,0.8336986611117702,0
0.039924721425224526,1.1219094476717208,4,0.827649298861066,0
0.03585545558904137,1.031889777548556,4,0.8330741751777075,0
0.013421569303693853,1.0289093277800478,4,0.8317455783572658,0
0.2782455992908828,1.2392329387797683,4,0.8117927352771366,0
0.3494246007364817,1.211111899517149,4,0.8139258163811078,0
0.35655794156785825,1.0835796151783714,4,0.8227612996067715,0
0.28743554551770584,1.2785780346842288,4,0.8119184099316726,0
-0.17129660984470138,1.2788519233331286,4,0.8217961717315333,0
-0.8160810244008176,0.8866250336646991,4,0.8621783334939804,1
-1.1389866688508814,1.1778115999447683,4,0.845850840304802,1
-0.3694126872572271,1.1970744796091197,4,0.8334757806164707,0
-0.48768603855545944,1.0810266398277677,4,0.8418429399234574,0
0.4698462691651718,1.4619512373904555,4,0.7974276350355685,0
1.415862414058312,1.91701879663981,4,0.746707233751346,0
1.4634654714423643,1.3729436425093187,4,0.7826753175267535,0
0.8529991721984004,1.4969204492915031,4,0.7809009079778295,0
0.9430888928914591,1.5190823919729468,4,0.7762122102366042,0
1.172782076479543,1.339661083298242,4,0.7883143309643377,0
0.5948972048518921,0.6816947558696766,4,0.844662045521989,0
0.8413929215209471,0.867827052347134,4,0.8265475983687368,0
0.7990585342580203,0.7915378190500445,4,0.8323327798439071,0
0.7463747466988311,0.5402446151628043,4,0.8509799742569324,0
-0.008859791392115735,0.37242258935709266,4,0.8711207184939243,0
0.8251638070545734,0.8964405208942866,4,0.8236438234764039,0
0.7403541580998414,0.8247907744789842,4,0.830148375893274,0
0.741529765104097,0.7127068678658662,4,0.8368326350040343,0
0.8794158665755323,1.0276287077401107,4,0.8130957379660015,0
0.8793671146696386,0.980881348292316,4,0.8178528003064305,0
0.19184242774555557,0.8332527222670687,4,0.8384460266116431,0
0.15472328449450257,1.0129306248126435,4,0.8272392340136235,0
-0.0031643117553805515,1.130713056931011,4,0.8242862867519722,0
-0.033714842660594095,1.1059691469156412,4,0.8278049555290439,0
-0.08202896415724459,1.3182228773299547,4,0.8122397275703523,0
-0.042564261640897674,1.4211430258773063,4,0.8033691992035333,0
0.2102158157084522,1.5268138343829667,4,0.7917186709425125,0
0.5033155077215119,1.671946003281487,4,0.7749970625005359,0
0.5466114189832553,1.7212960612618917,4,0.769006754525108,0
0.9690179033379135,1.2552325684098673,4,0.7933602151958405,0
-1.4194743438598425,0.6634722288311982,6,0.9270198869816066,1
-1.8255095434625628,1.0318890098754467,6,0.9117670860816268,1
-2.158632527964332,0.9998140800525167,6,0.9184212361970212,1
-2.4203787825616025,1.1826159348673957,6,0.916042052229056,1
-2.544422401925246,1.2615833670761032,6,0.916176372897722,1
-3.0187447691214255,1.3436820260499545,6,0.920938310568077,1
-3.108995820454205,1.2119669274464062,6,0.9328569316540364,1
-3.2348041660437135,1.1641105602274824,6,0.9386006235792697,1
-2.8658847405491454,0.8421119716849246,6,0.9466818368789598,1
-2.5570354364052985,0.5039503067070753,6,0.9584371924071028,1
-2.1490886657059503,0.25980300680752116,6,0.9632154160118016,1
-1.7944788900815023,0.044274240965517984,6,0.9659182766582818,1
-1.2925236929096016,-0.16384400957345638,6,0.9683072752779898,1
-1.279266052993514,-0.2807766948543318,6,0.9744232873819614,1
-1.2749483944801503,-0.34054928161971737,6,0.9758842930691636,1
-1.3003623689829826,-0.21601187674070596,6,0.9679000180757782,1
-1.3897904111684174,-0.0714991083802845,6,0.9651985172642988,1
-1.6230329953633205,0.12175011676466539,6,0.95834895327013,1
-1.492384873366162,0.2752706348804008,6,0.9508114888471084,1
-1.4018586832103577,0.3932112792000498,6,0.9451969686237378,1
-1.1442916452896432,0.3974347440396336,6,0.9451286374095456,1
-0.93428466280147,0.3332144958739763,6,0.9412301717345656,1
-0.5128989713784065,0.2884695247431022,6,0.9369533297949288,0
-0.5963056523405045,0.2881946866421905,6,0.9358445683618608,1
-0.7156231877905922,0.15941055734549117,6,0.9379318253107292,1
-0.9324197059055305,-0.04690977596770877,6,0.9430885212079962,1
-0.9181501339545792,-0.03046561226371167,6,0.940306837199236,1
-0.9386217011838903,-0.1554179819968514,6,0.9492719889144484,1
-1.1475245480338527,-0.27419272552651297,6,0.9540080806689945,1
-1.2729859268536166,-0.22421727903078306,6,0.9553169988942736,1
-1.1655667342581844,-0.22388528484057582,6,0.956911953184384,1
-1.4129292290648874,-0.28031244356278473,6,0.9644174113820037,1
-1.714214828904542,-0.3590546146951604,6,0.9671737496465754,1
-1.400972381622621,-0.2160058561168166,6,0.9557596418500298,1
-1.283429466591048,-0.03854820604576384,6,0.9381706503621704,1
-1.336060229562223,0.2680263169987292,6,0.9202625519292156,1
-1.407341734699107,0.3005195332451884,6,0.9124561013330824,1
-1.293196926169459,0.6420924927388216,6,0.8928526965640694,1
-1.529057354274554,0.6584363794008934,6,0.8937110624303048,1
-1.3583769587889047,0.7230225241616816,6,0.8803961303402756,1
-1.0609204831113201,0.6845016972221343,6,0.8742788088373403,1
-1.2610540206189391,0.8499117447693049,6,0.8716809058836856,1
-1.0385967683560096,0.6700414115795146,6,0.8780381365584509,1
-0.8388857322465787,0.6671664034546374,6,0.8697997907053168,1
-1.1119043665314607,0.3434151889374377,6,0.8985203524612659,1
-1.1283005724354762,0.3695098052271343,6,0.8919483856016456,1
-0.6494179038357083,0.291623199598032,6,0.8801656208849102,1
-1.3560709608623653,0.31101939154038627,6,0.8875542372194548,1
-2.264173115678045,0.5421973059970456,6,0.9039608901021204,1
-2.6986762952103094,0.6518487496624097,6,0.9091754019016444,1
-3.3095201361415993,0.34852241182805777,6,0.9422854923367784,1
-3.269568763181824,0.08960167846950177,6,0.9629100452718752,1
-2.5341967274495243,-0.12599844553404388,6,0.9623532514896797,1
-2.180293067902176,-0.5268217980552247,6,0.9669811991424836,1
-2.105731077869999,-0.5925410905536355,6,0.9655395658443954,1
-2.2784675818077043,-0.5148292113962869,6,0.9648851462971736,1
-2.953019180517433,-0.42936367641637424,6,0.9706649164050948,1
-3.7108319901945306,-0.26851193989133076,6,0.9727311794791792,1
-3.12006864134712,-0.29071197208149646,6,0.9686661800487688,1
-2.2193813088872587,-0.22429517002411853,6,0.9556461009291553,1
-2.0938376316042313,-0.22975304691061893,6,0.9526387962587244,1
-1.2470789048914253,-0.14026395793408086,6,0.9339619629365286,1
-0.9471759524195598,-0.1863708010116639,6,0.9336489712772764,1
-1.248314149775905,-0.28216696898159616,6,0.9369202295056658,1
-1.6176069194623464,-0.14893761235754616,6,0.9287958136709198,1
-0.907570378955946,0.08559451895966054,6,0.899228746990309,1
-1.7913185815125445,-0.07864881609794928,6,0.9184295929764876,1
-2.0620779509671756,-0.04150344402908628,6,0.9170092928377376,1
-2.232505803958991,-0.04924205070144439,6,0.9208224002546116,1
-2.282612126097115,-0.17054621624200186,6,0.9288421311291528,1
-3.0576396786194566,-0.4334538458353803,6,0.9597620900165496,1
-2.984445525736899,-0.1792920655230045,6,0.9553234826147016,1
-3.1486730669030774,-0.1316043171216129,6,0.9599677074561016,1
-3.0663863814010317,0.1003474870308926,6,0.952569810413146,1
-3.5149552594407343,0.0924515867781145,6,0.9668719054747882,1
-3.4064429001131216,0.08741915988785139,6,0.9695892827846412,1
-3.0550995148621802,-0.11802039742588545,6,0.9699654124067856,1
-2.4917576686378378,-0.2287736876935179,6,0.9662243907520598,1
-2.3066484752113263,-0.37870434356532934,6,0.968363863400812,1
-1.895867365837077,-0.4844032086935853,6,0.9642861827235908,1
-1.511091018488344,-0.549790666273652,6,0.9598053492180444,1
-1.5408044816790778,-0.49454891119854644,6,0.9509194442487108,1
-1.6523856235327152,-0.5856879978114509,6,0.9543360394579324,1
-1.6410993191185659,-0.6587214924160298,6,0.9555278761714254,1
-1.7086141359345142,-0.7026153864126656,6,0.9571596032591952,1
-1.7482496204638187,-0.7232279463217406,6,0.9583177598995556,1
-2.0741748073370396,-0.7521719773027753,6,0.9724031691693245,1
-1.804151387399493,-0.6691476883187008,6,0.9681072036068896,1
-1.693965490619315,-0.5241712651436657,6,0.9630207726389176,1
-1.3404483448092053,-0.419825155884374,6,0.957280961737947,1
-1.343160078074926,-0.34643048589174363,6,0.9548684951456732,1
-1.233532609291571,-0.4261760805276654,6,0.9558384412171193,1
-1.7272786048696125,-0.3954670195691162,6,0.963715936218676,1
-2.0338272877018846,-0.31044353069724046,6,0.9650487231209204,1
-2.5222740605716867,-0.35295071995462884,6,0.9741142264065038,1
-2.752387657058194,-0.3362524157056411,6,0.9802525606763536,1
-2.6965595169206353,-0.2634326034799669,6,0.9779310912456928,1
-2.397741652246188,-0.30027886313151153,6,0.9735838143224314,1
-1.971909577945993,-0.514573134632495,6,0.9786168355706444,1
-3.2133507577338447,-0.35122365308983083,7,0.988256680558889,1
-2.4874662538582815,-0.4738310746531182,7,0.9783657973470916,1
-2.3493186256785927,-0.27259939192746624,7,0.9595647892064276,1
-2.5764418365495643,-0.1814392550199233,7,0.9571768975929896,1
-2.411629496637899,-0.028087626100211417,7,0.9395222161528968,1
-2.6386568993323176,0.07405045557861935,7,0.932534441123226,1
-3.174172111579165,0.18483425297428357,7,0.9301842290257304,1
-3.5559363310418224,0.21561797284098524,7,0.9299241242979532,1
-3.72145119879676,0.1639936441727306,7,0.9290074282753806,1
-4.2215904748209025,0.006410842833317373,7,0.9460778372569868,1
-4.1737546347288355,-0.14637702978392939,7,0.9507981083162986,1
-4.079293363281416,-0.23085212485602202,7,0.9523338426297088,1
-4.0386664610186465,-0.28147719576403873,7,0.9554843180812098,1
-3.9773312904949445,-0.2421296545728701,7,0.9536812948619908,1
-3.7899486367162094,-0.07147773632051103,7,0.9427735116690178,1
-0.0609707062152217,0.4703793252694692,8,0.8264873087335177,0
0.33992738287368046,0.3714975770754359,8,0.8363093790518715,0
0.18822747976718388,0.33223511472362194,8,0.8379241387575695,0
0.039765089716088345,0.31845693276287923,8,0.8381274883067256,0
0.4018644354273679,0.25044706108405684,8,0.846278955178527,0
0.7530757515529752,0.10912094752078676,8,0.860179349344766,0
0.8909553794738679,0.08690776687828311,8,0.8657221540781906,0
1.2293403421187523,-0.007226934761318039,8,0.8763716266586256,0
1.57155359086836,-0.16168856750847024,8,0.8912835655288049,0
1.4591109101208524,-0.2752853431042635,8,0.90077295047753,0
1.4181624592073665,-0.23983362699652913,8,0.8988734252482438,0
1.4733436879763666,-0.2615480400667268,8,0.8987672779424509,0
1.6311074761593338,0.07561429049436709,8,0.8720862047312552,0
1.6495064907362142,0.2518507079495181,8,0.8600618587999216,0
1.8465790889888394,0.6031619126397822,8,0.8308332763428122,0
1.9228606855736599,0.7574498877118399,8,0.8181686234192082,0
1.9523986171835446,0.8558243260630817,8,0.8096691991555366,0
1.8491860067662802,0.6697264943974311,8,0.8244936213990914,0
1.9550849132884813,0.6472167229709733,8,0.8257358143637582,0
1.7857238355266942,0.41291860279310555,8,0.8465603661993771,0
1.6657674318471476,0.1446905581834264,8,0.8672251048638966,0
1.8009311638547545,0.3260184585522051,8,0.8518070546433947,0
1.9673465670859378,0.47856545357171,8,0.8377578330432781,0
1.9837751730902689,0.5428264739702179,8,0.831528480062045,0
