PHATE1,PHATE2,Cell Number,X_Centroid_Velocity_MA,Cluster
0.011415723804730523,0.020667343856968418,2,1.3599999999999,0
0.011373737465860647,0.02067096097212189,2,-0.67999999999995,0
0.0141067464843366,0.01736197858073079,2,-1.3599999999999757,0
0.013363647840061601,0.018443791138618965,2,-2.2099999999999795,0
0.01347974126337974,0.0183619875208827,2,-0.8159999999999854,0
0.01416646525693033,0.01719488171193244,2,-0.9519999999999982,0
0.01436956694854105,0.016914914967994042,2,-0.1360000000000127,0
0.014804033889157799,0.015910260087071814,2,-2.5840000000000147,0
0.01639022886854123,0.013455813928393739,2,-0.6800000000000181,0
0.016583570179676346,0.01261505394633338,2,-0.2720000000000254,0
0.01682325234597857,0.012462577045417597,2,-1.0879999999999654,0
0.016818279610658377,0.012718430501149331,2,-0.5440000000000055,0
0.014763115587664405,0.016151793755691552,2,1.6320000000000163,0
0.014297278155854484,0.017128070265453592,2,2.040000000000009,0
0.01468045189974051,0.016659946906239356,2,1.088000000000011,0
0.014642734260443921,0.016640169705901858,2,0.5440000000000055,0
0.015417133412624488,0.01561889609104889,2,-0.8159999999999854,0
0.018221211081680164,0.011478852973265634,2,0.6799999999999727,0
0.016034010977989368,0.014792464570652426,2,-0.5440000000000055,0
0.018466526181892862,0.01090198291662481,2,-0.6799999999999727,0
0.018860597200078422,0.010406195893154266,2,0.6799999999999727,0
0.017750396394584256,0.012250914055061566,2,2.176000000000022,0
0.015722833020217385,0.015171482168508589,2,0.2720000000000254,0
0.016173750860800324,0.014633309529264811,2,-0.1359999999999672,0
0.014869576732911857,0.016301043165233568,2,1.2920000000000074,0
0.013463121676993208,0.018112587619055563,2,1.42800000000002,0
0.012492541398194142,0.01784444673098843,2,-2.244000000000005,0
0.012528407777387283,0.017062136143701955,2,0.0680000000000294,0
0.011829852811333247,0.018000097229378665,2,1.5639999999999876,0
0.011936318663805975,0.01777639044668608,2,3.552713678800501e-16,0
0.012039132361480003,0.017659172475084223,2,-0.4079999999999923,0
0.011446540173510732,0.019022461537448482,2,2.719999999999982,0
0.010242859395745449,0.020882812605265807,2,2.040000000000009,0
0.00995017538652388,0.021252758150707603,2,1.088000000000011,0
0.010153554501659452,0.021026922608530247,2,10.744000000000009,0
0.012065529493632883,0.01768342210222024,2,1.4960000000000506,0
0.014937519176221022,0.012369197452735224,2,0.4080000000000396,0
0.015588360954356482,0.010164157761476755,2,0.2719999999999813,0
0.019441692620951034,0.0015153565550814773,2,-10.471999999999978,0
0.020356935139954256,-0.0034270262249194265,2,-18.359999999999992,0
0.019922487732100477,-0.00042941131324360866,2,-1.2240000000000235,0
0.01875185687463073,0.0027728198333582935,2,0.5440000000000055,0
0.019993341565640133,-0.0022191375419892577,2,-3.046399999999968,0
0.01976654356859057,-0.0011341072958816136,2,-8.894400000000015,0
0.019594800917626876,-0.0009986238594731174,2,-5.331200000000008,0
0.019951075059010902,-0.002883030889425449,2,-12.947199999999992,0
0.02010212403760332,-0.003925426647554733,2,-13.899200000000036,0
0.019695076694668943,-0.0019580753992654606,2,-42.88080000000004,0
0.019765918476844505,-0.0023984104175578435,2,5.195199999999977,0
0.019846166016463027,-0.0027002175049384526,2,-0.6800000000000183,0
0.019829879318679803,-0.0028064071384390635,2,-1.768000000000029,0
0.019961517772290684,-0.0031921550059398588,2,-2.4480000000000017,0
0.019955707045761686,-0.003516039194315249,2,30.51688888888889,0
0.019809043465113807,-0.0026757573660394626,2,-2.3271111111111167,0
0.019625456399126388,-0.001335947633862272,2,-3.82311111111112,0
0.01885854580406986,0.0018887684593968926,2,-1.6471111111110983,0
0.017197745227591724,0.0054486752700028795,2,0.120888888888885,0
0.016437993522253693,0.00790337594715744,2,-1.6320000000000163,0
0.01568107406916935,0.009960420254127609,2,-5.575999999999976,0
0.01684688729244005,0.007127493472883033,2,-8.5,0
0.01849498334593261,0.0036876505457517374,2,-10.081000000000016,0
0.0192434427073564,0.0011963440030520337,2,-7.633000000000015,0
0.019518032789950925,-0.0005258765983595756,2,0.7990000000000009,0
0.019455998472575068,-0.005159051098154683,2,-4.2330000000000165,0
0.019290480956658095,-0.004288735733684579,2,10.930999999999973,0
0.019482741686628564,-0.0027781007995173732,2,4.351999999999999,0
0.019481384177075494,-0.0021691330619600965,2,1.2240000000000235,0
0.019508904043132255,-0.0031584298641332722,2,-5.303999999999997,0
0.01824467098375399,-0.014583948109347848,3,-36.72000000000003,2
0.02041140705594613,-0.00656222211436106,3,-8.840000000000032,0
0.0206118908913446,0.0006328272158170068,3,-7.25333333333333,0
0.021001745337508114,-0.005020787484152436,3,-11.22,0
0.02096499903216034,-0.0013459036635951323,3,-2.1759999999999997,0
0.015442622916772855,0.010808312223969389,3,3.672000000000003,0
0.0195684726318249,0.00518864118661807,3,-10.33599999999999,0
0.021315488440713994,-0.0019643265356629577,3,-8.160000000000014,0
0.02114225044763989,-0.0007809656173180646,3,-3.26400000000001,0
0.02102129007008626,-0.007499525330869398,3,-10.336000000000013,0
0.020367943251540014,-0.009116581801600136,3,-4.624000000000024,0
0.02081556724492846,-0.005626806474977923,3,8.431999999999993,0
0.020869113323332755,-0.0023351637754204673,3,9.792000000000009,0
0.018830564238990103,0.006229444127308859,3,7.07199999999998,0
0.013969042985833879,0.013510787913302206,3,8.56799999999996,0
0.014170544259747236,0.012783429085897519,3,0.13599999999999,0
0.013896391626254194,0.013297953284134268,3,-2.176000000000045,0
0.013475102033106142,0.013991373030425044,3,-5.848000000000047,0
0.014361330575715842,0.012271778112987323,3,-4.080000000000018,0
0.012961686640124703,0.014434440288533622,3,-4.487999999999988,0
0.015490468375220896,0.010462117830989092,3,-5.848000000000002,0
0.01941712482344173,0.005926036829829726,3,-7.751999999999998,0
0.02080243361315455,0.0019128765463228051,3,-11.287999999999988,0
0.020713166670008627,0.002145716821905886,3,-3.3999999999999986,0
0.02108180698650571,0.0014672909742350436,3,-0.679999999999994,0
0.019488916914069402,0.004461630409170987,3,4.759999999999993,0
0.018615645401054353,0.00704612583909113,3,6.800000000000002,0
0.014216884186431212,0.012494215441512347,3,13.192000000000007,0
0.014131331973652284,0.012610339812490165,3,8.024000000000024,0
0.014198530383919453,0.012489492687401859,3,1.4959999999999805,0
0.016866199208501752,0.0093530106721632,3,0.8160000000000078,0
0.018753077425220473,0.006204105478535896,3,-1.9039999999999964,0
0.018861057010054253,0.0057700831252435894,3,-2.040000000000009,0
0.020276855934967055,0.004071477248867083,3,-4.420000000000028,0
0.018880173190324128,0.005584656400778175,3,-10.54000000000001,0
0.02015173459808845,0.003758713576612024,3,-5.100000000000023,0
0.018810205397578866,0.005801140725498066,3,-5.644000000000006,0
0.019501723422363195,0.004151195428647469,3,-13.396000000000026,0
0.018728384960692075,0.005726829774042495,3,-5.984000000000014,0
0.020141048853832444,0.0023929324297122636,3,-6.664000000000011,0
0.020493897395135397,0.0009157916717420627,3,-12.376,0
0.020882070518428546,-0.004920106256853461,3,-7.616000000000009,0
0.021301036758585308,-0.004109023875914235,3,0.9519999999999984,0
0.020508496460411512,-0.0099653912716621,3,-12.103999999999996,0
0.020195233552406846,-0.010762313836671528,3,-5.848000000000001,0
0.021936848876446074,-0.008835317325771011,3,-4.488000000000009,0
0.02173418555091575,-0.0018283589302632128,3,1.9039999999999977,0
0.01997784930566958,0.0036127516231971423,3,0.2720000000000038,0
0.018680347022097542,0.006575927622564861,3,6.527999999999999,0
0.017622259034892222,0.008517366176371737,3,7.752000000000022,0
0.018034267302993515,0.007655442692265467,3,14.960000000000012,0
0.01879103602046678,0.005822434901187837,3,9.384000000000016,0
0.01872858576740135,0.005679581405869448,3,5.44000000000001,0
0.01865623455847299,0.005859950142996184,3,5.44000000000001,0
0.01893340108911504,0.005276894130433781,3,4.624000000000002,0
0.01875815489687805,0.005826048877636077,3,-11.831999999999994,0
0.01851295947770109,0.0062453853273407405,3,-6.527999999999997,0
0.018555002906217793,0.00607921968002779,3,-4.759999999999991,0
0.01870921586712116,0.005737292091161738,3,-5.983999999999992,0
0.01917785718046733,0.004714921095108655,3,-5.983999999999992,0
0.018804353425690246,0.005532423938341474,3,-2.855999999999993,0
0.017065686028835892,0.009192937972386699,3,-9.792000000000003,0
0.018792551616382186,0.005444056381303604,3,-15.096000000000004,0
0.018638195997311556,0.005668711916720266,3,-7.616000000000007,0
0.017304693061593265,0.00900335250328724,3,-2.584000000000013,0
0.01613322604040705,0.011138788973172005,3,5.983999999999993,0
0.015457580266506746,0.01256318725397475,3,1.0879999999999896,0
0.009891839035700923,0.02073061644248411,3,8.159999999999993,0
0.008495915350169678,0.022696371326204237,3,1.3599999999999923,0
