PHATE1,PHATE2,Cell Number,Area_MA,Cluster
-0.0011587935428622176,0.018839108539340437,1,26265.0,4
-0.0019969237783330775,0.0201906742038613,1,27551.5,4
-0.0019694984243097905,0.01949236212858379,1,23668.33333333333,4
-0.0018042289642927621,0.018477885831802147,1,21744.5,4
-0.001430886957924303,0.016976221841056845,1,20590.2,4
-0.0012042525155350281,0.013840334712883977,1,20495.8,4
-0.00035224970233871844,0.012208049441458813,1,19681.0,4
0.01215345765572367,0.004958611506178526,1,19801.4,3
0.011750034859393108,0.005052036864266268,1,19833.2,3
0.01689298664549468,0.004407836161805973,1,21825.4,3
0.016073452738182482,0.004597317540301398,1,21853.6,3
0.016044121986745177,0.004815815166063399,1,21441.8,3
0.015926848601922096,0.005346397783766083,1,23168.6,3
0.01599092211580999,0.004987258166921774,1,23783.2,3
0.015939794049079466,0.004942694759141993,1,22830.8,3
0.016539933969519603,0.004511146796206886,1,21193.8,3
0.017050169121457927,-0.009369116472650194,1,20206.4,0
0.011356193655443448,-0.016801492647919282,2,20663.0,0
0.01126199156459077,-0.016840953303404328,2,20288.0,0
0.013943596973133321,-0.014189464575603977,2,20436.33333333333,0
0.013301495494661187,-0.01501737310466414,2,19705.75,0
0.013408782048805178,-0.014888517982804404,2,19598.2,0
0.013949729283244689,-0.014238712022086287,2,19421.6,0
0.014157324352127822,-0.013917428840896032,2,19546.8,0
0.014509866131556802,-0.013011386356885122,2,20421.8,0
0.015734142517911307,-0.010902795526868923,2,21857.4,0
0.015804658842096628,-0.010308714482126382,2,22310.4,0
0.016129659121430762,-0.010100874302754878,2,22947.2,0
0.016137968058028286,-0.010278540178834466,2,22901.2,0
0.014548943134920578,-0.013051339819866467,2,21601.8,0
0.014164542216592378,-0.01395040975746712,2,20773.6,0
0.014418920816412039,-0.013793683314150916,2,20311.0,0
0.014418509266883798,-0.01387631032241706,2,20161.4,0
0.01513185941702799,-0.012933363122793152,2,20282.2,0
0.017186384241954327,-0.010230551111725304,2,20865.4,0
0.015535052886061666,-0.012290830077788467,2,20691.2,0
0.017451901692841876,-0.009931592227124413,2,21067.8,0
0.017861283973536497,-0.009181096090854133,2,20724.8,0
0.016562965617588906,-0.011102461100327945,2,20190.8,0
0.015427551379189029,-0.012618958941134741,2,19710.4,0
0.015616617621132728,-0.012148507890513277,2,19397.0,0
0.014677238344660407,-0.013231654850697877,2,18771.6,0
0.013364134847081993,-0.014706665644133147,2,18271.6,0
0.01205146674153924,-0.01466214541911908,2,18958.6,0
0.011896811683926313,-0.014415358261673632,2,19197.4,0
0.011204958612040584,-0.015304890851616163,2,19214.4,0
0.011229484636033793,-0.015306162761028206,2,19219.8,0
0.011461728642020478,-0.014859927861122198,2,19229.2,0
0.01086714934571826,-0.015967650989739478,2,18360.4,0
0.010075153520938622,-0.017126220987585913,2,17789.0,0
0.009859263506995888,-0.01740904570237459,2,17584.6,0
0.010019397688402373,-0.01725087641076607,2,17307.8,0
0.011435038857580843,-0.014958568516524832,2,18844.8,0
0.014135216183979334,-0.01020206695768133,2,20592.6,0
0.014661145347533567,-0.008666419136492699,2,20536.6,0
0.016659940001953293,-0.0016489217508234531,2,22457.2,3
0.0166186082520611,0.0026286308073216885,2,23991.2,3
0.016692113800512973,0.00014576028567754324,2,22234.2,3
0.016213625333257747,-0.0027531512208789372,2,20409.2,3
0.016417834658971245,0.0014831971901479873,2,21779.6,3
0.016341822921104403,0.0005595579180577248,2,19912.2,3
0.01619905118153836,0.0004974344543039753,2,18968.2,3
0.016114397040858118,0.0020868489848871064,2,19404.4,3
0.01588879130585936,0.003126682532969374,2,19827.2,3
0.016139107859588952,0.0011693538435948734,2,17012.0,3
0.016102386637984134,0.0017222938552924189,2,17295.4,3
0.016094245206832936,0.0018922356954263308,2,17224.8,3
0.016074325494156175,0.0020522624579551113,2,17215.8,3
0.016063919408888343,0.0023008735387185664,2,17306.0,3
0.015965099793974865,0.0027763133822048627,2,18503.2,3
0.016062855953334957,0.002113443007572854,2,18066.6,3
0.01621140366770752,0.0006871594154669411,2,17748.0,3
0.016191645252594707,-0.0018930966217130432,2,17220.6,3
0.015616042990363383,-0.00492602596924461,2,16656.2,3
0.01514656346973383,-0.0070209014169270775,2,16929.0,0
0.014810820901951635,-0.008568714951487528,2,17055.4,0
0.01542373092692102,-0.006172413008761169,2,18469.6,3
0.016305117656169568,-0.0033378501373534813,2,20288.0,3
0.016740673848948878,-0.001298748268891812,2,21720.4,3
0.016834508564642726,0.00014952915331566447,2,21438.4,3
0.016495282535570664,0.004284535283004339,2,22589.6,3
0.01675443220747023,0.003536600011483404,2,20946.8,3
0.016636252566850182,0.002229882921291053,2,20110.6,3
0.016677252664711692,0.0016459022422409858,2,19685.2,3
0.016537301625096857,0.0027219071710010423,2,20562.2,3
0.015798395980922596,0.01207254218868142,3,48207.0,2
0.016790884262176328,0.005172804416888026,3,41907.5,3
0.018000824263524232,-0.0005554925420064885,3,39828.333333333336,3
0.017359145205382148,0.0039445284510974355,3,42790.25,3
0.01778760327582182,0.0011809898924047947,3,41632.4,3
0.014477653130015117,-0.008734445533035274,3,38676.0,0
0.018212033927625902,-0.00380506721253052,3,42149.2,3
0.01801823443342511,0.0018435889755490226,3,45546.2,3
0.018409122487435568,0.000640608399887135,3,45860.4,3
0.017062821554862672,0.005842195390251643,3,48635.8,3
0.016464907265225766,0.007099520310508198,3,47663.6,3
0.01710980850341519,0.004541894046939316,3,43954.6,3
0.017520551188380244,0.0020275114577143374,3,41054.2,3
0.017129823220788324,-0.005237589709527221,3,37123.2,3
0.013175682930797399,-0.011107321164690681,3,34679.8,0
0.01331271504909818,-0.010484079725100341,3,36040.6,0
0.012998743705337962,-0.010947071433621116,3,36404.0,0
